case_id,cores,fang_makespan_cycles,history_makespan_cycles,fang_baseline_speedup,history_baseline_speedup,history_algorithm,history_variant,history_solver_commit,history_record_id,history_ddr_bytes,history_extra_ddr_bytes,history_solver_wall_seconds
017,3,85156,85156,1.9119028606322515,1.9119028606322515,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,5e2f42e3935b06009ef0b8853b229681ac52c6f521fc6bc798354f8e15de6d5c,776050,132188,0.28269287501461804
018,3,483060,483060,2.0791764998136877,2.0791764998136877,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2552a6c696a21c818618a2b97bb7e7a1097113cbfb32d13bca89239cd573daa5,3620488,2027640,0.27795154199702665
019,3,42619,42619,1.9039395574743658,1.9039395574743658,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9f4b9e4d5bb0dfe4c7d8420b8a5bd0a358a25ddf76534f127b7b5b84b5d095c2,231848,44864,0.2784449169994332
020,3,177950,177950,2.993796010115201,2.993796010115201,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,022c8425d82e6a79d1e9fc75c53e173658c87f59ea04851c7e8db0aea2fcaa22,2359296,0,0.2788153750007041
021,3,6420625,6420625,1.0229435607904216,1.0229435607904216,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,dfb47905ceac1936696e31802934a0d4b9eb40b7ec6da005bc04dc2c9d1da575,9068544,5730304,0.2784931669884827
022,3,34611,34611,1.6405189101730664,1.6405189101730664,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2d5ddd45b54afe3a4a0507f5c52b1923bc24ed4f833371d2fb6884da2b3f168e,358260,144574,0.2771971659967676
023,3,49341,49341,2.48503273139985,2.48503273139985,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,271053abf3765652dd58a9c64512d4bbfd3e9ee1efcf24465bbab9074e37835d,544440,100996,0.2770447500224691
024,3,2558535,2558535,0.9987524110477285,0.9987524110477285,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,ddded302b9def02a48a84c78982ca75cfe5edcabcfc9f66678d0b7e804cf0372,1310778,917560,0.27734541698009707
025,3,1625238,1625238,2.9921931434042275,2.9921931434042275,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,4c1800770e6292dd5620ba013531f1ad74279c872e38896806863bbd4f4b105c,8300544,82944,0.5606634590076283
026,3,77165,77165,1.2855958012052096,1.2855958012052096,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9e4cbbd32d234ceca5a016d029588f260d87793cd7c669ef2b704a247498ec43,655490,126636,0.28077762501197867
027,3,1011638,1011638,2.336756824081341,2.336756824081341,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d8ceb5cdce59207a3b365f44077d58505f9d7c4e3575afa8d12aad0131da3e49,4481024,2441216,0.274938500020653
028,3,16770711,16770711,2.613845054034978,2.613845054034978,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,139cdd3af1141c8340591686fa5ca6a5ab824e0f4afe44c51fe260a33470295b,283277664,277369056,0.5579116250155494
029,3,12743,12743,2.9471082162756024,2.9471082162756024,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,06243fabc2e1093fa163ae151e85490f5ccc259b41bb2301fe87b2cd3c128e1e,430164,0,0.27765404200181365
030,3,2610189,2610189,1.0757971932300687,1.0757971932300687,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d85349993894f63d9d2f367e0686f12f47f1b6557ccaf299426a574182fd68b3,6815992,4421932,0.2758063749934081
031,3,601166,601166,2.352709567740025,2.352709567740025,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,ac66e92ca43df1a59f19123656940760aea2d83e77792cbbe9fb740baec557e5,5250896,3065856,0.27883220798685215
032,3,17287,17287,2.3973506102851854,2.3973506102851854,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,e58ec911320bfb6c5ce08949f98c7534e4fb21f2b8c2a8031fe24a0557ec4979,461140,168052,0.27628583399928175
033,3,1414934,1414934,1.2539072493840702,1.2539072493840702,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cae2205ed93c186eef0b89bc37e6f7489c71287cfb37c39a9c0bce98a8a20ec9,9083198,6110288,0.27460041697486304
034,3,636000,636000,1.3254654088050315,1.3254654088050315,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,037ae977e904bf782a9efe858560e19bad94f96b90d40150242e39f4c43b51ab,2962638,682252,0.27523929200833663
035,3,170494,170494,0.9945863197531878,0.9945863197531878,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,11c7faf25c598a86b2b1d2290767cd9debc163bb7506763dc4eec720cd188fa0,480054,69200,0.27808366701356135
036,3,313854,313854,2.967972369318218,2.967972369318218,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,51f42645c826dabd944042cffe87b94da7d439fdbc80d0605e84aa02ed6d7c5e,6581632,26880,0.27464941699872725
037,3,139413,139413,1.5063229397545423,1.5063229397545423,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,24389ee2b18fed749619a772e677ce9b77e81258edcf1525354ffbf023fae7bd,1548288,933888,0.27588112498051487
038,3,1158369,1158369,1.1779968213928378,1.1779968213928378,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,6cd27e9355c6739dd703fb844282c85f010a5640bff8641cf2927aea7d390a58,6756278,3953328,0.27265112500754185
039,3,1423132,1423132,1.0085234539030814,1.0085234539030814,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2fb1287b76571fdc0414c77148df1ba666b2a1411f5cdc8c2eec8883648aca29,13565952,9076736,0.27727345799212344
040,3,257821,257821,0.9830618917776287,0.9830618917776287,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,0f4c85f56b3bd4cc3da69b870dd887ef5f9b37f6fc18d8418d394f55d2b11002,984852,73614,0.27221495800768025
041,3,5146750,5146750,1.1665530674697624,1.1665530674697624,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,40e3eaefdc9f8342dc161cac3a6f74be5b4f939e539f0fdee8c85952ee435771,31622420,26672440,0.2799962919962127
042,3,693028,693028,2.4338699157898382,2.4338699157898382,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2e45e9dec2f0139a0faec7e1c2f7b9130110c451e52c4bb8c53ce479e671589c,10443748,8054784,0.2778428749879822
043,3,508398,508398,1.3329242050519474,1.3329242050519474,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,a233f693fddca80575cef2a00e73f68af07a027ecba88fc8609255f4bec57c2e,1720630,289508,0.2781440830149222
044,3,130112,130112,1.1867237456960158,1.1867237456960158,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,6ddde2833dad60bdaefdeac3fd297e53f0e506cc0fae4f3235dbd846f8e25d40,6101856,5126400,0.2747919170069508
045,3,44585,44585,2.817404956824044,2.817404956824044,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b69b8901305806bef0d26f9f084e8519eed311a3aef176b7b1aa17dea03434fb,634880,77824,0.2800369159958791
046,3,166793,166793,1.6574736349846817,1.6574736349846817,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,a20e99508e81cd17cee18ff41217da31203ed754b47bef988b08fc1a5b5f3a69,5064512,4003040,0.27617462500347756
047,3,326103,326103,1.0012419388966063,1.0012419388966063,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,dde23e030462ef6580986abf3cf75ba6494002a7c4d68b77508d048a19d864b2,557266,93324,0.27871650000452064
048,3,213388,213388,1.0413893939677958,1.0413893939677958,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d975e703d78d6c6cb464e877883dcdfd2e5abcd6f9ab88e8fddcd5879e2c7a99,433362,18572,0.2737157919909805
049,3,187624,187624,1.0461135036029505,1.0461135036029505,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,affa546fcf6b045710c4fd9b84e94929332546ea3bed7098b331f74ec79b1b5a,333446,180906,0.2798170000023674
050,3,142435,142435,1.0509355144451855,1.0509355144451855,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b43109260ef3c8d38883d6ce351449339e7778757c2d613b636675f17606a66c,397114,77738,0.2811257079883944
051,3,609726,609726,0.9965591101576774,0.9965591101576774,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,7cad0f14fcd815abace7fe9f8da6efd24f11660ae3c74694fb6fdeb0ac6d0cbe,1179658,786440,0.2764645410061348
052,3,125328,125328,1.4386330269373164,1.4386330269373164,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b26f62a0a3663ac92538a6699d22e5b31138baafdca4acd2e9c3120802b6f9e7,911744,101540,0.2816258340026252
053,3,980716,980716,1.501643697053989,1.501643697053989,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d80fb38e85fccdd89dbee2551a86fe99af4d5ede10c80a3118e60e1d1490992d,8865974,5870686,0.27875437500188127
054,3,814579,814579,1.0005794404225987,1.0005794404225987,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,bb807329b7f4087c5e0a851c92bd70dc26008c10aac60ea77360360b9d6a4712,1741932,135656,0.2783366249932442
055,3,50589,50589,2.349028444918856,2.349028444918856,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d6bce4e0198a6390343b421a68f82ff59ce639780f9a4a2501df9ae9962f4117,699658,73848,0.28219716699095443
056,3,278387,278387,0.9960414818220679,0.9960414818220679,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,1da6991e09ddc85cbc6fb553089d62dba603d68e31dd8ae25864b84f68e3e3a4,377708,156108,0.2787024999852292
057,3,42215,42215,1.4148051640412176,1.4148051640412176,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,68bc09f6806696f2651fab9adb6900a4d9794e406ff13d64e16a1e27c1f5b30d,768520,426060,0.28020033400389366
058,3,1526307,1526307,2.9743144727764466,2.9743144727764466,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,340ca56749f8ed96b9875fddd697f07114d962d2523215988ebf71d6275faf01,37269504,29601792,0.2783289169892669
059,3,297623,297623,2.786992268742671,2.786992268742671,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cd1a9250cc7865510e43b1eea8040f4871a9d857742647348664441459beb115,3753984,2410496,0.28300358398701064
060,3,426873,426873,2.082092331911365,2.082092331911365,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,21657c74e4fda7b2bc7df3ff14178ead13b6fa3c49250a18d3214b1ac2179e19,3985426,1886420,0.2734219999983907
061,3,51830,51830,1.489311209724098,1.489311209724098,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,4440b807d6ae9857b406cdc67a3af2897e614aa5e7a85e8a5e0b27d317cda08f,667236,123048,0.27396104199578986
062,3,1930300,1930300,1.4789457597264675,1.4789457597264675,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,c85cc5de0051d4fb9e0e05285966cc6a162eb4a471ef17356f325d0ed0e61a53,17995776,4594176,0.5508444580191281
063,3,723470,723470,1.4795319778290739,1.4795319778290739,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,aa34fe6ace93611f9e36de13bedf65af7de395a44a9643f964d2a8fdbb24b70e,6741504,1720320,0.27801300000282936
064,3,18010,18010,1.06141032759578,1.06141032759578,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,01cd77345f75d780efa12bbeaf04c89bc3b332e7abccb434d6127e7936652e54,44658,7244,0.2803284999972675
065,3,27278,27278,1.9454505462277294,1.9454505462277294,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,e09c41f2f9e54107253a4b295cd30be39a420a018a59596a0fe6aff6e0855582,421462,105260,0.2827171660028398
066,3,341548,341548,1.051301720402403,1.051301720402403,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2419a61bd5a83ac979d86bbd1eab66cb6557e2ad0f99823fdd410adc4949d52c,1362786,255752,0.28784570799325593
067,3,24430186,24430186,2.6129491605180575,2.6129491605180575,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,aa53c8d9487a2e1a7433fcb7a564580d27d9822fb6f8f2398cf1502905239384,269455872,263407744,0.276632042019628
068,3,354876,354876,1.020342316752894,1.020342316752894,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,c859d469ec823f27105c58bcacfc82658912c9af39c5fbb84e2d97e9da1942d3,2985534,214284,0.2816803750174586
069,3,26068,26068,0.9645542427497314,0.9645542427497314,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,c3c1bff3508c5e50af53448bf83fd5aadeb55240ab4a9048898463e4201a6201,253868,127814,0.27635724999709055
070,3,45926,45926,2.55410878369551,2.55410878369551,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,3318b3733b4abfc7caf17ee0ed79b0e4a13940e5755379e887ba047dd5830f2a,585928,165964,0.27600791698205285
071,3,19758,19758,0.9575361878732666,0.9575361878732666,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,294d75f5f9576ea91fdec846764cc1aa14da018566185f4250d3a38e7759f27e,206122,84676,0.2762375420134049
072,3,13021103,13021103,1.8353151802884902,1.8353151802884902,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b742c595610567b1c5d10cbab595a40ca6fdd7dc37a3c2aebd675079fab1d636,106363904,95260720,0.5515421669988427
073,3,4515227,4515227,2.232806013961203,2.232806013961203,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,088a637b160836ebb96a55ee4eb3d795f52dcd340ad5fe971b63a902eb84c6d9,144712704,140671616,0.27952066698344424
074,3,809029,809029,2.079330901611685,2.079330901611685,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b2934b85e74467ea0b37a22594b15ead04dc7864d469766a4e7970c2461ec6e2,11235676,7458948,0.2805553750076797
075,3,1435762,1435762,1.004211700825067,1.004211700825067,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9649c5bb2b2bbdd148a52d97af60dd04f3f3742f82d9993aaa0c6e92de9eec18,2025874,188684,0.2790023330016993
076,3,3550669,3550669,1.7419570790743941,1.7419570790743941,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9a62d38736ee4f773962fa2cbd8d7a622b6f94228f114c79370869d96c2f3282,28636778,24366104,0.8343486670055427
077,3,379332,379332,1.3057690888192928,1.3057690888192928,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,bca0690c507ed9fc8834f76d0602a3786ddddf0e9fb10500c2740d58388b0c10,2429998,288638,0.2975777920219116
078,3,1261655,1261655,1.81994523066924,1.81994523066924,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,67c5135e721cd81806ad37d2132607ec1fb72e0185c4d3a1ab4c8aaf30bab00d,14893344,12548256,0.27886708299047314
079,3,10315104,10315104,3.010367224605782,3.010367224605782,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,5ae7213822df179fd8ad497d7f8917d72b9c6f914417ba92363f941fba6f365f,42012672,32661504,0.5612407080188859
080,3,101509,101509,2.8779517087154836,2.8779517087154836,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,c6c32ba5f41625c1d357104e51b94a4cd14e7fb804052f8925e735f49794b331,2764800,786432,0.2863559580000583
081,3,53571,53571,2.8335293349013457,2.8335293349013457,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,5e3e6667a156f1c2e1e25aaf40276bf70934e64e6503981bd1905c0800443eb3,1761642,20502,0.27725699997972697
082,3,678953,678953,1.0619895633423815,1.0619895633423815,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,a1283bb05bd59e15e65d2c3b30736357fe12a30d86f836f0c526d72f44c49d9e,694674,102668,0.2775387080037035
083,3,537684,537684,1.9676854806912611,1.9676854806912611,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9def4cd65417efaf675b1c3fee82ca3e29d1f2f1a6e7fdf869bad5c2b64ea951,16269920,14831616,0.2741340000065975
084,3,836220,836220,2.998507569778288,2.998507569778288,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,680d1ab44b8d0ad5365578eb835abd978a55f8a43e1da1e47937ccdb4c573171,13236330,0,0.27754879198619165
085,3,3131831,3131831,1.0179026262911377,1.0179026262911377,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,0ee7dcd494e1511cfdfd529b28e8dc18dad40f2e024fbc126c9b9ea697f187cf,1825170,135436,0.5574245419993531
086,3,113009,113009,1.0477307117132264,1.0477307117132264,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,572a9735b7f6ed62a46b77471c09c8a1d014968b46ed1d48742ccdafdfaf92a3,405810,67788,0.27816749998601153
087,3,1587656,1587656,2.5031058365288197,2.5031058365288197,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,91c55b721aa2e2683526cb0a8028d4af353d5589216d6f9fb54b308d13da6aee,13264270,7345172,0.5506712910137139
088,3,240010,240010,1.0150535394358569,1.0150535394358569,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d9c73134b35e9a32ac5c39f3b24df9577501a25f8c562db6f4deaf0c3dc8bdeb,1940610,110812,0.2733787919860333
089,3,250245,250245,2.7696537393354514,2.7696537393354514,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,eb73c0ec747cda48cc4d5e636a9a23d095935df9e4dce51cea73dc4248141bcc,1076608,510208,0.28017441599513404
090,3,713971,713971,1.6504353818292339,1.6504353818292339,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,33c272d83a549de43d287f01c19428a2adf60d39de88735927360427810c9edc,23605080,21376728,0.27917666599387303
091,3,7807912,7807912,1.1765974052986252,1.1765974052986252,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,62773728c291f9645c3d06b2921d71d35303c8f96e28d9a167c535f5033c6663,47791224,41213568,0.554470584000228
092,3,2258126,2258126,2.1325444195762326,2.1325444195762326,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,e52dbbe142f2795d605b0f8bd9d327d9c95c47f11c2df6bda0ec7563343f8fd1,70041152,66784224,0.30264249999891035
093,3,25103,25103,2.956021192686133,2.956021192686133,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,c3b13ff2997f7edf8bb417391e83ee326bba5c591b3478d446b7299e7d4720e5,731136,16384,0.2844714160019066
094,3,33854,33854,2.802977491581497,2.802977491581497,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,0dd036882178878a0010c9ff42cdc9618a6264066afbc648111c68182645fa5b,641960,115268,0.2788071669929195
095,3,695775,695775,2.9964471273040854,2.9964471273040854,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,17a207f37061fe129b528ede7c8cba588be3e397a6f2a6743c52475432151af4,11355036,0,0.2842733340221457
096,3,30689,30689,2.743458568216625,2.743458568216625,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,00a996fd3ad36285295f5a4a5f9c809de1f5f582854249ca3368f96641b946c7,333574,114016,0.27703745901817456
097,3,4019779,4019779,2.858741488027078,2.858741488027078,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,e1374df70980a71ba4881be645d5d56848a7be8043b6e6c99859e513d989dc6e,17016832,11970560,0.2996135829889681
098,3,148577,148577,1.194195602280299,1.194195602280299,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,ecbc052d7c6af6f6953197cd8f1a6b9de1d8e26f11a9b5257f67f26d7a44f708,976662,278668,0.2759719580062665
099,3,904913,904913,1.7935414785730783,1.7935414785730783,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,979c0875d1093646c15ea11c1dfb976cc1e42cee1364a5c2d26a8970108bc340,6195888,3661852,0.2786317909776699
100,3,93487,93487,1.6175831933851765,1.6175831933851765,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,a51868c1b1231a179b22a54f769ffbd65be1c11e6d2675db7dfba071d0b88249,848130,393532,0.275600458990084
001,4,58984,58984,3.952088702020887,3.952088702020887,q2-contiguous-baseline,contiguous,0b58c123cccf02fc993b741d79dcd8511e4dd38f,681127abeda047bfeb2459007c55b0f16b2f20cc8a049bdfa615c486fd50fab9,1643008,3456,0.3145491999994192
002,4,132209,72056,1.9812947681322755,3.6352975463528368,q2-fixed-assignment-priority,critical,73e40f6ddcb8fd6a8f45a3120dbc7f82875ec628,176649916a9c5f0055d2e79ad26b35068957cea4b670c068404cb4768e78d072,1829376,605184,
003,4,595214,595214,1.0117571159280527,1.0117571159280527,q2-contiguous-baseline,contiguous,0b58c123cccf02fc993b741d79dcd8511e4dd38f,036987e3a6994cf7a0e040b9980d479df09e8094086ef9b2950ca7f1498e4303,1593272,309008,0.864858799999638
004,4,113282,113282,3.463542310340566,3.463542310340566,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9cf2203e1d046e625b2a9554c7438bb3bb61605adb8918fc466426e6884219d7,1176576,384000,0.28746758302440867
005,4,95087,95087,1.005584359586484,1.005584359586484,q2-contiguous-baseline,contiguous,0b58c123cccf02fc993b741d79dcd8511e4dd38f,24180ca42ee2cdb3301f74391f3c1ba04fe63e54746572b588810e5dab35084f,604054,270640,0.5742902000001777
006,4,49336,49336,1.6790376195881305,1.6790376195881305,q2-contiguous-baseline,contiguous,0b58c123cccf02fc993b741d79dcd8511e4dd38f,1d314937e019ce7a6f4fd242e11339a44d50ba2a33dc0155a959ce7fbe6264b3,892576,349228,0.3373154999999315
007,4,259822,259822,3.8971372709008474,3.8971372709008474,q2-contiguous-baseline,contiguous,0b58c123cccf02fc993b741d79dcd8511e4dd38f,4da6d7ca5347f3c4cfb1a7fff6b339ffc9a03a6117ffe55d2b61420855c00341,1841664,109056,0.5148302999996304
008,4,123060,63768,3.962335446123842,7.646546857357922,q2-structural-portfolio,e0-protected-four-constructors-bound-pruned,405024df0532b72e916306399278d5ad6c2413c7,040dcf552a086a81c1d7af87a0c0e092d906d09ba3aca18407aeb678f639141a,2654424,0,0.7023937499907333
009,4,133204,133204,1.150573556349659,1.150573556349659,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,23267f4d278b1d28204e08de9332a705ad537ab44c4919f1b120bdeab5735cc7,690384,195052,0.27354458399349824
010,4,40963,40963,2.1231111002612115,2.1231111002612115,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2c9621231cf6b3afb168746226db57f9952c84b98b8700abac0d3a4869f227c2,618714,234564,0.27320975001202896
011,4,46880,46880,3.9397824232081913,3.9397824232081913,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,af69fd77b60ed65966f9c59a46cb0816428a0ca8078668a89a42c13019de2675,1687552,1081344,0.27017800000612624
012,4,29934,29934,1.9739426738825416,1.9739426738825416,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,82ae6a2af58d9b0ba40981359fb51283a83e4fb23fab7bc7207faecca0b0c9c4,720646,165748,0.28171312500489876
013,4,132998,132998,1.9846087911096408,1.9846087911096408,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9da046df990ac42cac143588fe803d224472467311245a69961f7514c87f48d3,2576384,49152,0.27453250001417473
014,4,12197041,12197041,1.451058990455144,1.451058990455144,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,5799eae38c759a44ab34b12d38d8f95cb769c0484f92e573645eab8e2209d40b,80078376,70145636,0.82436191700981
015,4,83651,83651,2.1202615629221406,2.1202615629221406,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,e7f0ead05f63dc16a105463d64cf0feb32ccd41c14c49be43a726be2a4b3bc82,1295374,410760,0.2802457920042798
016,4,7720311,2556787,0.9993798177301406,3.0176635754171155,q2-structural-portfolio,e0-protected-four-constructors,f17fcc2d84d20497482a1269de7bac95ab7a3138,42b80d2dcfa7712071349f12ec794f885d1b933497949d10c0c81a306454eb1b,1589934,1196716,20.745567125006346
