case,cores,status,makespan_cycles,baseline_cycles,fixed64_cycles,singlecore_speedup,fixed64_speedup,solver_wall_seconds,evaluation_wall_seconds,extra_ddr_bytes,spill_bytes,base_selected,attempt_id,run_id,reused
075,2,ok,1441809,1441809,1517797,1.0,1.0527032360042141,0.18192175001604483,4.85238566598855,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-075-k2-r0,20260924T1459Z-bounded400,False
075,3,ok,1441809,1441809,1517797,1.0,1.0527032360042141,0.18311174999689683,4.769860458007315,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-075-k3-r0,20260924T1459Z-bounded400,False
075,4,ok,1441809,1441809,1517797,1.0,1.0527032360042141,0.18743779201759025,4.233859458006918,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-075-k4-r0,20260924T1439Z-boundedfull4-99,True
075,5,ok,1441809,1441809,1517797,1.0,1.0527032360042141,0.1856148749939166,4.824361208011396,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-075-k5-r0,20260924T1459Z-bounded400,False
076,1,ok,6084070,6185113,7568258,1.0166077970832026,1.2439465686620963,0.8333750409947243,7.621931166999275,34895872,398336,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-076-k1-r0,20260924T1459Z-bounded400,False
076,2,ok,3041124,6185113,5111769,2.033824664827873,1.6808814767171611,0.7786022080108523,14.21152583300136,39329792,318464,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-076-k2-r0,20260924T1459Z-bounded400,False
076,3,ok,2028575,6185113,4502697,3.048993998250003,2.2196354583882774,0.780154499982018,19.355416333972244,43277312,17408,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-076-k3-r0,20260924T1459Z-bounded400,False
076,4,ok,1523838,6185113,4482506,4.05890455547112,2.941589591544508,0.6738076669862494,21.347965499997372,44422144,406528,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-076-k4-r0,20260924T1439Z-boundedfull4-99,True
076,5,ok,1231527,6185113,4464984,5.022312137695723,3.6255672835431136,0.8324333330092486,30.12248229200486,46854144,184320,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-076-k5-r0,20260924T1459Z-bounded400,False
077,1,ok,495604,495320,534378,0.9994269618485726,1.0782358495895916,0.13087491600890644,0.7206018329889048,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-077-k1-r0,20260924T1459Z-bounded400,False
077,2,ok,250735,495320,534378,1.9754721119907472,2.1312461363591044,0.1294394170108717,1.9187596669944469,57344,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-077-k2-r0,20260924T1459Z-bounded400,False
077,3,ok,178739,495320,534378,2.771191513883372,2.989711254958347,0.12799387497943826,1.5216098749951925,114688,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-077-k3-r0,20260924T1459Z-bounded400,False
077,4,ok,144734,495320,534378,3.4222781101883455,3.6921386819959374,0.12955570800113492,1.3682577919971664,172032,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-077-k4-r0,20260924T1439Z-boundedfull4-99,True
077,5,ok,121081,495320,534378,4.090815239385205,4.413392687539746,0.1308698749926407,1.4323353340150788,172032,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-077-k5-r0,20260924T1459Z-bounded400,False
078,1,ok,2296143,2296143,2196481,1.0,0.9565959088784975,0.07852633300353773,0.23207833399646915,12644568,12644568,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-078-k1-r0,20260924T1459Z-bounded400,False
078,2,ok,1260358,2296143,2196481,1.8218180866071385,1.742743728369241,0.041672499995911494,0.18440429199836217,12535344,10386864,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-078-k2-r0,20260924T1459Z-bounded400,False
078,3,ok,993959,2296143,2196481,2.3100983038535796,2.2098305865734904,0.03833641699748114,0.1851089590054471,12673800,8376840,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-078-k3-r0,20260924T1459Z-bounded400,False
078,4,ok,690924,2296143,2196481,3.3232931552529656,3.1790486363189006,0.04060583299724385,0.12911954201990739,13146912,6701472,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-078-k4-r0,20260924T1439Z-boundedfull4-99,True
078,5,ok,663941,2296143,2196481,3.458353980248245,3.3082472689591396,0.03981345900683664,0.18380341699230485,13620024,5026104,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-078-k5-r0,20260924T1459Z-bounded400,False
079,1,ok,29441984,31052251,32266504,1.0546928834687228,1.0959351108947006,0.450916750007309,4.597426791995531,40415232,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-079-k1-r0,20260924T1459Z-bounded400,False
079,2,ok,15048600,31052251,19624244,2.063464441874992,1.3040577861063487,0.45255216700024903,5.18463299999712,38932480,12574720,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-079-k2-r0,20260924T1459Z-bounded400,False
079,3,ok,9819501,31052251,16638893,3.1623043777886473,1.6944743933525745,0.4618389999959618,5.833345500024734,47106048,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-079-k3-r0,20260924T1459Z-bounded400,False
079,4,ok,7559556,31052251,15035942,4.107681853272864,1.9889980311012976,0.3988474590005353,4.1374027080019005,35713024,13680640,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-079-k4-r0,20260924T1439Z-boundedfull4-99,True
079,5,timeout,,31052251,14601359,,,0.341735208989121,60.013282833009725,,,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-079-k5-r0,20260924T1459Z-bounded400,False
080,1,ok,292138,292138,354762,1.0,1.2143644442010282,0.07417254097526893,0.24085120798554271,548864,548864,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-080-k1-r0,20260924T1459Z-bounded400,False
080,2,ok,145926,292138,354762,2.0019598974822856,2.4311089182188232,0.07795445798547007,0.2882402499963064,2191360,286720,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-080-k2-r0,20260924T1459Z-bounded400,False
080,3,ok,100325,292138,354762,2.9119162721156244,3.53612758534762,0.07392787499702536,0.23635125000146218,3047424,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-080-k3-r0,20260924T1459Z-bounded400,False
080,4,ok,111314,292138,354762,2.6244497547478303,3.187038467757874,0.04084216698538512,0.18581762499525212,4190208,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-080-k4-r0,20260924T1439Z-boundedfull4-99,True
080,5,ok,113455,292138,354762,2.574923978669957,3.126896126217443,0.07504274998791516,0.2325945420016069,4571136,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-080-k5-r0,20260924T1459Z-bounded400,False
081,1,ok,151795,151795,169335,1.0,1.115550578082282,0.13113433300168253,1.6810057919938117,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-081-k1-r0,20260924T1459Z-bounded400,False
081,2,ok,76860,151795,169335,1.9749544626593807,2.2031615925058547,0.12466379199759103,1.0391772920265794,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-081-k2-r0,20260924T1459Z-bounded400,False
081,3,ok,51943,151795,169335,2.9223379473653814,3.2600157865352406,0.07842145801987499,0.7793071670166682,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-081-k3-r0,20260924T1459Z-bounded400,False
081,4,ok,39588,151795,169335,3.834369000707285,4.277432555319794,0.07732816602219827,0.514386499999091,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-081-k4-r0,20260924T1439Z-boundedfull4-99,True
081,5,ok,30943,151795,169335,4.905632937982743,5.472481659826132,0.07822020800085738,0.5649292499874718,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-081-k5-r0,20260924T1459Z-bounded400,False
082,1,ok,721041,721041,758437,1.0,1.0518639023301033,0.1331647500046529,1.4687381660041865,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-082-k1-r0,20260924T1459Z-bounded400,False
082,2,ok,721041,721041,758437,1.0,1.0518639023301033,0.12801537499763072,1.4398434169997927,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-082-k2-r0,20260924T1459Z-bounded400,False
082,3,ok,721041,721041,758437,1.0,1.0518639023301033,0.12896608302253298,1.4761609169945586,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-082-k3-r0,20260924T1459Z-bounded400,False
082,4,ok,721041,721041,758437,1.0,1.0518639023301033,0.1267419169889763,1.3205155829782598,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-082-k4-r0,20260924T1439Z-boundedfull4-99,True
082,5,ok,721041,721041,758437,1.0,1.0518639023301033,0.13036012501106597,1.4784161249990575,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-082-k5-r0,20260924T1459Z-bounded400,False
083,1,ok,1057993,1057993,922605,1.0,0.8720331798036471,0.07831412501400337,2.0573932909755968,13934688,13934688,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-083-k1-r0,20260924T1459Z-bounded400,False
083,2,ok,644672,1057993,922605,1.6411337858631987,1.4311231137694829,0.07791137500316836,1.261989958002232,14241216,13310816,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-083-k2-r0,20260924T1459Z-bounded400,False
083,3,ok,512623,1057993,922605,2.0638812538649263,1.7997729325449696,0.07780966599239036,0.8877336250152439,14842752,12981952,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-083-k3-r0,20260924T1459Z-bounded400,False
083,4,ok,450029,1057993,922605,2.350944050272316,2.0501012156994327,0.07788320898544043,0.570641957980115,14977600,12186400,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-083-k4-r0,20260924T1439Z-boundedfull4-99,True
083,5,ok,442480,1057993,922605,2.3910527029470257,2.085077291629,0.07738729199627414,0.5550451249873731,15058048,11336448,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-083-k5-r0,20260924T1459Z-bounded400,False
084,1,ok,2509460,2507412,1776688,0.9991838881671754,0.7079961425964152,0.2926182080118451,2.2396880830056034,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-084-k1-r0,20260924T1459Z-bounded400,False
084,2,ok,1256700,2507412,1776688,1.995235139651468,1.413772578976685,0.34433429199270904,2.6001065419986844,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-084-k2-r0,20260924T1459Z-bounded400,False
084,3,ok,836220,2507412,1776688,2.998507569778288,2.1246657578149293,0.18494258300052024,6.377493582986062,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-084-k3-r0,20260924T1459Z-bounded400,False
084,4,ok,629028,2507412,1776688,3.986169137144928,2.824497478649599,0.18479470899910666,4.232450374984182,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-084-k4-r0,20260924T1439Z-boundedfull4-99,True
084,5,ok,503472,2507412,1776688,4.98024120507198,3.5288715161915656,0.23126000000047497,4.15751991601428,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-084-k5-r0,20260924T1459Z-bounded400,False
085,1,ok,3187899,3187899,3434060,1.0,1.0772173146012467,0.45588100000168197,34.87944512499962,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-085-k1-r0,20260924T1459Z-bounded400,False
085,2,ok,3187899,3187899,3434060,1.0,1.0772173146012467,0.5047467910044361,35.11101045800024,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-085-k2-r0,20260924T1459Z-bounded400,False
085,3,ok,3187899,3187899,3434060,1.0,1.0772173146012467,0.5465926250035409,35.13829183302005,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-085-k3-r0,20260924T1459Z-bounded400,False
085,4,ok,3187899,3187899,3434060,1.0,1.0772173146012467,0.4034783749957569,28.78511375002563,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-085-k4-r0,20260924T1439Z-boundedfull4-99,True
085,5,ok,3187899,3187899,3434060,1.0,1.0772173146012467,0.5539235830074176,34.87776520897751,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-085-k5-r0,20260924T1459Z-bounded400,False
086,1,ok,118403,118403,150350,1.0,1.2698157985861844,0.12824099999852479,2.2711159589816816,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-086-k1-r0,20260924T1459Z-bounded400,False
086,2,ok,118403,118403,150350,1.0,1.2698157985861844,0.12759595800889656,2.328967375011416,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-086-k2-r0,20260924T1459Z-bounded400,False
086,3,ok,118403,118403,150350,1.0,1.2698157985861844,0.13380758400307968,2.2769932499795686,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-086-k3-r0,20260924T1459Z-bounded400,False
086,4,ok,118403,118403,150350,1.0,1.2698157985861844,0.13136595801915973,2.0798275420092978,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-086-k4-r0,20260924T1439Z-boundedfull4-99,True
086,5,ok,118403,118403,150350,1.0,1.2698157985861844,0.13205058299354278,2.3406908749893773,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-086-k5-r0,20260924T1459Z-bounded400,False
087,1,ok,3948695,3974071,4468171,1.0064264269587802,1.131556374954257,0.6221694580162875,21.136260541999945,10183680,1820160,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-087-k1-r0,20260924T1459Z-bounded400,False
087,2,ok,1975773,3974071,3508124,2.0114006011824235,1.7755703716975584,0.6706380830146372,38.188120082981186,12303360,2211840,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-087-k2-r0,20260924T1459Z-bounded400,False
087,3,ok,1378740,3974071,3245065,2.882393344648012,2.3536453573552665,0.6448291660053656,59.22003395901993,12142080,5437440,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-087-k3-r0,20260924T1459Z-bounded400,False
087,4,ok,1078246,3974071,3132944,3.68568118963576,2.9055929722901825,0.5689548749942333,53.03720054202131,13109760,7165440,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-087-k4-r0,20260924T1439Z-boundedfull4-99,True
087,5,timeout,,3974071,3119840,,,0.6563700830156449,60.021988874999806,,,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-087-k5-r0,20260924T1459Z-bounded400,False
088,1,ok,243623,243623,254309,1.0,1.0438628536714514,0.08523833300569095,1.0457132919982541,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-088-k1-r0,20260924T1459Z-bounded400,False
088,2,ok,202290,243623,254309,1.2043254733303672,1.2571506253398586,0.08280333399306983,1.0632867499953136,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-088-k2-r0,20260924T1459Z-bounded400,False
088,3,ok,202428,243623,254309,1.2035044559053096,1.2562935957476238,0.08022625002195127,1.0451278340187855,73728,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-088-k3-r0,20260924T1459Z-bounded400,False
088,4,ok,202670,243623,254309,1.2020674002072333,1.2547935066857454,0.07854808299452998,0.8947877500031609,147456,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-088-k4-r0,20260924T1439Z-boundedfull4-99,True
088,5,ok,202791,243623,254309,1.2013501585376076,1.2540448047497177,0.08094462502049282,0.9729061660182197,221184,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-088-k5-r0,20260924T1459Z-bounded400,False
089,1,ok,694660,693092,667699,0.9977427806408891,0.9611882071804911,0.14588229201035574,0.6582022919901647,954880,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-089-k1-r0,20260924T1459Z-bounded400,False
089,2,ok,346832,693092,667699,1.998350786547954,1.9251366655902569,0.14523670898051932,1.4708934169902932,238720,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-089-k2-r0,20260924T1459Z-bounded400,False
089,3,ok,243614,693092,667699,2.8450417463692563,2.740807178569376,0.1351343750138767,1.0322212500032037,477440,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-089-k3-r0,20260924T1459Z-bounded400,False
089,4,ok,178160,693092,667699,3.8902784014369107,3.7477492141894926,0.07710729201789945,0.7303212909901049,716160,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-089-k4-r0,20260924T1439Z-boundedfull4-99,True
089,5,ok,147432,693092,667699,4.701096098540344,4.5288607629279936,0.14136604199302383,0.6978932910133153,954880,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-089-k5-r0,20260924T1459Z-bounded400,False
090,1,ok,1178363,1178363,989503,1.0,0.8397268074438862,0.08390333299757913,0.4842968749871943,21233592,21233592,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-090-k1-r0,20260924T1459Z-bounded400,False
090,2,ok,769224,1178363,989503,1.5318853805913493,1.2863652200139362,0.08502345799934119,0.3210769169963896,21498480,19350000,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-090-k2-r0,20260924T1459Z-bounded400,False
090,3,ok,657430,1178363,989503,1.7923778957455547,1.5051077681274052,0.048235374997602776,0.3008088329806924,21438504,17141544,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-090-k3-r0,20260924T1459Z-bounded400,False
090,4,ok,608275,1178363,989503,1.9372208293945994,1.6267362623813242,0.07696174999000505,0.23979283298831433,21392136,14946696,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-090-k4-r0,20260924T1439Z-boundedfull4-99,True
090,5,ok,542638,1178363,989503,2.171545302761694,1.8235048043078443,0.08055558300111443,0.25303033299860545,21724704,13130784,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-090-k5-r0,20260924T1459Z-bounded400,False
091,1,ok,9094590,9186769,10219865,1.0101355861011876,1.1237301516615923,0.8191350419947412,8.680550958990352,55538304,7252608,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-091-k1-r0,20260924T1459Z-bounded400,False
091,2,ok,4545070,9186769,6391850,2.0212601786111106,1.4063259751775,0.7705635419988539,15.695607250003377,65792992,3189216,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-091-k2-r0,20260924T1459Z-bounded400,False
091,3,ok,3038706,9186769,5403227,3.023250357224424,1.7781341794829773,0.6967213339812588,20.715039999980945,73680704,1391424,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-091-k3-r0,20260924T1459Z-bounded400,False
091,4,ok,2293515,9186769,5285730,4.005541276163443,2.3046415654573873,0.6788046660076361,22.314297207980417,80599200,762528,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-091-k4-r0,20260924T1439Z-boundedfull4-99,True
091,5,ok,1861803,9186769,5294852,4.934339991932552,2.8439378387509313,0.8604041250073351,29.89825091601233,85227520,337920,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-091-k5-r0,20260924T1459Z-bounded400,False
092,1,ok,4912704,4815554,4117535,0.9802247397767095,0.8381402583994476,0.41834487501182593,2.9738221249717753,71983424,56166624,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-092-k1-r0,20260924T1459Z-bounded400,False
092,2,ok,2930844,4815554,4117535,1.6430604972492566,1.4048973606237658,0.4238375000131782,3.284023874992272,71952480,56135680,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-092-k2-r0,20260924T1459Z-bounded400,False
092,3,ok,2345561,4815554,4117535,2.0530499952889736,1.7554585022517002,0.377495957975043,3.0790128750086296,71952480,56135680,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-092-k3-r0,20260924T1459Z-bounded400,False
092,4,ok,2050614,4815554,4117535,2.3483473730307116,2.007952252349784,0.3396999999822583,2.7709635839855764,72819232,55141632,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-092-k4-r0,20260924T1439Z-boundedfull4-99,True
092,5,ok,1661234,4815554,4117535,2.89878126741928,2.478600245359775,0.25831495798774995,24.868410541996127,66980256,63258656,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-092-k5-r0,20260924T1459Z-bounded400,False
093,1,ok,74205,74205,84508,1.0,1.1388450913011252,0.04490020900266245,0.1404606669966597,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-093-k1-r0,20260924T1459Z-bounded400,False
093,2,ok,37827,74205,84508,1.9616940280751844,2.2340656145081557,0.04417804200784303,0.14544120800564997,8192,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-093-k2-r0,20260924T1459Z-bounded400,False
093,3,ok,25103,74205,84508,2.956021192686133,3.3664502250727004,0.04779212499852292,0.14076766700600274,16384,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-093-k3-r0,20260924T1459Z-bounded400,False
093,4,ok,19779,74205,84508,3.751706355225239,4.272612366651499,0.03940483400947414,0.1303117089846637,24576,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-093-k4-r0,20260924T1439Z-boundedfull4-99,True
093,5,ok,15876,74205,84508,4.674036281179139,5.323003275384227,0.046043207985349,0.14860412501730025,32768,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-093-k5-r0,20260924T1459Z-bounded400,False
094,1,ok,94892,94892,100704,1.0,1.0612485773300173,0.0433580829994753,0.1262632500147447,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-094-k1-r0,20260924T1459Z-bounded400,False
094,2,ok,53135,94892,100704,1.785866189893667,1.8952479533264326,0.041217667021555826,0.1314507499919273,106272,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-094-k2-r0,20260924T1459Z-bounded400,False
094,3,ok,39889,94892,100704,2.37890145152799,2.5246057810423927,0.043404291005572304,0.13407450000522658,212544,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-094-k3-r0,20260924T1459Z-bounded400,False
094,4,ok,29962,94892,100704,3.16707829917896,3.3610573392964422,0.03886712499661371,0.12812858397956006,318816,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-094-k4-r0,20260924T1439Z-boundedfull4-99,True
094,5,ok,24943,94892,100704,3.804353926953454,4.037365192639218,0.04557379201287404,0.14132879200042225,259200,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-094-k5-r0,20260924T1459Z-bounded400,False
095,1,ok,2084853,2084853,2022317,1.0,0.9700045998446893,0.14700679099769332,3.0570515420113225,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-095-k1-r0,20260924T1459Z-bounded400,False
095,2,ok,1042890,2084853,2022317,1.9991111238960964,1.9391469857799002,0.0912277500028722,1.7753077920060605,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-095-k2-r0,20260924T1459Z-bounded400,False
095,3,ok,695775,2084853,2022317,2.9964471273040854,2.906567496676368,0.14455987501423806,1.2995919579989277,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-095-k3-r0,20260924T1459Z-bounded400,False
095,4,ok,524422,2084853,2022317,3.9755254356224565,3.856277959353345,0.13259204098721966,0.8870765830215532,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-095-k4-r0,20260924T1439Z-boundedfull4-99,True
095,5,ok,420852,2084853,2022317,4.953886401870491,4.805292596922434,0.13603920899913646,0.812070665997453,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-095-k5-r0,20260924T1459Z-bounded400,False
096,1,ok,84194,84194,82054,1.0,0.9745825118179443,0.070440832991153,0.19069795901305042,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-096-k1-r0,20260924T1459Z-bounded400,False
096,2,ok,47196,84194,82054,1.783922366302229,1.7385795406390372,0.042646707996027544,0.19650387499132194,66240,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-096-k2-r0,20260924T1459Z-bounded400,False
096,3,ok,33662,84194,82054,2.5011585764363375,2.43758540787832,0.048745500011136755,0.18987454200396314,67392,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-096-k3-r0,20260924T1459Z-bounded400,False
096,4,ok,26984,84194,82054,3.120145271271865,3.040839015713015,0.07075533401803114,0.18196800001896918,78336,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-096-k4-r0,20260924T1439Z-boundedfull4-99,True
096,5,ok,27053,84194,82054,3.112187188112224,3.0330832070380365,0.04230595799162984,0.19847437500720844,134784,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-096-k5-r0,20260924T1459Z-bounded400,False
097,1,ok,11215101,11491509,11749293,1.024646055349836,1.047631492574164,0.1929419169900939,1.454571666981792,12988416,315392,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-097-k1-r0,20260924T1459Z-bounded400,False
097,2,ok,5617602,11491509,7114292,2.045625339780212,1.2664286291552873,0.1396647910005413,4.647673583007418,11796480,9240576,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-097-k2-r0,20260924T1459Z-bounded400,False
097,3,ok,3660459,11491509,5928626,3.1393628503966307,1.6196400506056754,0.14415083400672302,8.314751625002827,16031744,7512064,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-097-k3-r0,20260924T1459Z-bounded400,False
097,4,ok,2626908,11491509,5532446,4.37453805005733,2.1060676658642024,0.12817645800532773,2.089276249986142,14221312,6553600,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-097-k4-r0,20260924T1439Z-boundedfull4-99,True
097,5,ok,2102348,11491509,5329695,5.466035594487687,2.5351154994320635,0.1385151249996852,7.199556667008437,21311488,4272128,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-097-k5-r0,20260924T1459Z-bounded400,False
098,1,ok,177430,177430,188015,1.0,1.05965732965113,0.083999541006051,0.25458620899007656,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-098-k1-r0,20260924T1459Z-bounded400,False
098,2,ok,89756,177430,188015,1.9768037791345425,2.0947346138419713,0.049571124982321635,0.260143708990654,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-098-k2-r0,20260924T1459Z-bounded400,False
098,3,ok,89825,177430,188015,1.9752852769273588,2.093125521848038,0.08234487500158139,0.25879845800227486,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-098-k3-r0,20260924T1459Z-bounded400,False
098,4,ok,89894,177430,188015,1.973769105835762,2.0915189000378223,0.07738041700213216,0.23731037499965169,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-098-k4-r0,20260924T1439Z-boundedfull4-99,True
098,5,ok,90168,177430,188015,1.9677712714044895,2.08516325082069,0.04698362498311326,0.19904583299648948,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-098-k5-r0,20260924T1459Z-bounded400,False
099,1,ok,1612248,1622999,1809478,1.0066683289419494,1.1223322962720375,0.13536854102858342,1.1234186249785125,7270400,942080,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-099-k1-r0,20260924T1459Z-bounded400,False
099,2,ok,811243,1622999,1383583,2.0006323629294798,1.7055099396851499,0.13758479201351292,5.953106333006872,7319552,5414912,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-099-k2-r0,20260924T1459Z-bounded400,False
099,3,ok,544403,1622999,1254562,2.981245511137889,2.3044729731467313,0.13994054100476205,5.7350670419982634,8798208,4988928,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-099-k3-r0,20260924T1459Z-bounded400,False
099,4,ok,405655,1622999,1225097,4.000934291454561,3.02004659131528,0.13100179101456888,4.820808457996463,9764864,4112384,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-099-k4-r0,20260924T1439Z-boundedfull4-99,True
099,5,ok,337075,1622999,1176505,4.814949195282949,3.4903359786397687,0.14177912499872036,5.181648917001439,10698752,3633152,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-099-k5-r0,20260924T1459Z-bounded400,False
100,1,ok,151223,151223,152874,1.0,1.0109176514154592,0.04654370801290497,0.24782766701537184,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-100-k1-r0,20260924T1459Z-bounded400,False
