case_id,cores,baseline_M,old_M,new_M,old_speedup,new_speedup,speedup_delta,old_solver_wall,new_solver_wall,old_extra_ddr,new_extra_ddr,old_spill,new_spill,old_byte_hit,new_byte_hit,selected_strategy
075,2,1441809,619765,619765,2.3263801602220195,2.3263801602220195,0.0,1.8015192089951597,1.533399499981897,3547782,3547782,0,0,0.14867542133515388,0.14867542133515388,attention_rows_ffn
075,3,1441809,460272,460272,3.1325151214933777,3.1325151214933777,0.0,1.986858458025381,1.595099541998934,4644876,4644876,0,0,0.251809304501754,0.251809304501754,attention_rows_ffn
075,4,1441809,381153,381153,3.7827565308419455,3.7827565308419455,0.0,2.0814377919887193,1.6918524579959922,6956946,6956946,0,0,0.3827549272470049,0.3827549272470049,attention_rows_ffn
075,5,1441809,322519,322519,4.470462205327438,4.470462205327438,0.0,1.8428251670266036,1.6524670000071637,6380824,6380824,0,0,0.4875343500903209,0.4875343500903209,attention_rows_ffn
076,1,6185113,6120834,6087717,1.0105016734647598,1.0159987726104875,0.005497099145727713,27.763121707976097,36.63352324999869,25040896,46922752,25040896,46922752,0.03741746148202495,0.09733129030198558,dag_join_gap_list
076,2,6185113,3042276,3042276,2.0330545289119066,2.0330545289119066,0.0,18.920176583022112,29.935231667011976,22768640,22768640,18694144,18694144,0.42016361157400395,0.42016361157400395,affine_eighth
076,3,6185113,2028362,2028362,3.0493141756747564,3.0493141756747564,0.0,10.846725291019538,26.131078957987484,24720384,24720384,16571392,16571392,0.44987091982883615,0.44987091982883615,affine_eighth
076,4,6185113,1520314,1520314,4.068312861685152,4.068312861685152,0.0,9.878629250015365,26.529831040999852,26721280,26721280,14497792,14497792,0.513102673408017,0.513102673408017,affine_eighth
076,5,6185113,1227997,1227997,5.0367492754461125,5.0367492754461125,0.0,14.160396791994572,32.563846332981484,29811712,29811712,13513728,13513728,0.5182189913675602,0.5182189913675602,affine_eighth
077,1,495320,433422,433422,1.1428123168643955,1.1428123168643955,0.0,1.2115241660212632,0.9244714999804273,1205006,1205006,1205006,1205006,0.05233328577826705,0.05233328577826705,attention_rows_ffn
077,2,495320,233890,233890,2.1177476591560134,2.1177476591560134,0.0,1.0939897090138402,0.9516152500000317,4044096,4044096,219918,219918,0.0919460437269864,0.0919460437269864,attention_rows_ffn
077,3,495320,189055,189055,2.6199783131892835,2.6199783131892835,0.0,1.276721375004854,0.9533353750011884,5661912,5661912,0,0,0.12592631152184677,0.12592631152184677,attention_rows_ffn
077,4,495320,160384,160384,3.0883379888268156,3.0883379888268156,0.0,1.196787042019423,0.9807270839810371,6146610,6146610,71630,71630,0.1589532459385573,0.1589532459385573,attention_rows_ffn
077,5,495320,140959,140959,3.5139295823608285,3.5139295823608285,0.0,1.3520777499943506,0.9595223749929573,6174268,6174268,0,0,0.18439812858798393,0.18439812858798393,attention_rows_ffn
078,1,2296143,2058994,2058994,1.1151771204772816,1.1151771204772816,0.0,0.3497774580027908,0.3086085830000229,13147992,13147992,13147992,13147992,0.002896954568620428,0.002896954568620428,affine_eighth
078,2,2296143,1089860,1051555,2.106823812232764,2.18356909529221,0.07674528305944595,0.3117961250245571,0.3998861250001937,12234816,3613824,10086336,1459200,0.0,0.23956920520819205,dag_join_gap_list
078,3,2296143,848075,700285,2.707476343483772,3.278869317492164,0.5713929740083921,0.2431272919930052,0.42781300001661293,11586816,7242840,7289856,933888,0.17859051906034604,0.37214042128672825,dag_join_gap_list
078,4,2296143,650512,539973,3.5297473374818606,4.252329283130823,0.7225819456489626,0.22386762499809265,0.39823662501294166,11274624,8500608,4829184,669696,0.035932281469538176,0.1444858840158924,dag_join_gap_list
078,5,2296143,609351,464886,3.76817794670067,4.9391528245634415,1.1709748778627715,0.32736508300877176,0.5238594170077704,12215808,11601408,3621888,602112,0.08426265983969118,0.3328418822955716,dag_join_gap_list
079,1,31052251,29922768,29922768,1.0377466082014872,1.0377466082014872,0.0,16.30440191598609,13.45659758299007,204281856,204281856,204281856,204281856,4.863103632738414e-05,4.863103632738414e-05,affine_eighth
079,2,31052251,14960916,14960916,2.0755581409587487,2.0755581409587487,0.0,11.298404916014988,10.09674045900465,205037568,205037568,201388032,201388032,0.0,0.0,affine_eighth
079,3,31052251,9971923,9971923,3.113968188482803,3.113968188482803,0.0,11.288824791990919,9.075447249982972,206039040,206039040,194414592,194414592,0.033957717165078324,0.033957717165078324,affine_eighth
079,4,31052251,7604032,7604032,4.083656013020461,4.083656013020461,0.0,10.36863195800106,8.123582542000804,206327808,206327808,195379200,195379200,0.0,0.0,affine_eighth
079,5,31052251,6084154,6084154,5.1037910940452855,5.1037910940452855,0.0,10.586867125006393,8.230338624998694,207495168,207495168,184246272,184246272,0.07835922594712456,0.07835922594712456,affine_eighth
080,1,292138,299150,299150,0.9765602540531506,0.9765602540531506,0.0,0.41913595801452175,0.36347512499196455,3047424,3047424,3047424,3047424,0.11375947995666305,0.11375947995666305,affine_eighth
080,2,292138,150648,150648,1.9392092825659817,1.9392092825659817,0.0,0.35082458300166763,0.34387691601295955,3641344,3641344,1736704,1736704,0.3742540494458653,0.3742540494458653,affine_eighth
080,3,292138,100615,100615,2.903523331511206,2.903523331511206,0.0,0.2914796659897547,0.30785050001577474,3563520,3563520,516096,516096,0.0,0.0,affine_eighth
080,4,292138,83124,83124,3.5144843847745535,3.5144843847745535,0.0,0.31461495798430406,0.2934031250188127,4419584,4419584,229376,229376,0.5910290237467019,0.5910290237467019,affine_eighth
080,5,292138,68814,68814,4.2453279855843284,4.2453279855843284,0.0,0.6071421660017222,0.5119452079816256,4571136,4571136,0,0,0.5667299177735611,0.5667299177735611,affine_eighth
081,1,151795,151795,151795,1.0,1.0,0.0,0.949776749999728,1.4397947079851292,0,0,0,0,0.0,0.0,affine_eighth
