case,problem,cores,algorithm,status,makespan_cycles,singlecore_cycles,multicore_speedup,solver_wall_seconds,e0_wall_seconds,data_movement_bytes,cache_hit_rate,no_cache_makespan_cycles,cache_speedup,error,source_commit,result_path,slot_kind,capture_state,source_status,status_reason,multicore_ratio_missing_reason,cache_ratio_missing_reason,baseline_status,baseline_summary_sha256,pair_status,pair_reported_makespan_cycles,pair_plan_identity,pair_wall_seconds,pair_eval_seconds,cell_wall_seconds,baseline_wall_seconds,baseline_eval_seconds,source_receipt,source_receipt_sha256,harness_sha256,harness_lineage_basis,plan_sha256,timing_note,result_path_base
030,P3,1,q3_structure_selected_online,ok,2795156,2808034,1.0046072562676287,11.640058599999975,10.23431569999957,"{""original_graph_copy_bytes"":2394060,""scheduled_copy_bytes"":5134284,""added_copy_bytes"":2740224,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":2740224}",0.5242369838420108,2795858,1.0002511487730916,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/030/k1/online/result.json.gz,solver,final_receipt,ok,,,,ok,f4af370ac6f669e814f641a77d7806386ce1a514cde959f44c22886f02cc8683,ok,2795858,matched,11.498735600000145,10.301631899999848,23.242985299999418,77.52954299999965,76.54398589999983,cells/P3/030/k1/cell.json,37cb0aa5277841addf15e28faa9a3a22cf5da6f370cef0f79169ce760c274344,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,d52931a6ac0d109c0517759e7f3e9de62446b16aec6d04cae1dd6ea3f78984dd,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
030,P3,2,q3_structure_selected_online,ok,1394911,2808034,2.0130560300979776,8.870976700000028,7.436627400000361,"{""original_graph_copy_bytes"":2394060,""scheduled_copy_bytes"":5919692,""added_copy_bytes"":3525632,""partition_added_copy_bytes"":1950720,""spill_added_copy_bytes"":1574912}",0.5833044683062002,1395548,1.0004566599589508,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/030/k2/online/result.json.gz,solver,final_receipt,ok,,,,ok,f4af370ac6f669e814f641a77d7806386ce1a514cde959f44c22886f02cc8683,ok,1395548,matched,8.236307099999976,6.9479267000006075,17.218192099999214,77.52954299999965,76.54398589999983,cells/P3/030/k2/cell.json,8aa1d24681d2a055e592b7552cd2d5877795329b8d47ce6805cc34554a4c259a,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,2cffd02188489043b4d04d6fb35292bd48c1ebba92c9b85e3b6c38ebda44a092,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
030,P3,3,q3_structure_selected_online,ok,928296,2808034,3.0249338573041356,6.992236199999752,5.575145599999814,"{""original_graph_copy_bytes"":2394060,""scheduled_copy_bytes"":7594956,""added_copy_bytes"":5200896,""partition_added_copy_bytes"":3901440,""spill_added_copy_bytes"":1299456}",0.6686942416869425,928413,1.0001260373846272,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/030/k3/online/result.json.gz,solver,final_receipt,ok,,,,ok,f4af370ac6f669e814f641a77d7806386ce1a514cde959f44c22886f02cc8683,ok,928413,matched,6.569192400000247,5.2882318000010855,13.681022500000836,77.52954299999965,76.54398589999983,cells/P3/030/k3/cell.json,c8a223d14b8a4b4ae27b0d36298e9439a71de7372e0c4a947a016240349c6e10,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,cb6b8eb2f676d71aec2e8298ebbfc9a31602f099b617844473da64915c090b5e,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
030,P3,4,q3_structure_selected_online,ok,696146,2808034,4.033685462532285,6.846189300000333,5.413208800000575,"{""original_graph_copy_bytes"":2394060,""scheduled_copy_bytes"":9082828,""added_copy_bytes"":6688768,""partition_added_copy_bytes"":5819392,""spill_added_copy_bytes"":869376}",0.7115796594881046,696250,1.0001493939489705,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/030/k4/online/result.json.gz,solver,final_receipt,ok,,,,ok,f4af370ac6f669e814f641a77d7806386ce1a514cde959f44c22886f02cc8683,ok,696250,matched,6.5370215000002645,5.291856100000587,13.475308800001585,77.52954299999965,76.54398589999983,cells/P3/030/k4/cell.json,1ccbd121be8e27e1c0382d784b36bb742fa9761469d455e8230bf529136b2977,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,d9a0674bfab6c6349fbda94a2007e8cb9655fc6b30e19b18a4ee2e99e615e391,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
030,P3,5,q3_structure_selected_online,ok,558288,2808034,5.029723010345915,6.697017899999992,5.2413590000014665,"{""original_graph_copy_bytes"":2394060,""scheduled_copy_bytes"":10023884,""added_copy_bytes"":7629824,""partition_added_copy_bytes"":7463936,""spill_added_copy_bytes"":165888}",0.7427928848906155,558448,1.0002865904336113,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/030/k5/online/result.json.gz,solver,final_receipt,ok,,,,ok,f4af370ac6f669e814f641a77d7806386ce1a514cde959f44c22886f02cc8683,ok,558448,matched,6.722905799999353,5.48213240000041,13.535454700000628,77.52954299999965,76.54398589999983,cells/P3/030/k5/cell.json,e87736cf4b2dd9e569c8cf01ff85928bf6cabb4695a966112b569b4a28891084,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,a4c98101f5b29af166e48925eeadd1477bb8426f7c9d55adeb4ef249ea9f5751,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
031,P3,1,q3_structure_selected_online,ok,1413169,1414369,1.000849155338109,5.795015100000455,4.869455599999128,"{""original_graph_copy_bytes"":2185040,""scheduled_copy_bytes"":4427600,""added_copy_bytes"":2242560,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":2242560}",0.43158346471276465,1413988,1.0005795485182594,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/031/k1/online/result.json.gz,solver,final_receipt,ok,,,,ok,3f9dbb6a44e200a40bf5e158d56ab124bfb1d28d50544cc83636c26235eec993,ok,1413988,matched,4.709865400000126,3.8140436000012414,10.571938099999898,20.13320029999977,19.346635899999455,cells/P3/031/k1/cell.json,f310f756e84cbe29ec0e154d205133b98128e99c5d4cfedd1db3c46f05aaaac7,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,9602723f50a5c5990ea034b6f0e9249f2e610465bb578b9e51e72b189fc552b3,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
031,P3,2,q3_structure_selected_online,ok,740686,1414369,1.90953926495168,4.252570399999968,3.270631899998989,"{""original_graph_copy_bytes"":2185040,""scheduled_copy_bytes"":6663504,""added_copy_bytes"":4478464,""partition_added_copy_bytes"":1731072,""spill_added_copy_bytes"":2747392}",0.4001802541583633,741306,1.0008370618588713,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/031/k2/online/result.json.gz,solver,final_receipt,ok,,,,ok,3f9dbb6a44e200a40bf5e158d56ab124bfb1d28d50544cc83636c26235eec993,ok,741306,matched,3.969282199999725,2.9919546999990416,8.298401799998828,20.13320029999977,19.346635899999455,cells/P3/031/k2/cell.json,cdc26630f9b8dff7e49d2aad339afbf51b3edc07b5a2f00b0673dcd2ebbe4126,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,9cddf6af0cb32cfd640552db54be3ab421d7f74db090c55a06b1b86a1e9fc048,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
031,P3,3,q3_structure_selected_online,ok,543993,1414369,2.5999764702854633,3.753958799999964,2.7952299999997194,"{""original_graph_copy_bytes"":2185040,""scheduled_copy_bytes"":8043344,""added_copy_bytes"":5858304,""partition_added_copy_bytes"":3394560,""spill_added_copy_bytes"":2463744}",0.43731167950075106,545078,1.0019945109587807,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/031/k3/online/result.json.gz,solver,final_receipt,ok,,,,ok,3f9dbb6a44e200a40bf5e158d56ab124bfb1d28d50544cc83636c26235eec993,ok,545078,matched,3.689561999999569,2.703721800000494,7.5142839000000095,20.13320029999977,19.346635899999455,cells/P3/031/k3/cell.json,e60e054f236a5042096cf01e0f3a95cf43b693f3486cb6dedc42b4a53727b6b1,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,ba85344a0fbafb82567f92b34cf34c97722c7ab12583e08695ed8a17998323fe,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
031,P3,4,q3_structure_selected_online,ok,427521,1414369,3.3083029839469873,3.6825640000006388,2.651193099998636,"{""original_graph_copy_bytes"":2185040,""scheduled_copy_bytes"":8859984,""added_copy_bytes"":6674944,""partition_added_copy_bytes"":4314624,""spill_added_copy_bytes"":2360320}",0.433710713945496,428226,1.0016490418014554,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/031/k4/online/result.json.gz,solver,final_receipt,ok,,,,ok,3f9dbb6a44e200a40bf5e158d56ab124bfb1d28d50544cc83636c26235eec993,ok,428226,matched,3.482167299998764,2.5492729999987205,7.23394289999851,20.13320029999977,19.346635899999455,cells/P3/031/k4/cell.json,4aec5a88faef4d2b14a05fd76bdfa25e5859af18a642ec197ae97013303d8229,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,3378a36f500d68411bff0a23f735e86a140c7c4849f27d56adf16fdb026627fe,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
031,P3,5,q3_structure_selected_online,ok,339178,1414369,4.169990388527558,3.5747644000002765,2.5506071999989217,"{""original_graph_copy_bytes"":2185040,""scheduled_copy_bytes"":9175376,""added_copy_bytes"":6990336,""partition_added_copy_bytes"":4990464,""spill_added_copy_bytes"":1999872}",0.5655923392764308,341226,1.0060381274728902,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/031/k5/online/result.json.gz,solver,final_receipt,ok,,,,ok,3f9dbb6a44e200a40bf5e158d56ab124bfb1d28d50544cc83636c26235eec993,ok,341226,matched,3.430530699999508,2.5062648999992234,7.074475999999777,20.13320029999977,19.346635899999455,cells/P3/031/k5/cell.json,a5628c671fd64826dd93ea6b65caa51c4f3886849a684939c2672d0c4864b68b,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,7f40def27596905dd8b44ba6fa58f95091a879b854f2d3763f3a29606c3fd512,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
032,P3,1,q3_structure_selected_online,ok,34513,41443,1.2007939037464144,0.6920891999998275,0.28085830000054557,"{""original_graph_copy_bytes"":293088,""scheduled_copy_bytes"":293088,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,34513,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/032/k1/online/result.json.gz,solver,final_receipt,ok,,,,ok,1b5e2f29ac4fd7ef641b38e883b4995586993564e51c4249e75ce0de4a362566,ok,34513,matched,0.7531202999998641,0.23665210000035586,1.4802264999998442,0.8491599999997561,0.395810299999539,cells/P3/032/k1/cell.json,8901d32b4b889a436c6470f0cf584ea546deceeac4c17c8e5869aa7e580831af,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,d9e1aedd44e758298b6bd44a735eacfbef8b41e9d51313206095bb1d28ba04f7,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
032,P3,2,q3_structure_selected_online,ok,17851,41443,2.3216066326816427,0.6721993000010116,0.2872666000002937,"{""original_graph_copy_bytes"":293088,""scheduled_copy_bytes"":299304,""added_copy_bytes"":6216,""partition_added_copy_bytes"":6216,""spill_added_copy_bytes"":0}",0.0217820949497498,17851,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/032/k2/online/result.json.gz,solver,final_receipt,ok,,,,ok,1b5e2f29ac4fd7ef641b38e883b4995586993564e51c4249e75ce0de4a362566,ok,17851,matched,0.6802912999992259,0.2207600999990973,1.384366799999043,0.8491599999997561,0.395810299999539,cells/P3/032/k2/cell.json,7723f0d8c737da6a5418770c970936ae232e54f45dc30f37c7336fb42ae31bb7,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,410651cf08fc37435bff959f941eb31704d236efbcb897c26f7fa9e5278b673f,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
032,P3,3,q3_structure_selected_online,ok,12161,41443,3.40786119562536,0.7061374000004434,0.27633830000013404,"{""original_graph_copy_bytes"":293088,""scheduled_copy_bytes"":305448,""added_copy_bytes"":12360,""partition_added_copy_bytes"":12360,""spill_added_copy_bytes"":0}",0.04239904499238464,12161,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/032/k3/online/result.json.gz,solver,final_receipt,ok,,,,ok,1b5e2f29ac4fd7ef641b38e883b4995586993564e51c4249e75ce0de4a362566,ok,12161,matched,0.6582073000008677,0.2098768999985623,1.3948992000005092,0.8491599999997561,0.395810299999539,cells/P3/032/k3/cell.json,99e98c1d2ef627f60d25925dbd7869062ff5e1add786dfe2c9a422350b2e4ebf,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,7a2303501c1bca958da77d5a2c5685300b17e5c6d01e009ef33b4d181a847181,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
032,P3,4,q3_structure_selected_online,ok,11177,41443,3.7078822582088216,0.6920813999986422,0.27418259999831207,"{""original_graph_copy_bytes"":293088,""scheduled_copy_bytes"":311664,""added_copy_bytes"":18576,""partition_added_copy_bytes"":18576,""spill_added_copy_bytes"":0}",0.06239168110918544,11299,1.0109152724344637,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/032/k4/online/result.json.gz,solver,final_receipt,ok,,,,ok,1b5e2f29ac4fd7ef641b38e883b4995586993564e51c4249e75ce0de4a362566,ok,11299,matched,0.6700148999989324,0.21081539999977394,1.3968970000005356,0.8491599999997561,0.395810299999539,cells/P3/032/k4/cell.json,b68aba729639f931df0c41f8cf7948053ce7588e5171bf9b51d626b2e43bd43c,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,6fd4cf359c931c7edb6a3c4daa225b51597d55410583135cbc1cd6e2814b9e79,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
032,P3,5,q3_structure_selected_online,ok,10662,41443,3.886981804539486,0.66932899999847,0.2763409999988653,"{""original_graph_copy_bytes"":293088,""scheduled_copy_bytes"":311664,""added_copy_bytes"":18576,""partition_added_copy_bytes"":18576,""spill_added_copy_bytes"":0}",0.06214985288783201,10718,1.0052522978803227,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/032/k5/online/result.json.gz,solver,final_receipt,ok,,,,ok,1b5e2f29ac4fd7ef641b38e883b4995586993564e51c4249e75ce0de4a362566,ok,10718,matched,0.6962301000003208,0.20519009999952686,1.396629999999277,0.8491599999997561,0.395810299999539,cells/P3/032/k5/cell.json,0c0a7c19a420dff5ff2449a7552e9751f4508f8314f75168d7cf3e17b2468217,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,0d4dfbe88fd73b0e5fa2fc188ffea3d03d7545af910966b6ecc7729c8b1e2cfd,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
033,P3,1,q3_structure_selected_online,ok,1784721,1774196,0.9941027196968042,2.9718317999995634,2.2451062000000093,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":13646574,""added_copy_bytes"":10673664,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":10673664}",0.006307187976922919,1784721,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/033/k1/online/result.json.gz,solver,final_receipt,ok,,,,ok,b995a4f5a9e6d1c7500b3f6aa547d5f7467186a45e4f5c8fed6b53da2015107b,ok,1784721,matched,2.9255508999995072,2.187892899999497,5.957287299999734,8.871207299999696,8.181615299999976,cells/P3/033/k1/cell.json,f6af0c39a405cc35764d7c1321424393940bc5a24420b40f003a8a33d6231748,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,7376c958df256c4d156ce8d401a7cf204355891fe91bdcde23b8e4de2b62a356,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
033,P3,2,q3_structure_selected_online,ok,884284,1774196,2.006364471142755,2.7060435000003054,1.9273158999985753,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":15484686,""added_copy_bytes"":12511776,""partition_added_copy_bytes"":2077728,""spill_added_copy_bytes"":10434048}",0.14318059072506198,885060,1.0008775461277146,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/033/k2/online/result.json.gz,solver,final_receipt,ok,,,,ok,b995a4f5a9e6d1c7500b3f6aa547d5f7467186a45e4f5c8fed6b53da2015107b,ok,885060,matched,2.5770619999984774,1.855135199999495,5.344101199998477,8.871207299999696,8.181615299999976,cells/P3/033/k2/cell.json,0493adf04fcb51c5b3855e9be1b89fdf368e72e6e50a77d538c3707b10c1a1fd,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,253f1dfdcbe0cda79c7f8efa4a934e5fccbac6dcc2a4236b67bcdf9062254894,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
033,P3,3,q3_structure_selected_online,ok,584778,1774196,3.0339650260440716,2.584168999999747,1.8392280000007304,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":14949678,""added_copy_bytes"":11976768,""partition_added_copy_bytes"":3989568,""spill_added_copy_bytes"":7987200}",0.2526576900494132,585906,1.0019289371351179,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/033/k3/online/result.json.gz,solver,final_receipt,ok,,,,ok,b995a4f5a9e6d1c7500b3f6aa547d5f7467186a45e4f5c8fed6b53da2015107b,ok,585906,matched,2.4570694000012736,1.713309599999775,5.111962500001027,8.871207299999696,8.181615299999976,cells/P3/033/k3/cell.json,14f5e7e8322cd320fc652f5acfa607d19454e01afde6e11498cde1c7e1d7eb58,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,dfcbf1bac2ddfba77524c188794a836c7f346f1861cc087e8109c1460a756b28,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
033,P3,4,q3_structure_selected_online,ok,439616,1774196,4.035785776677828,2.520189599999867,1.7816696999998385,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":15420750,""added_copy_bytes"":12447840,""partition_added_copy_bytes"":5242464,""spill_added_copy_bytes"":7205376}",0.3296701327328842,442064,1.0055684961420877,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/033/k4/online/result.json.gz,solver,final_receipt,ok,,,,ok,b995a4f5a9e6d1c7500b3f6aa547d5f7467186a45e4f5c8fed6b53da2015107b,ok,442064,matched,2.4009511999993265,1.649884499998734,4.981806699999652,8.871207299999696,8.181615299999976,cells/P3/033/k4/cell.json,3667be7946dbee04febac91c0ef284e310a626fc8a7464364087cb13f57bea6e,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,45191e348509cda4d5b50afddd5205dada66f418293833bbf2a794329276280c,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
033,P3,5,q3_structure_selected_online,ok,355782,1774196,4.9867503133941575,2.468689200000881,1.7323636000000988,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":15815022,""added_copy_bytes"":12842112,""partition_added_copy_bytes"":6490752,""spill_added_copy_bytes"":6351360}",0.37134758465414125,358616,1.0079655519391089,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/033/k5/online/result.json.gz,solver,final_receipt,ok,,,,ok,b995a4f5a9e6d1c7500b3f6aa547d5f7467186a45e4f5c8fed6b53da2015107b,ok,358616,matched,2.412254299999404,1.6117554000011296,4.947439600000507,8.871207299999696,8.181615299999976,cells/P3/033/k5/cell.json,ec01993291f8166b69deb497c333edd311f83d8f20578710347d9da955276889,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,078bf944827be67a93461c53f1ea6c7561487800c35522967be585590bff7ea9,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
034,P3,1,q3_structure_selected_online,ok,824485,842996,1.0224515909931655,2.7897057000009227,2.034926500000438,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":3459554,""added_copy_bytes"":1179168,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":1179168}",0.16245921742276526,825468,1.00119225941042,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/034/k1/online/result.json.gz,solver,final_receipt,ok,,,,ok,7f4625bd0a2210d411319e6cc3f713ab9da74ba3f09ba81fe9c72c2005198668,ok,825468,matched,2.6562940000003437,1.976001399998495,5.509688800000731,8.868452599999728,8.24296939999931,cells/P3/034/k1/cell.json,c20d764b24b3f692a906704081d7bfb3e75ef32bac6b906d402db5923041e618,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,9888e6403a32de297bd4864813306d2147317c600708f8abc11e5313ebdbcf8d,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
034,P3,2,q3_structure_selected_online,ok,398967,842996,2.1129466848135308,2.4732951000005414,1.6687617000006867,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":4197320,""added_copy_bytes"":1916934,""partition_added_copy_bytes"":1167872,""spill_added_copy_bytes"":749062}",0.3896405461623242,399674,1.0017720763872702,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/034/k2/online/result.json.gz,solver,final_receipt,ok,,,,ok,7f4625bd0a2210d411319e6cc3f713ab9da74ba3f09ba81fe9c72c2005198668,ok,399674,matched,2.359535900000992,1.6057445000005828,4.901434399998834,8.868452599999728,8.24296939999931,cells/P3/034/k2/cell.json,e0a8183bf6a2dad613393adda398888ef6da5607ebb3834b59f399c36a46a823,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,817d83a692fd75e712d6fc4cca61094d7d3a11525dc61ee70f4391c580fa7dc6,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
034,P3,3,q3_structure_selected_online,ok,261890,842996,3.2188934285386996,2.441670099999101,1.6745097000002716,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":5072834,""added_copy_bytes"":2792448,""partition_added_copy_bytes"":2280448,""spill_added_copy_bytes"":512000}",0.500668364820383,262307,1.0015922715643972,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/034/k3/online/result.json.gz,solver,final_receipt,ok,,,,ok,7f4625bd0a2210d411319e6cc3f713ab9da74ba3f09ba81fe9c72c2005198668,ok,262307,matched,2.516948600001342,1.768168099999457,5.0262744999999995,8.868452599999728,8.24296939999931,cells/P3/034/k3/cell.json,50974caf68e7c1ed8a7a714a4de4911bacdd88eb8bd5a4bdf8a6be740f6cab9d,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,376dc0c6167b63ecb56e5b9f21dd89bcd3873e05ef6ad22140bd5c57648583ec,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
034,P3,4,q3_structure_selected_online,ok,193017,842996,4.367470222830113,2.4669878000004246,1.7031941000004736,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":5714370,""added_copy_bytes"":3433984,""partition_added_copy_bytes"":3089920,""spill_added_copy_bytes"":344064}",0.5423914251279991,193879,1.0044659278716384,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/034/k4/online/result.json.gz,solver,final_receipt,ok,,,,ok,7f4625bd0a2210d411319e6cc3f713ab9da74ba3f09ba81fe9c72c2005198668,ok,193879,matched,2.3802200999998604,1.62030489999961,4.919752300000255,8.868452599999728,8.24296939999931,cells/P3/034/k4/cell.json,f4609e8c59fa172364d713db49de76731dcd62449b81607299e36ac89702a1c9,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,0a06138a6beab78cc2629baad5716c2f69d7b2c13b99ce4fce10b65d0e0a98fb,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
034,P3,5,q3_structure_selected_online,ok,157489,842996,5.352729396973757,2.3734699999986333,1.5800159999998868,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":6007746,""added_copy_bytes"":3727360,""partition_added_copy_bytes"":3497984,""spill_added_copy_bytes"":229376}",0.5819858198043424,162779,1.0335896475309387,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/034/k5/online/result.json.gz,solver,final_receipt,ok,,,,ok,7f4625bd0a2210d411319e6cc3f713ab9da74ba3f09ba81fe9c72c2005198668,ok,162779,matched,2.2321214999992662,1.4785361999984161,4.673414899998534,8.868452599999728,8.24296939999931,cells/P3/034/k5/cell.json,9f4f1fb3309ba7fc32642bb2714ec98eb43891737a6c13d60536fc8b32daaf52,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,af1f7cb4bd874861a4d3bfd1ce22379484ea798d8d621250c2bc3bc6be504099,P3 solver wall includes its one online P3 E0; e0_wall is an included component. Paired P2 no-cache evaluation is separate experimental work.,source_run_directory
