case,cores,plan_sha256,p2_sha256,p3_sha256,no_l2_makespan,cache_makespan,cache_gain,hit_bytes,miss_bytes,byte_hit_rate,category
024,5,d23a42bfd7294f1dbf9c72deb6c14ea91f65dc8ed25dbdb3e3f09c2388fb32a7,ed43362bf133e9932e78493ce209f9b39abac88a249e24728057e60b2b1c2bb7,641f048a55236d54da7f9d46c8bd923e80571d58c4ec1c885b851cc4968ec11b,648482,648482,1.0,600,3703994,0.0001619610677985226,parity
025,5,2ce5838a1a3e6a11579135b1ebce2f5c01b58173f433b7862647e697aaa7710c,219d9f03ac63fdec1a63da5b306fa49cb745a206691af94a4524e22140d06363,75b918610fb8fd17f4b31d0b567b43446036eb6513ee284bf5476cd02b9d5405,942938,942938,1.0,0,4233216,0.0,parity
026,5,9287b9c82f8e7ce79a05d539625aebfbedfa460d52942af37c963795ee1385a4,30b9bd6ced6bad6d281ce2dff0236d663fba5eb07ded2ab2477fe5642f0f7b36,485a7504ea410fa78d96e940707769c4eb3f1ffcb908c94c31ab73efe38d8424,38416,30256,1.2696985721840297,491656,1056164,0.3176441705107829,positive
027,5,92235b97740758f2cafb6f4ce860cc54fe25e488ef307ab9776a3e1063bdb9f1,ca4f4b17428cbe105f4b1fe4cc8013610207f6441e1a125fc30c84c41531605a,f78cca45e897d4cfdaa0a2730f754b6d573af51963ef8d304281f890ece78a4e,474170,474040,1.0002742384608894,3448832,4046848,0.4601092896174863,positive
028,5,284dd7600297f171c36dd608918e0ee5683ab924b85fac3dcd328d3791a46300,9384b602dafa9e3c502b68693d1ccf8f533bbb316d503136565bd473c0b4ce1d,00e6a9c1d45295d52ed95ad834c27b8873e3ef7c5d5c81e8921deb88827b066c,8294722,8025115,1.0335954064209671,32800560,29527632,0.5262555987505622,positive
029,5,479545588fd3d88ce0db9df8c3b9f3c3074123e9a9412a5ba749c00385f1eb3c,81e58b8f2d1cbd481bc58845622deb763dcaad5201b0e6d3c056d05e8349367a,605ad9be994f46fa2de32a4afbe81a74b65672e84d145f10e3b6cb1c1c591dec,10005,10005,1.0,0,258132,0.0,parity
030,5,a4c98101f5b29af166e48925eeadd1477bb8426f7c9d55adeb4ef249ea9f5751,dbe82f1b6689abe9e4e2fbfd40a7d01bf9ef92e8014175c0081739d98642d425,1be8847d2fc942c6d3a537434e87a7ba1d92814e815912f6a63082a4282c11cb,558448,558288,1.0002865904336113,7440384,2576384,0.7427928848906155,positive
031,5,c8e72d1fcdd36c15f02f33d30e976ba3d74e4d9179cc579ab8fb17d6f815dd7e,f239aaae2baf48aef5a29a5916953305a0011cabe0b87b70a7b3434870742b8f,74488ec6b327eefd3d1e55cb0e8b6a7b80367754f6d9a2731bfb2337d6e27a8d,419362,360981,1.161728733645261,4862804,11779994,0.2921866863973233,positive
032,5,a113cb179dcc8c06efd00a82d3a743bb8489313365208c219731ad06aebdc57a,c253269ea8411b4e86b4f5ba487cec5577a3ccf73d177832136ec74fd2f5886b,3a045713ca1c3959597db18906ed504155dfd536abb1997784aec101d975ba29,12568,10326,1.2171218283943444,242828,356222,0.4053551456472749,positive
033,5,078bf944827be67a93461c53f1ea6c7561487800c35522967be585590bff7ea9,550e95a3e172eb4389e144bd378464ab6105765ee80644803b8ef7bd323d0df7,0dbc0e55e61b4aa7ff75669f5664516bed2fe1bfc45aab1c0c74eabeeab8033c,358616,355782,1.0079655519391089,4860928,8229040,0.37134758465414125,positive
034,5,af1f7cb4bd874861a4d3bfd1ce22379484ea798d8d621250c2bc3bc6be504099,3bf088330670839971ee0916d910f87eda82f9fb30fbb97156c36b1fbf7db717,00c7670e4cfe24dbfb84bf4e54d0a2df2ca68d31b38776cd90c5cb21ec37edfe,162779,157489,1.0335896475309387,3458048,2483760,0.5819858198043424,positive
035,5,ca0d7546a629d00340b3935004465dc414a0f8d21e51dee795095990397fbd72,2f5c5ae5a625dd2783582b34e95cefb4f422a7e5278eabc985e6fdf152d1a653,8d2991810ccddc5a6aae6c87e4e313883269f70f23e0a98fb4fabf519ab3055e,34283,32994,1.0390677092804752,529796,556070,0.48790182214011674,positive
036,5,733efb24685607ee35df6279819e430067f3edf28b3ec39d7a3ded948314c8ab,e468ac97a7aec154308572cb985beae42342b382f9e79231a344278ca667f09e,d02b47639e108116f3c11056aef36617a94d8fc7dc9703ce651563b020f47ec9,187182,187182,1.0,0,3282560,0.0,parity
037,5,57c5c350d989f5d62cdf1536bc08022c616f5e9e1ff95272cd8b413f092bea65,ec8bfb8070c3755cd956a73b7412b8d29ff1c966df9b207ac701023eef7e5df8,ae5a278f27ef1730f9454dde91c626a15e664ff8d59f987ea2b5f03ce9f71a4b,43800,43013,1.0182967939925138,1579008,878592,0.6425,positive
038,5,89bffc438b15585d5ab24dfb251aebc2fa9020eb37cae3d194a34ff30704bc21,6a4f868aa51a400d85cdae40095ba91a776c29c4e19a4fd9c1cbf33df832f01b,f397427f70ef2b8b38c9e05090b77866d76917880a2459f6885457eceff75677,270283,268556,1.006430688571471,8497152,3465738,0.710292579803041,positive
039,5,8678a6b0a2dd2640bba8edb42e4d1f7bb59a3b6ea22698b0958349a042c3b5f5,faf7f91ee4a1c2d663128ecb60543973ec461fbf44b6263b550fa40d67acb255,72dd86b13606c9846374aed4ade6c5fa1bd012a2562a9ff07592622feffa7025,431161,340476,1.2663477014532596,9154560,15527936,0.3708927978758712,positive
040,5,0cd2916927f830b2270a3d20e144881cf178337d312dfb15f0a0ff378ab82421,888c547e2fbc78c20e72c00a681a46111ef3da6949685a401f00db3760e7e589,b91de4c6549dac0c7addd8e57117c28d7ceb77b0394fd6b1d0a6390eb728b884,67790,57815,1.1725330796506097,922720,1742672,0.34618547665784244,positive
041,5,bfbe75030a05460317c0fc52340f8732ab660bed3b0820c6aa4e21baf93292a8,47455bd53be55f5aabc293d8a8f6e3bc7bb0d377c5ecea2acb9e1daa5f1f57c0,44c6ec44dc11294d7ca8c9634e8a1a5f883f27d74850794d3ff1a8e86303d401,1216557,1212656,1.0032169057012046,11876352,23991296,0.3311159962314786,positive
042,5,e7028768787f03a2221c201445405131d7a67988ea0831f833cd5fde66db0d96,fc725359632d38e5085ffc43a9157d14dd13c277618e9db379d085f126604664,4c27a530c6b6e7a0ed990a8923face0fc1104c4a4da00097e2c67cb00ceb993c,341131,328641,1.038004996333385,7336152,4663088,0.6113847210323321,positive
043,5,499d26d54a4c72167b0649b25bff0ca9679ba1f7f6395479cb075b6819eed113,be633b87179c4a7ddbe59c1168335b3b828b0aeef80d74f2387d10c79a8d7a5b,3212414b18946032e111b291f074b939e605217951f7012dd7831b97f6b64f4d,147755,126836,1.1649295152795736,3012532,2843440,0.5144375690320924,positive
044,5,a16abc2ce5000de286a5416080f19d21ed1d237942045e5fca10a61625094c2e,62200ad6011f7097e8d49ffb2e9f11c4a7ea6585a9afa97fdf1482ce85a47c7a,83a869d41f0aa66d9b06c6b2e5dac66a1b280c7f39e0d8bb4562678c3acf0594,63413,41205,1.538963717995389,1585152,1036000,0.604753940252225,positive
045,5,6fabd585a66858d94c0423daf5a3957dd381006467066eba75bc5696706b20fe,2bcd680500d6ab9784fedbd63d257e2fea1f7cdd345a750349d33208c66c6acc,f65bbd2cf5324c594ed21892fc37139f6643dced0efe8f32dff2759217c44959,27620,27620,1.0,0,331776,0.0,parity
046,5,2598fca20ae5b55773adf878f3b390d5ccc9b469ae175553eada4f4a518556f9,8773a64d07aeedb479c2b86649981c2e8289ab85808c1dfdb06f4e07bf3e0974,5933e6d2bb3dd93d746dfb032d87a1c55db8cae505b62e89abff5b3a36b1e204,96034,83050,1.15633955448525,1069056,1239648,0.4630545968647345,positive
047,5,e26386a231ab41f6f0933ec44f537fbe218183c3e723f0678c295727ae5606b5,d12893596c36c340011d1aa55b989cda54f69abfca4b58ddb1aa2f73d0f88d60,2916f316d47c4cc00d8f3aa437f05943f3d1150ea4d7a82173c55c0a214163f7,78256,73805,1.060307567237992,947534,990320,0.4889604686421165,positive
048,5,8f5244756c34e14b19b5d8759b13830805b6187c2ca415767b3d05432da86d36,479cc2a91a7f0fcf0fa381f3ce80f553637fffbed3217abed0cd0f5172c72d9c,26e97023e89a079616ee0a05cc8d5b7c9cae14cc7b92a2b78b5595143059bb06,97324,96956,1.0037955361194768,187288,714310,0.20772894349810003,positive
049,5,50d149336e3631a66bf8a8c3794656ea379dfffd31c45621e4b30bfc9ef7fa5a,f001ef3a15c83af265c554f78ca06d09c411d75b17ec365198c091f82e2e27b3,175ff562c2f4dba9ac07c664e2288aebfd29f89869693d6e84bbdbd6f62c5137,40949,39725,1.0308118313404657,243806,469938,0.3415874599296106,positive
050,5,34cd19778cc4f7e6996145b081cda81d7284dfd6033748bd4811f50ab8d4d5f0,d4c5e845ab1b203b7f6de61bf98d61c011a049110c7ec82081342251789179e3,40c87fd78fecaa3aafaade46784e5b03bd33a070148618771172c6aa96824c67,40902,35930,1.1383801836905094,573800,871720,0.39695057833859093,positive
051,5,1865e825732937b6a3b7b9e56f6d5ee8169b878c25670db0517293cfd974a2d6,7116ec8186abdccc00265c97026be43f39a802de85ff9225fd195e5af6133db0,d0bbc0777703ec9649f4005c10a47e0f5e8fcda9a85f953c1b26fe5b1898211d,157299,157299,1.0,138,1179934,0.00011694201709726186,parity
052,5,2d54d53a6a9ab3df6b01ecaccfd9a4654898ad90165376baf1071db9eafbb8df,282fff0c717c55ff3b3b85f1aab7348340b520cf6548398acca367e5e4161f68,5dcc475871090830d9cf709bb40c1b49cf75ba6e5b9259a75de00a0d7997199b,34181,34181,1.0,232960,905788,0.20457555139504088,parity
053,5,02f500b5fcd5ab4b04f96abc0426dd24e3356c7e33a3544c07d331bd0ac586e3,b98bcdf3c2ba9b3c64d48cec2b4bc18080d47346c5f4acff46be94d545693a7b,85d984673160c17365239882a92817bf088dd2560e385a90ff8b76c06e9f2b04,319746,281654,1.1352439517990158,5159870,7238838,0.4161619097731796,positive
054,5,1b53b31d96c4c27b2c35e2a6e27346baea812095d21a2f6adcd6c844e9ea109f,8de155b7d118111639dc8205a7db6ce3ca6bfcc2c63183c6ae4da926ed8a9ff2,8c370a6b1967d8006f29b4001c0efc9214f99179a76db49f9b31185e81f41648,152382,145966,1.043955441678199,1252372,3323662,0.2736806588412586,positive
055,5,30810890a5c20761ae4d14ab77962455ac00bb8cf199c6ce19d4e6a403b6360b,811de122fa8cae8474cfccd50d8cc7328368beb054e3c71d37c7640a216aba19,9858d8651dfea6525b46816e1a535801c424e672a06b1ef58cc57122f772475f,23531,23526,1.0002125308169685,99328,642076,0.13397284071842072,positive
056,5,76e5d7e5712695f68a46dc8fc4ac128c98d6b0c147c4aa2c35a13e4145bfce35,ca38d52f157a48e4c722c0f528a60e56cfd80921a8ab53414a9b87b8235fdb01,c901ed131718fff9046630fbd9ccfd8bd116a6c57e08a5a3137ef28f22093bd0,60046,58375,1.0286252676659529,496870,556900,0.47151655484593413,positive
057,5,937a1339ae4da9843145d57f8ee9cdf9d8cded242a53c5171fb58848b89d60d9,f48f164ea9b99187d7705f58634b3b9f68e8926ac3b0f38ca1e65335b488b2dc,47ce0acc50e8bb46279ea89ef01e72295174c56337a91e7bf3d2350819c2d30d,20991,14610,1.4367556468172484,480520,527232,0.47682366296469764,positive
058,5,229b6267f159c5aea2bfef04fac40d02b1c4f6dabaa6d84fb1ed509b12f5aa49,0a644e25c79049376db163d3dddbf578200812fc1b4ddfa47dacc954d9e8644a,5403eb6fafac51e5879cca4b65d1c888ae7316a0e89177797359ebcaab0e9f8f,1004819,1004819,1.0,0,38727680,0.0,parity
059,5,5f83df9c712eb9e7b573e465c1766259de191f6a7179cc45e5a85be3c52d7e07,d02e1ce14099e87175b5bc8795f7f7dc25673d0094562925dd4f4b8808e2c737,7857c43fb9d4ac2a45f9661490189ad1fef5636e417608a5cd994108cfbd503c,150736,150736,1.0,4229120,1177600,0.7821969696969697,parity
060,5,5d8484ef9bc025e694dbef70cba13652de0c3c7025758b5225c48f72ff2d5946,3cb9de342a5a04c3771f993b9a92dbdf533f110c07f4672e034613e810f08143,ad9f7935891cca19e001e953bbc4d43d1ecf056f071b2d8f8eb452502dd9b477,181582,178553,1.0169641507003522,3598464,2679338,0.5732044432111749,positive
061,5,092768f506afd6847a615608f3419cd23bc299c95c45ce3115d1b52e33c2bf7b,6c431d7bff7c0d7b1295343a997f67bd0788ec4a7f9681f7e3f29d07e683e773,29277a85f33de21c2713a0066a7f4cf2602f2d8b177d04bcd2cd98c50842823c,19263,17600,1.0944886363636364,157362,685198,0.18676652107861755,positive
062,5,c57fa0df141b0be1d165ad013d335101fb272603ff670c617398c8369ae7897b,b25150a474deb69ad94175010b5ff8731b5a9cc302b3be9d5e4ceae7f896f5ea,2c74ded8ff31cdb362044c46c167801f4caef4276509c4bf88b2cc38e5458350,588101,588101,1.0,0,13432320,0.0,parity
063,5,cd5e4cb0769ced6752c9503f29d67f9b132d441b532664c457c4c3ee7a7b7244,8c52c7b1a70f6e06d72953fc230bf4450d6f8a6592f26d1951fe30f14e77582c,1b5830b55f9ba35d31d956ab4f5f18df9a97868b75f6c99ad47fa5b415e3ac3f,232381,232381,1.0,0,5047296,0.0,parity
064,5,12aa5504ff55b4938acc40cc8d351403bc05a8d8afcf3e11c707790ff46879b5,1dc9daa43230175a8db4137c4b7a5d742920a908028920cde5278ec2e83c6a1e,8c9ea35d01da640185a2d22d04c7d2edb4aa240274d5e7b86571af65b3736a58,7029,6981,1.0068758057584872,38126,55942,0.40530254709359187,positive
065,5,f28ed7c83d9c9b838ad6f905b7869520fd481af21a5e1972b4a4d4e75176f7be,25cd00bc152edc5544eaa6d55ea07c1f909930634c689ebe94fe90a889a144aa,eb4f51e8e0f0982ce382357c76bae984d720e33f039d42fde2ea70ba231d172e,11398,11270,1.0113575865128661,28080,327368,0.07899889716639283,positive
066,5,97b4617336ccee7796375fcf03254f3d97ca0ef967eaaa1268073287985baf5a,55834f24dd6adfa31e95d48ca05da30ccd3a0d7e4c565d449bed0b7962928c03,1056023c3806c44ddff3fe4f4f6671f0d858fb5e1635bebf67dfab7f8c6a73ef,81181,75024,1.082067071870335,865146,2123042,0.2895219444024272,positive
067,5,d992fc2017995d226cee7ee2229f3e9e43878f2d0e3200ceb6cf56b587ce6dcd,f6fee70b0507a64d55ea54876cce8c0c18f031a422a6c10b1c5c8e574bbdf52c,927eba9a8462b02a7dff2d24aa775628e9d09ab8e4112dc3503a8698ccacf314,13215355,12237901,1.0798710497821482,185761536,26404992,0.8755459108045545,positive
068,5,955cfb794f0c82641b6d4c1411591c77dafc0458a2c1731184fee809aef16ff1,e73cee38af3018a2dc3d39a7b03996bfb4f23ff8d6ec4f663eb31f6b0174910d,be67f6aad45f80bb5075ac852a85fa25576655e5be1114a1bb31e35dc71a9306,131631,116345,1.131385104645666,1255970,4629630,0.2133971047981514,positive
069,5,b591631b1994bd80355326b15174082b2d755d0b54e0d705d92f8b37215d4fd3,0a75a6e551d16c575b7e2c71572e97c5770ccca62fdb5ba570cc593f08a4f5d7,85c9a55cce3342644fb3febee2231a09f2aa07d7833e938b3454b7ef234d346e,10810,9143,1.1823252761675598,168014,241162,0.4106154808688682,positive
070,5,e47c1e9909364ebd03e30883b832bc2d2feba2bbcfed8b087d5fd5ccc5881d8b,88dff6bde8a2f8c9132f649026607dcd15b2821bf35ceef343ad61b46d504f32,cb25fc45708a2b0b1ba61e2688cf9e7cefda40ef3f38ca423e9a972c50d711ea,29049,25196,1.1529210985870773,408110,814184,0.33388857345286815,positive
071,5,ce7f38549b9f9492b2cde7b87b593febc732c979725021ac18a9d06715aa317f,511c161df573707fc564d3372eeee103171f9f19dcba3cdbe5f9092da7802ba6,7938a4d580af4e2a29632eba6a3c2dedc031a0976029126429472abdf7dc1c6c,8581,7782,1.1026728347468517,133360,198632,0.4016964264199137,positive
072,5,4465d13dd8a280fcf8201bd774faa9166a115eac7cdeb29993eb2fcd2574a215,9023ba53d4a15c99e7c33b103df690ba8ee0ab3aa4d6150a4fd72ea0c9144129,892c910c39a747e3fe0018d31a178b35bf015e4f33ebe463c0d0273e5985b227,4856800,4732990,1.0261589396977386,36542790,128204046,0.22181178641876922,positive
073,5,edfa64d6a389168473b5d0f57f39c88ce71ff3f9c5163211033dcb1fff07dce6,514ad718f0d5987cd67d7c05e08bd7b128c63f11b7126c6e11be4e17982b67bc,477811d26eaf9e30dd027082b8894a45b7d2304c08328d1dfe3ff4d4e50f8206,3138469,1927127,1.6285740379331513,99504000,13156096,0.8832231067866301,positive
074,5,1a4da622ae7b8f9c232b070f4abb15877da94229c1ebae757c3632f6956f3e17,45496fe5337d16b79a0e69f89ec76c566b2f56f9ef3ce295f83a48e314999096,2bcfc6a3856bc5abe9f6c15fcb8d05224a62de66cb0b893331769b4c909ca760,354495,331285,1.0700605219071193,7544896,8036568,0.4842225351866808,positive
075,5,cbd95eb45b7cb6ec5f02f95dcbdbbb7c46692a5018e5d54de9231286a4d54052,3124fe2a6008dc7ed7e235b5a3f92e12564657f85e30a2aebef9890f7388c2d3,8b12bc23104faba44c6199c9976df795ed795f4129fac3b3743c9069beb7eca6,309469,303632,1.0192239289666438,2720664,2950534,0.479733558941162,positive
076,5,b8286d422542b618d3a6a43b010bfffbedce0db99d3b60b840e41ca45bc221ac,f3860af5d2fe53b2c514f6ba8e05768e83b714a09c972cd40dc9148a112ec19c,622983e17ef74e1948c1232567eb070a4cbf6ca3c5fad1793657e80c98fc143a,1231574,1227997,1.002912873565652,17519616,16287744,0.5182189913675602,positive
077,5,d3c8b60290e5beb501d0af3e0c34398911bf1453d02fc7008af1c7661b5c1b51,93d731919666d755ab56d1c526209d93dcda424582bdfdfe246c1fcc2ff57516,98f0b5f77945988386e8d1ceee24cbf8c07ae4a7e96fc0f6084bb9eafdec9b31,140934,127813,1.1026577891137834,1022262,4299072,0.19210634025227508,positive
078,5,27ced16647ee88194f57be61b3820e4d502fb36a9a6d58bcedc0c1a03bbc7765,62b49a2ab6d63ff9b9a62c30b3d279479e1898276d2d0df25fc34f10ab35edbc,4fb9109bb0d205aa5a885b30889948690f4ffe096d8095ad2f6dbcc78be65957,477473,464886,1.0270754550577992,4193616,8405808,0.3328418822955716,positive
079,5,e6a87bc9f900081ec453fe3e7c8a33c6eb175294fc98590743c64f7d7b99ffa6,f5835de06d0f685282f878784185ef0a93144c34f556d851dad50feea4104e24,808de30072c54f3e0b87a05f0a06ac7b8e8296dbd6d7d9204c44c4d9ebdcf3f8,6075976,6075472,1.000082956517617,13060096,40429568,0.2441611149398882,positive
080,5,275f370d5f4a6d55e8f51c5c060247762cd462886252326b60b81a82becfc716,9395bc8469b8e4e6c0c2655c09d00950e4353835b08a2cfc603b8f36d1c063cf,57a70a43b7fcad5510574e15fcfc6e119dd08257a86647fd2f440d738af8d6c9,110937,68814,1.6121283459761095,3670016,2805760,0.5667299177735611,positive
081,5,eb05f41b1908ae126aa78d8c3dff9d1ce1abdef6f9fed1d3f7eb86a4f2ea6ad6,e70078bf850742b6ddfdf100fcccc150768c06e8e91c5da1b2c40361bf556e4b,e8f9f610d10fb1b81d46dbe7096a6b3bb44b5c6db08f0f9cc6a2c799cb09d035,31626,31626,1.0,0,1044820,0.0,parity
082,5,73ff9be0d675616a7555f276de98e73a129fb664957675bc3643ff489b20812b,37c3b092c9fa5859b5c0a85970d587cad99b71b78ac21b6271cf67bff0ea72f5,b2e0d23f44901479fe71dd265e87dad93eef0c5c7ef6b93ea1dda726adf49a4b,141365,139941,1.0101757169092689,1140370,1398922,0.44908974627573356,positive
083,5,e7c46f853cfc830393d4cde3160d9653c120eafcff1e30360e799e574b91f856,ede887dcdd9b07d186c3e0cee856fb4989e986ba9e06c8251f46c3c5c4e9e3d7,9e54b1ef3456295b244284c9be3d45b3968c25e5b263bc9226414900f76eb99f,216899,213988,1.013603566555134,1118080,6458976,0.14756126917895288,positive
084,5,c21b3284412ef6189509902cb13f04b627e04b3564f596f5bfc5a7575153062a,e6de8a4867f5d5845bcbb2def349c9bedf4c49047e26d582006b6a3d658a9109,ed654c0cb74a58e477eb5a35ec261d58557cdeb1714e3fa3b7fc76ca5b1c615f,254640,254640,1.0,0,9927786,0.0,parity
085,5,1996062affb5245557aba4f85b742b00c76957e7aa4eca02914279f7c77ce048,1407711a1ddc86cfbbe0336d66d8406aa8cd178c1e58407d1b587c14ccd57152,5545b8f6fd47f0b55320f5e952be73a5e2c0e1b313b362e1b1dd31656dfde90c,580245,571252,1.0157426144678705,4330646,4728392,0.4780470067572296,positive
086,5,d25868c0f2d4bc3becc2a4892786b88585d083df1168faf86820e53580717f6a,2555f49aa08e95e862de947082e760aaac48e998bfcfb9fec02e422de491801a,978dcbc47485e412daaf709bd84093bfe8b20f13a4a1424b059d2730608275ce,40650,32662,1.244565550180638,748628,810154,0.4802647195053574,positive
087,5,78e44cbae67500576f15b84f8e3c994111ba3b5ded4b7dea3bf6ddbdda8fa269,cd156e914a07ce40f113e4a8d0b96366d26a10c2b46bc1117a42ba227a9b6786,f0b3626bce09169f34f150f91793404cde725ca317eb76a991e5d50cbd418412,923459,794300,1.1626073272063453,12513124,22897646,0.3533705705919414,positive
088,5,a64aaa01bcb11624b87fb0e85c10d6654d67422d6d006975dac65a54fb5a0592,e392135cb7fd8f51d0c01471a2c3e7d96f8f3c88835d9872f36968d05a1ad147,85b3610c8136acd9f1f1f79653f327a9779a3f33aa42672006498dc5e166e102,97305,85789,1.134236324004243,854998,3377542,0.20200588771754077,positive
089,5,45362017f587d5e7b901d6599958399ddc198b41ffbe25766950942e1d9c64d5,febd4bead3efe04c1b9556de2de212e7679ef27a540fcabffd9935891c1a7fc1,9e6ead9d758874df3e5fd81460993361b3e2df40f58dc8573241ee5351212d3a,120500,120500,1.0,0,1357440,0.0,parity
090,5,df03f671154227170d0c2b791c8a2cf9950afbfb893fbeeb8dd9a592c20fb803,1dfe6307060be1fc1d163adb46a2d09111f975bcae7c56d168b802b284e3a147,d42e11d124e100ce73ea19d3b2bf85d8edb712dfe79e2c3bcaa75b1741c59f1d,305364,283714,1.0763092409962145,2899920,9698352,0.2301839490368203,positive
091,5,d182519a894c01d47f35a37bf9d868e8c2fd069ab3931d273dccde848fe54a90,16c3557fcaebe6f5dbe524a00c8e45b3dc1633988b503f356a48256a387426a4,8223593e2abf9569461691e4ba7a2b20fdab77605ec4d0d8fc776104f824e14e,1832509,1802904,1.0164207301109764,28038784,25786752,0.5209197359409482,positive
092,5,1147ebf6f8073f2093c7b4e98c1f68a997b88d17953347ef52a33752f1e456f7,9790fd1bee55e51cfe2442a39024b16935e788bbc028b81f22fd20cc11e700b2,279491029b58d259b1745ef332a6c9d001d42654749d44605e558facc967cf06,831349,828965,1.0028758753385245,2913280,15216096,0.16069389260832806,positive
093,5,09bf610709cfc4371802277447ad85dc541f3e9a78c788304d5e770d122d9f02,939d359ed7959cf8f50de9a4d5f579278573cadd37e6c162ca9c228af9e53c28,3a42ab81c2cafffd094a4a36e5178e3c8b9200aa1aaa9b955dbf286af56d3d13,15630,15630,1.0,0,606208,0.0,parity
094,5,5de64c2b4c7ec18e8dc1d529096900df339b485dd71b2f583f146beed7d1b176,4e5096c943088ea532bfc5681b16e4bdf44e8e1281298281dfb696fd82886bba,dfb4548701423b588a5482ff4e2a4de4f7227318561f5d5cdc4fcb4573e7d460,23168,23168,1.0,75552,820864,0.08428229750472994,parity
095,5,8c44c765b824d6858590c3863c278a142daa60dadfcee2d05c85dbfb9d9e5792,c9e1dddf15c2e1fd33c7fea7ef515c877bffcfd041bd96577fbe9a7008c7419d,1603c36db5b075ed5a32b0ee720688c5dea165c9cd023bef6d63674258896bc5,216624,216624,1.0,0,8516508,0.0,parity
096,5,af074d7496d04f6740a3fff60b8978f7386b508aa73b4276d42e94a70242498c,e1e61e56a8ccee211989ee69acf73fb7e8f10e84cdc752e01c1ffd4e4c840918,765da539d144c76b17a0436c5dcc454f85b0b2536ffc2418e8d8d19fbc539ad6,20961,18812,1.1142355943015096,223314,634434,0.2603491934694106,positive
097,5,4d92f8b096c49ea3bd085aa3a706ba2500b82d6038339c605d982a283e425734,77964bc20019601a93cfd93adfaaf6fc6edf3e79b3b32e46c9515e4c41f9d268,bda10f96d3475e50efb1385be22122bbcf1c5aafa56a94a02ba91c4413a09ebf,2102348,2102250,1.0000466167201807,6270976,19300352,0.24523466282236103,positive
098,5,b789566a34f6e46195aec4c18b3eab925e49d424de68020149352a5f850636c0,2e673eac0539bc07b7aee7256856a7a7d5ad8501a1ad5538ad7564d017e77471,6b48b4ee1a7a6dfee3e81e06ca21eed8de94973f54ebce40d2ef367bd43abc74,47113,40143,1.1736292753406572,837710,1102956,0.43166108954348664,positive
099,5,7ec6be238d788f9f71ca7c80bc066526639e33ae09a947fcf029811709403b6e,f71d2a37fbd54a8cd8988d5f5b9f7f1c0d92f834edeba4396c6b45f013547c18,ad30c67b3d02b44b0dab7662938c73a9c039d94ec51e43ada44bd2d72a27516b,330918,324658,1.019281828878389,6584320,4782852,0.579239937602774,positive
100,5,5b3fcc39b72ce740d7d0646c10a952924c14effa29c880e0416bbda09eddf0f0,534b6ab4a156b8bbd473ded6f3e83f622eba56897248bf084e55aa4491326d50,a3f3eb504e0413495f98d424b87e7790414d72714445afb67dc2df797241412b,41858,33676,1.2429623470720987,747852,1005228,0.4265931959750838,positive
