case,cores,method,baseline,makespan,speedup,source_commit,result_sha256
040,3,c665,253454,70548,3.5926461416340647,1c00079aadbd071de62db17686d5ba3fed1da0f2,da67088f3068b85c21b4956c17faaf5a35cd0e331731d2f75efd7d4f30f5b427
041,3,c665,6003957,1994157,3.010774477636415,1c00079aadbd071de62db17686d5ba3fed1da0f2,5c796173ef0c67818abe8eb340d9c98c1927cfef970e688bca47d28b0de64c3d
042,3,c665,1686740,537381,3.138815849462486,1c00079aadbd071de62db17686d5ba3fed1da0f2,9140b344b9c1ec111541d5271ab813cd77787a9b376ebd667ba729a15a4183a8
043,3,c665,677656,204584,3.3123606929183125,1c00079aadbd071de62db17686d5ba3fed1da0f2,03c208521a56d42b884df971be68671db9ce770001ec4db1bbaaa9a2ac0cb1c2
044,3,c665,154407,43795,3.525676447083,1c00079aadbd071de62db17686d5ba3fed1da0f2,e8181ff68f63ce114b3d457b7a2c1ca542194d187cb75b22e9fd1372e2ff61aa
045,3,c665,125614,42994,2.9216634879285484,1c00079aadbd071de62db17686d5ba3fed1da0f2,7bbb0a8281ce37f649f90074b4abc65ff4fe2113c94cdf8ab05d628d2ac02fa4
046,3,c665,276455,79308,3.4858400161396075,1c00079aadbd071de62db17686d5ba3fed1da0f2,043fa22ac7174be553f002163fb8cb955e873decbeaccd42d4deff3d5a0d2968
047,3,c665,326508,107851,3.0273989114611823,1c00079aadbd071de62db17686d5ba3fed1da0f2,5ee9b061aef25424283731f72d93f95cd85f615199fe2c7264ac30016bcd723b
048,3,c665,222220,95762,2.320544683694994,1c00079aadbd071de62db17686d5ba3fed1da0f2,018b87f84a416b463c6289f4947447717e96d3349d37b2dc8788a3d258ad774d
049,3,c665,196276,61553,3.1887316621448183,1c00079aadbd071de62db17686d5ba3fed1da0f2,1a81dd5364f6f5fa55d2a3fb4a03f9c9afb5e71675df913e070600b2fb81161e
050,3,c665,149690,49868,3.0017245528194434,1c00079aadbd071de62db17686d5ba3fed1da0f2,ca7e1aa12b311f387358233ca4683212084a775362ab80ae3b62fc2cd3dd265e
051,3,c665,607628,228325,2.6612416511551515,1c00079aadbd071de62db17686d5ba3fed1da0f2,19f0b6a8ae82923a04b806ae649ba3780fd5ac0c9fb1570468ff936ceec9fdc6
052,3,c665,180301,49446,3.6464223597459857,1c00079aadbd071de62db17686d5ba3fed1da0f2,def6e34fbee413483dd6dd61daf1cbc881645c1ef92a7f159d62b7c7dbc716a7
053,3,c665,1472686,449374,3.2771944972339297,1c00079aadbd071de62db17686d5ba3fed1da0f2,624a5fc4911489181be3cb5e99575caa040aee76ad50ddb1e3e1819622efc8a3
054,3,c665,815051,261723,3.1141741459481973,1c00079aadbd071de62db17686d5ba3fed1da0f2,2ba45550f274a996469092a630fc7341f2a94b6c75086f0a693a1a28a9903856
055,3,c665,118835,31087,3.822658989288127,1c00079aadbd071de62db17686d5ba3fed1da0f2,dfe71dd263c8f19ad776fb87492044a250ea10b47ec2dbaada45a1dce4b9cbcb
056,3,c665,277285,89179,3.1093082452146805,1c00079aadbd071de62db17686d5ba3fed1da0f2,c870851652835c240d594c75f194ae92d3227fb5429d681d142b9de3c5903f1a
057,3,c665,59726,19811,3.0147897632628338,1c00079aadbd071de62db17686d5ba3fed1da0f2,64729b36e6e100e28d798906132bbce04a879a02af8bd041fc9e6dbf524fbc18
058,3,c665,4539717,1509251,3.0079271108649257,1c00079aadbd071de62db17686d5ba3fed1da0f2,7588fc08ed5709a5bb69d8c09291336e407ce709f933dfe7097585efff878779
059,3,c665,829473,264422,3.1369288485829467,1c00079aadbd071de62db17686d5ba3fed1da0f2,d233830438e87c315b885d629139399b64eba833944de29ac517b9990937d028
060,3,c665,888789,288574,3.079934436227796,1c00079aadbd071de62db17686d5ba3fed1da0f2,8ed8f73f24d13018ba5baafc82bf4c5d9db659ba569c739f1568f5f894063037
061,3,c665,77191,25993,2.9696841457315433,1c00079aadbd071de62db17686d5ba3fed1da0f2,7af5bec02616f9208341b7abb84d51c90a8a38171d572dbe09ab57d34c0310d2
062,3,c665,2854809,923516,3.091239350482287,1c00079aadbd071de62db17686d5ba3fed1da0f2,a3f81fbea4b1df88fe38b85b1a62bc45b7c5d0a8ccc172fb8d298f0621cce88f
063,3,c665,1070397,367184,2.915151531657153,1c00079aadbd071de62db17686d5ba3fed1da0f2,0517034a1122427765b3e9ec4c50b80b89b6c2bf329692a39ad7eeeccc5c054f
064,3,c665,19116,11239,1.7008630661090844,1c00079aadbd071de62db17686d5ba3fed1da0f2,efe794066a69807765aaa784c0eb7aed21964b61dd5d553086e942e41a8266d0
065,3,c665,53068,11636,4.560673771055345,1c00079aadbd071de62db17686d5ba3fed1da0f2,ab3e6dcdfda97c5dad6b0eaa161ab760ebbc1434b79d822fa4ba905f3a9d69df
066,3,c665,359070,121797,2.948102170004187,1c00079aadbd071de62db17686d5ba3fed1da0f2,0f71ba4dca5c2d3052c8d5d11e4e45de8d481c7af6757d4757d161a73435e65c
067,3,c665,63834834,20263960,3.1501658116182623,1c00079aadbd071de62db17686d5ba3fed1da0f2,26f1b3a9b9b0c02df92d919ddfeea74a12fdac68056540ea8ee5846f96808727
068,3,c665,362095,133864,2.7049468116894757,1c00079aadbd071de62db17686d5ba3fed1da0f2,65f350187b9b659d49693321fdf3813464ccf519a95a256532e8f430ded58eef
069,3,c665,25144,10189,2.4677593483168123,1c00079aadbd071de62db17686d5ba3fed1da0f2,3b0686a463fa6f4ed1f5ebe79fc6ad756ca3dccb855c1370b0433efb8347ae10
070,3,c665,117300,33242,3.5286685518320198,1c00079aadbd071de62db17686d5ba3fed1da0f2,a6622f25f6d1b750d9c80211208e547e42003e15f9fdf4e08de414abec94d260
071,3,c665,18919,9266,2.0417655946470967,1c00079aadbd071de62db17686d5ba3fed1da0f2,cded7ea97d6d26951a05df4901c8defccd6f3e82c968a56657d7d3dc6d0d945c
072,3,c665,23897828,7844564,3.04641889593864,1c00079aadbd071de62db17686d5ba3fed1da0f2,8f352d340235ba68032950dfe47af41a4cbb1d641b1d9cf063c4780e8b991b2b
073,3,c665,10081626,2854038,3.532407767520965,1c00079aadbd071de62db17686d5ba3fed1da0f2,b78957113571401426e9082871ccced131ee7e2497d43952474f57da3cc3df0b
074,3,c665,1682239,533381,3.153916243735716,1c00079aadbd071de62db17686d5ba3fed1da0f2,539f524b0ede9cf3b0a1e1e14ac5dcc562be03e4a8288f7e4dd3ce84f22153cc
075,3,c665,1441809,444511,3.243584523217648,1c00079aadbd071de62db17686d5ba3fed1da0f2,2e328bf5580e22da2eb9e261ea940eeed7ecc092dd01874a7d4fc23fad8a3989
076,3,c665,6185113,2040164,3.0316744144098218,1c00079aadbd071de62db17686d5ba3fed1da0f2,2aa6dc20bbd4f3b6f1a9ddc64a63bcb0ff14cdb0ebb37b4e4f02dda805601c97
077,3,c665,495320,167154,2.963255441090252,1c00079aadbd071de62db17686d5ba3fed1da0f2,7a28a4d544a9bd6b3703fb7ef582bf69547f564815e3fedce2fa0794cd77ac7e
078,3,c665,2296143,710847,3.23015079194257,1c00079aadbd071de62db17686d5ba3fed1da0f2,1ecf441edda644fce85498aae23ddca225ea9031b693610139c7e63d1f79350c
079,3,c665,31052251,10356963,2.9982004377151874,1c00079aadbd071de62db17686d5ba3fed1da0f2,6ab2aa5f1530255af8586cfb3703b23fd4a672138cb04840feea0c3ff1ec8b35
080,3,c665,292138,99193,2.9451473390259393,1c00079aadbd071de62db17686d5ba3fed1da0f2,a6e219c910d2112f358711c046ee7ea185a47ffcd68733cfb760e05ce379a1bf
081,3,c665,151795,56714,2.6764996297210564,1c00079aadbd071de62db17686d5ba3fed1da0f2,8e5b83a0170ddbf5af9ea50a28a6828622c0ddf64ba8ab96926150021f6807b0
082,3,c665,721041,209077,3.4486863691367295,1c00079aadbd071de62db17686d5ba3fed1da0f2,17b803ceb9b543a9eb15468b763c01cabfdc64ba36129a066f70cced969d6a06
083,3,c665,1057993,286046,3.6986813309747384,1c00079aadbd071de62db17686d5ba3fed1da0f2,df8a3bf4358a65ca47b617a2ad9cec9be927eb838ef043a54db7aa50bcd27b06
084,3,c665,2507412,422652,5.932568638028449,1c00079aadbd071de62db17686d5ba3fed1da0f2,ef8bbb5b7830942fcf07398a83d48f525b432654e61def02de4a1e0344ca14a5
085,3,c665,3187899,926015,3.4425997419048286,1c00079aadbd071de62db17686d5ba3fed1da0f2,336506fad48bb88641beaa9536a8da49bbc9cd666adbecd006c4f7f048afbccf
086,3,c665,118403,43067,2.7492743864211575,1c00079aadbd071de62db17686d5ba3fed1da0f2,d6add0f6576e0b9529619f4f60f3d78f1ec63eac8a62ee4bddfd0c873c8ec98f
087,3,c665,3974071,1285627,3.0911539661192555,1c00079aadbd071de62db17686d5ba3fed1da0f2,699e90e191647da3ee0a705a7c3e772cb9cc7566517b28a738a04f1259a406bd
088,3,c665,243623,85510,2.8490585896386387,1c00079aadbd071de62db17686d5ba3fed1da0f2,30972c61ade00cbdd3c94b8efdb19f5defc6603f700f86b7a15fb33051df4e96
089,3,c665,693092,206626,3.3543310135220157,1c00079aadbd071de62db17686d5ba3fed1da0f2,279a2336d87a12a0d1c6a31cfd1fe8d0f93d53f28fb8d04d6d5193a5be6c24a7
090,3,c665,1178363,330540,3.564963393235312,1c00079aadbd071de62db17686d5ba3fed1da0f2,2011ed28753ceb1fa55b3afdef6108c4b6007216675c7a592da64104ffe4c53c
091,3,c665,9186769,3051545,3.0105304034513662,1c00079aadbd071de62db17686d5ba3fed1da0f2,e87ec5332c75af753342bd39abc693e4a089d4d057bfa78a532403733bfbbb09
092,3,c665,4815554,1296643,3.7138626437654776,1c00079aadbd071de62db17686d5ba3fed1da0f2,2fdb368b1949bd316c8213ea41b8002ac8d6199bad0e03e3cbcd37dfe576b71e
093,3,c665,74205,25103,2.956021192686133,1c00079aadbd071de62db17686d5ba3fed1da0f2,cde9d3add29fa9eef35b8956ef80edc0ed178ad20f66a613167de081d3bebba5
094,3,c665,94892,27853,3.4068861522995726,1c00079aadbd071de62db17686d5ba3fed1da0f2,0430dc4d73d31e48d5b9fe9486f6aef76d400fdda3582ea247062a9db1bb4722
095,3,c665,2084853,357591,5.830272573974177,1c00079aadbd071de62db17686d5ba3fed1da0f2,d81f57e0654512dbe2438850f3b86b8316f4086f3551d7e0fae2e23d5977690d
096,3,c665,84194,20442,4.118677233147442,1c00079aadbd071de62db17686d5ba3fed1da0f2,ba854ed42b9bd4c6ce80a07717387d703bd8ce9e0c78e448be620032de672260
097,3,c665,11491509,3660459,3.1393628503966307,1c00079aadbd071de62db17686d5ba3fed1da0f2,c57a5b3481404ee0afe275f41ce1d971143a725605db08b03c2b1a6057a0854f
098,3,c665,177430,57389,3.091707470072662,1c00079aadbd071de62db17686d5ba3fed1da0f2,44865e8187a3452f4a3c88153d65fe18d1a32cc7ee7a4a2ce7c1715c5180a27a
099,3,c665,1622999,534590,3.035969621579154,1c00079aadbd071de62db17686d5ba3fed1da0f2,bf12ff406a298855f166655f3acd3763332273d4a84b029e6369f96c9360d39a
100,3,c665,151223,41384,3.654141697274309,1c00079aadbd071de62db17686d5ba3fed1da0f2,2f633d8299d353b5bc40a5e7c8803e4a05bd486cbd78d3a48be1cdb3543a2861
001,4,c665,233110,58984,3.952088702020887,1c00079aadbd071de62db17686d5ba3fed1da0f2,b8e60fc8203c31020a769092facdd08b6060ab4a70f8a121aeb73b0554d3fb77
002,4,c665,261945,67942,3.855420800094198,1c00079aadbd071de62db17686d5ba3fed1da0f2,9b84e9516000dc9146fbf2423343cfca0111b9245e1e192ffab2cb98b8f33fbb
003,4,c665,602212,172891,3.4831888299564464,1c00079aadbd071de62db17686d5ba3fed1da0f2,2c517cc4c3f63361997dcddbadb356105ecadb30a03287135db259cdf301fc86
004,4,c665,392357,100074,3.920668705158183,1c00079aadbd071de62db17686d5ba3fed1da0f2,8006ce5215f2493ccab4902aa75e87f82a17490b44c1acfa57d868831be0c57e
005,4,c665,95618,35303,2.7084950287510976,1c00079aadbd071de62db17686d5ba3fed1da0f2,bfa1f59556fee52e5f7d2a111de9e3a2f880c9e945cdd9d163dd4d5b26ca5b63
006,4,c665,82837,23478,3.528281795723656,1c00079aadbd071de62db17686d5ba3fed1da0f2,f331f51422d234e93dbf3dc408e28a5ea8299c940e0b474b196fa956ed282d6d
007,4,c665,1012562,246030,4.115603788155916,1c00079aadbd071de62db17686d5ba3fed1da0f2,66e2b5b15b0a42feac60df76b610ed48eed902873981ad512eca5951be486b87
008,4,c665,487605,63768,7.646546857357922,1c00079aadbd071de62db17686d5ba3fed1da0f2,9ef8693f0fc49e002b14d7fe01ef928739310fe4e74b1b60cda5b964b661bee9
009,4,c665,153261,48334,3.1708735051930317,1c00079aadbd071de62db17686d5ba3fed1da0f2,efb1e52d51897d7f9129f952002af34dbcd059fefc2f3e2d9a97c908149b0b56
010,4,c665,86969,19162,4.538618098319591,1c00079aadbd071de62db17686d5ba3fed1da0f2,48da17a44fae434ee75611d81dd117c7e0da7a75b59811edaf3d0833a44548a1
011,4,c665,184697,46880,3.9397824232081913,1c00079aadbd071de62db17686d5ba3fed1da0f2,633d5f90f47aba129f62996dcd1651f904924a3ead275c97af7964bccb6d4193
012,4,c665,59088,13803,4.280808519886981,1c00079aadbd071de62db17686d5ba3fed1da0f2,5b37b6ce1b6cfd942599dbf38cb711c3e067d86403cdf756857bf3750c00b875
013,4,c665,263949,66946,3.942715024049234,1c00079aadbd071de62db17686d5ba3fed1da0f2,856846782d285fd58b79f5dce747607d51375a736bfa6d0d651f92da519748c9
014,4,c665,17698626,4478191,3.9521820306458566,1c00079aadbd071de62db17686d5ba3fed1da0f2,6bfd0b005e629ea997a8d56be65aac2e6afa740ecf73e26fb519b10359f16b34
015,4,c665,177362,42098,4.213074255309041,1c00079aadbd071de62db17686d5ba3fed1da0f2,c36900bea75b0579bd85135b7e7b7d7a35985de62e73ea525140cbe2267e4afc
016,4,c665,7715523,2249997,3.4291259055012073,1c00079aadbd071de62db17686d5ba3fed1da0f2,f7ce6c2f4378073310a88c3a5b438bcd3de09c296c3af8d287d2d9953e0dc9b6
017,4,c665,162810,31517,5.165783545388203,1c00079aadbd071de62db17686d5ba3fed1da0f2,4b4395876f95297a0879a22a94ca9be79ce734ac486c1e7a2167e995ee274ada
018,4,c665,1004367,248834,4.036293271819767,1c00079aadbd071de62db17686d5ba3fed1da0f2,70ef3e5c75a17c1e4f239a1f4b99ba43956a2d902f5167e8e244c8ee0c2b8802
019,4,c665,81144,17874,4.539778449144008,1c00079aadbd071de62db17686d5ba3fed1da0f2,fb7064f44eb98af49958f6fdd2439edb847846495b8252e17d2de01de5f4a0ba
020,4,c665,532746,146116,3.6460483451504286,1c00079aadbd071de62db17686d5ba3fed1da0f2,e31da80b85cf66c0d6c44c176628c242b3f9db3a1450529407e51c6e8cb2933d
021,4,c665,6567937,1605196,4.091672917201389,1c00079aadbd071de62db17686d5ba3fed1da0f2,27a33dca307b264c884846f0214569ded7ff905e383033d8c7f319c24f73e028
022,4,c665,56780,15012,3.782307487343459,1c00079aadbd071de62db17686d5ba3fed1da0f2,2f717dc93a0c9f36bf55f5d19d8a60030950b9bc07bb1f30836d3c2f8f064281
023,4,c665,122614,24256,5.0549967018469655,1c00079aadbd071de62db17686d5ba3fed1da0f2,df9f1dcd739ffca8ac9b18295dc8dfc161c4e6c7327681c1ab973ef01aa09451
024,4,c665,2555343,748761,3.4127618826301047,1c00079aadbd071de62db17686d5ba3fed1da0f2,5733969c4cf4a2d2d0a9237389798dac9a7d0ded8a67c222c622202a6f22a002
025,4,c665,4863026,1177396,4.130323187780492,1c00079aadbd071de62db17686d5ba3fed1da0f2,ac0acfc0d4375e52c903618a64e155eb6b393823e7f082c6ad628e19eeb866ce
026,4,c665,99203,26189,3.787964412539616,1c00079aadbd071de62db17686d5ba3fed1da0f2,2711f728f5e1c917c2908d0fa3e2e81c055cda3d188baa0b1c17f198748eae73
027,4,c665,2363952,559196,4.227412213249022,1c00079aadbd071de62db17686d5ba3fed1da0f2,34f60a8e5cdd0e0debad79b5a03c316c71a12af604ac7707fad1c7e691ff147d
028,4,c665,43836040,10010954,4.378807454314543,1c00079aadbd071de62db17686d5ba3fed1da0f2,348592aa13d08670da824b72493e6fe1bc739a8c170585486c2015b50de5d054
029,4,c665,37555,13093,2.8683265867257313,1c00079aadbd071de62db17686d5ba3fed1da0f2,f8469cefc3972e128a2526954877188bef570c75c9559f8ad5105fc6fa318298
030,4,c665,2808034,696338,4.032573261835488,1c00079aadbd071de62db17686d5ba3fed1da0f2,96a819c781f9741e20f013fe1224869e62f19ddd6e1f76a24e66e6e673f7548f
031,4,c665,1414369,357742,3.953600639567062,1c00079aadbd071de62db17686d5ba3fed1da0f2,8b67ab81c28dd21884fb84bfc4ec6bc309de142216326db7e8ba70bdced0d591
032,4,c665,41443,11239,3.6874277070913783,1c00079aadbd071de62db17686d5ba3fed1da0f2,d0e1ad3234c5b952b72f8c97711a16782c4aa1ece7869c8709fbd1d8c82c1124
033,4,c665,1774196,441108,4.022135168711517,1c00079aadbd071de62db17686d5ba3fed1da0f2,f08f259f7a6a7a262c77167dd7be63ec95433a64fa8986dd421c93a228d4d825
034,4,c665,842996,193847,4.348769906163108,1c00079aadbd071de62db17686d5ba3fed1da0f2,8881171eade8d5e05e45e5142a72e6b14f8489a8490a7a6b6e4a35a7b7fdb3e0
035,4,c665,169571,44023,3.8518728846284898,1c00079aadbd071de62db17686d5ba3fed1da0f2,9100dabc05c33f602a883f50bf52ad616ff18c15019b64f1db3db04bc4247fe1
036,4,c665,931510,233584,3.987901568600589,1c00079aadbd071de62db17686d5ba3fed1da0f2,2cc09093fc3021c4ded0596cb9ebbf9432eb10bf2d2c7d4c0dad3f2348673c92
037,4,c665,210001,57428,3.656770216619071,1c00079aadbd071de62db17686d5ba3fed1da0f2,a5c8814a7f8494f2d1282ccc7d1593690e973267926081083f35d9a53f7fb256
038,4,c665,1364555,336414,4.056177804728698,1c00079aadbd071de62db17686d5ba3fed1da0f2,1e5f3c9212c6635d30ca4e90472607ac60f7e7228cd6ecf5c82e5f9f51b17a11
039,4,c665,1435262,409739,3.5028688994701507,1c00079aadbd071de62db17686d5ba3fed1da0f2,32e714cc8c629b926db27135666c5330af1c1dbd05db42d4549cb83de6f7262f
040,4,c665,253454,63489,3.992093118492967,1c00079aadbd071de62db17686d5ba3fed1da0f2,481c2b1b966c5640ed181ee223b5a95ee603a25f842b7d41f01315ed14274305
041,4,c665,6003957,1498613,4.006342531394029,1c00079aadbd071de62db17686d5ba3fed1da0f2,f3a4c88d85489205fd7ffda51e191cbc1be649bd9f75f0909b848a09427e0dcf
042,4,c665,1686740,407648,4.137736478530497,1c00079aadbd071de62db17686d5ba3fed1da0f2,95ef0d9826b80aa9aa61a5265ce94f1a5db51cd44b6db41a896976ffd7c080e7
043,4,c665,677656,167862,4.036982759647806,1c00079aadbd071de62db17686d5ba3fed1da0f2,4cfc4e3af58905dd816dc656345fc0a271948978bb20606d465c12729b24ced6
044,4,c665,154407,43795,3.525676447083,1c00079aadbd071de62db17686d5ba3fed1da0f2,5b2a341e66c03a26694f10f3e3aae6fc6b99191b58bebaded90e0adcbf5612fb
045,4,c665,125614,33079,3.7973941171135768,1c00079aadbd071de62db17686d5ba3fed1da0f2,43252d9e1c1566153e3de4e1905bffaccb5edef23c2d4aeb026f8a322e6596de
046,4,c665,276455,77846,3.5513064255067697,1c00079aadbd071de62db17686d5ba3fed1da0f2,645baecfcb401747af4226f030fec28896afa4dcb0cb2140eeaf0b661deec621
047,4,c665,326508,104047,3.138081828404471,1c00079aadbd071de62db17686d5ba3fed1da0f2,8ae321b15f3206b8181b1f1fd5c4774eb07ee929fd454a01fc40063073fff026
048,4,c665,222220,95148,2.3355194013536806,1c00079aadbd071de62db17686d5ba3fed1da0f2,7695b7cee98b15f813af69f77f0f59066d362ee41c921f84f473bdd4bd13346a
049,4,c665,196276,55135,3.559916568422962,1c00079aadbd071de62db17686d5ba3fed1da0f2,d48e4ff4770d8feaeb1c7e5d428fe489800d9e442e2389709c9599da65edf4a3
050,4,c665,149690,40176,3.7258562325766627,1c00079aadbd071de62db17686d5ba3fed1da0f2,5ee0d5f0433ba55f190a7a3c7f6f16da50953305755d3289c15751906be58601
051,4,c665,607628,182118,3.3364521903381323,1c00079aadbd071de62db17686d5ba3fed1da0f2,9b588c6338793f1c4cdd7f2b4ab3e05e0c82d0cc0c1783f16048244e37ca0bc7
052,4,c665,180301,38023,4.741893064723983,1c00079aadbd071de62db17686d5ba3fed1da0f2,68dcb025156ae41a15ee12f936ca0a36533065c02d1709e921d96c3d7bacaf60
053,4,c665,1472686,370152,3.978597981369816,1c00079aadbd071de62db17686d5ba3fed1da0f2,27026b148a1e622f4e9eb9a299b64a69bed8078c506550ac971cddf896210a18
054,4,c665,815051,210483,3.8722889734562886,1c00079aadbd071de62db17686d5ba3fed1da0f2,782c109e8f2ddbc9db81fc4ec699fb7c9cb07df2a492e7ca8d364f0bb0126a02
055,4,c665,118835,28242,4.20774024502514,1c00079aadbd071de62db17686d5ba3fed1da0f2,fcded09b5f40f9e9fa7a4519dfb501698e1131b4f4cc2eec2b0480a9c4ceb5c0
056,4,c665,277285,77230,3.590379386248867,1c00079aadbd071de62db17686d5ba3fed1da0f2,19826a0f89882b6f25fb87b4ce2a9dc61cb9ba17c949134fcef77f7e2c38324e
057,4,c665,59726,16939,3.525946041678966,1c00079aadbd071de62db17686d5ba3fed1da0f2,7d0a64afe891ef133aec331b4d7b6f96b0f3bc81815e75435a2d4cd37be8adf3
058,4,c665,4539717,1158637,3.9181529676680444,1c00079aadbd071de62db17686d5ba3fed1da0f2,673560e2936dd6413556cdd08c9e103e87601c4c2417a303f1fdf44e8186d46e
059,4,c665,829473,185216,4.478408992743607,1c00079aadbd071de62db17686d5ba3fed1da0f2,036c5241c108607b1d7f1fe81fc45f72072d0ce3f5d99c93067f2ff4e909c544
060,4,c665,888789,216590,4.103555104113763,1c00079aadbd071de62db17686d5ba3fed1da0f2,102fe8f688af98c639a1b12b0c4367a183bcef9628d0b182f57961a8f90cd490
061,4,c665,77191,20547,3.756801479534725,1c00079aadbd071de62db17686d5ba3fed1da0f2,7fbc0845386d422647a9c643df41b02e7d5b9fe05a6b9a5f32e62651a59454cd
062,4,c665,2854809,775354,3.6819426997216755,1c00079aadbd071de62db17686d5ba3fed1da0f2,2a8e91160dea568a785458b691397c717f7046a43c227ed4b464a8b95212f47b
063,4,c665,1070397,291142,3.6765461527364653,1c00079aadbd071de62db17686d5ba3fed1da0f2,71a6420f58e25deef9c3f8032f6580b602dfc3601542d07b819e5381110a0638
064,4,c665,19116,11253,1.6987470007997867,1c00079aadbd071de62db17686d5ba3fed1da0f2,ec31967136a8f15c619818a7e1a9f8789349fc665eb31d76f98c19da60f1c5a5
065,4,c665,53068,10779,4.923276741812784,1c00079aadbd071de62db17686d5ba3fed1da0f2,7e49bd171de5994360783a35b9ab8ee947e869a92d602a18e716ce5ef6dd1a81
066,4,c665,359070,108456,3.310743527329055,1c00079aadbd071de62db17686d5ba3fed1da0f2,19c3a448e6176d047513b77313951c121745e758a0c1712698ae5f9bf7926ac1
067,4,c665,63834834,15224345,4.192944524050132,1c00079aadbd071de62db17686d5ba3fed1da0f2,f5b13406a5ced61bd0cf6de4f07e7bd1369b5068fd8623425bf8e86e9abd013d
068,4,c665,362095,135357,2.675111002755676,1c00079aadbd071de62db17686d5ba3fed1da0f2,7cdee98a71ec82f08f3b9be40dcf6476aa54dee597be9d554b9fbe898e3fb5c3
069,4,c665,25144,10293,2.442825221023997,1c00079aadbd071de62db17686d5ba3fed1da0f2,0907be3b554dd68d12420c16189c7f6ad056d745a1ffe98e999d18a2cbd39714
070,4,c665,117300,29485,3.978294047820926,1c00079aadbd071de62db17686d5ba3fed1da0f2,c879eb2c15309f7a2392cf7d0692baa2f81ee2d49500cad49d1bca070cc996d3
071,4,c665,18919,8279,2.2851793694890685,1c00079aadbd071de62db17686d5ba3fed1da0f2,5c5439a71750a15942719ca29db7f1c211e47b305e0057cc7c643f91b9c17d19
072,4,c665,23897828,5940529,4.022845103525292,1c00079aadbd071de62db17686d5ba3fed1da0f2,b0c94ba1608bd0605624659ec2c50c14c3a17b5af3e773c050619c07a08cd28d
073,4,c665,10081626,2222685,4.535787122331774,1c00079aadbd071de62db17686d5ba3fed1da0f2,2d71f444c6b8c8655593aea39d4d2c0dfb9b517cf8da8f4145606e7faa052137
074,4,c665,1682239,408601,4.117070198066084,1c00079aadbd071de62db17686d5ba3fed1da0f2,a871e055f863dc8f7af6a198078bfa6095cd2073bb7a1f35e807bb00717d27c7
075,4,c665,1441809,383596,3.7586653666878695,1c00079aadbd071de62db17686d5ba3fed1da0f2,4f050d2ba4053890a4428fc063404777c04a936d32483dfdccd3a13b25bf8eb1
076,4,c665,6185113,1525945,4.053300086176107,1c00079aadbd071de62db17686d5ba3fed1da0f2,02c65185889dcc48fe2c8f4c07d90e435174f10f89ae2488f223b6ad0e0eac6b
077,4,c665,495320,122380,4.04739336492891,1c00079aadbd071de62db17686d5ba3fed1da0f2,5f57fc708de3670abf95352ba637df7d39cf84c59eb793bed2b970f15fe507cb
078,4,c665,2296143,516480,4.445753949814127,1c00079aadbd071de62db17686d5ba3fed1da0f2,1fcb696a772efb28f951a1d801a053976f65fa9ba986fcc0ab077c17e6079ed3
079,4,c665,31052251,7738844,4.012518019487148,1c00079aadbd071de62db17686d5ba3fed1da0f2,b9d743bf3921247f7b01c25b41d3f37aa585fa6fd0a93d46fcbd0929f7de6651
080,4,c665,292138,112232,2.602983106422411,1c00079aadbd071de62db17686d5ba3fed1da0f2,0033001a4a606f2483484caf2adf71cc83659ac3931553f2af6ce0e75e145a18
081,4,c665,151795,47085,3.2238504831687376,1c00079aadbd071de62db17686d5ba3fed1da0f2,31732e99517219d219bc96b60777094b55e01af07465afc57a1ad68c8fd0148d
082,4,c665,721041,176595,4.08302047056825,1c00079aadbd071de62db17686d5ba3fed1da0f2,d2776a1c0141cc053f568e6690f5dd9ca7c3c4980878193abb26baa5a8fd4c07
083,4,c665,1057993,210367,5.029272652079461,1c00079aadbd071de62db17686d5ba3fed1da0f2,1e748d72a2f094e98e72b1195230ed6ecccc1e4929613bb563657209642c5df3
084,4,c665,2507412,317988,7.885240952488773,1c00079aadbd071de62db17686d5ba3fed1da0f2,723570ebe6130928961f0b5a2c59cdbb68adc55af20c6d3167ea1ff386cf19b1
085,4,c665,3187899,724833,4.398115152041918,1c00079aadbd071de62db17686d5ba3fed1da0f2,4153bc7826a5272885e698c6b464ecabec59208c653f8a316276c85e4cf18c96
086,4,c665,118403,45190,2.620115069705687,1c00079aadbd071de62db17686d5ba3fed1da0f2,7271bbd474750d2ff598e77d4233109fb673cdbd1c55187272ebf35c3a7b9835
087,4,c665,3974071,1014377,3.9177455719126124,1c00079aadbd071de62db17686d5ba3fed1da0f2,c24c6e816508e4b7ca1752eac31b92e66a2f05f64d69e8302ed63250e5944244
088,4,c665,243623,92115,2.644770124301145,1c00079aadbd071de62db17686d5ba3fed1da0f2,e24fb36727479c16d2663a6869b11b5a59f3cd3223d8c786a2e97dac411acdb9
089,4,c665,693092,147992,4.6833072057949074,1c00079aadbd071de62db17686d5ba3fed1da0f2,d6330e5436e4dd7178e1abe30a6bbd5806ca0d95968fefff8950ffc2aaa7acbd
090,4,c665,1178363,290754,4.052783452678209,1c00079aadbd071de62db17686d5ba3fed1da0f2,73687db503cbafec697b57394484b68392d5b2d8fd0aa403ced50ec265c90530
091,4,c665,9186769,2298823,3.9962924505279442,1c00079aadbd071de62db17686d5ba3fed1da0f2,daf4f39398021c5df8d6ba8f08430bf955b7a07da52ee604e675939ec130918d
