case_id,cores,graph_sha256,compute_ops,critical_path_cycles,max_op_cycles,pipe_work_lower_cycles,M_work_cycles,V_work_cycles,lower_bound_cycles,official_baseline_cycles,speedup_upper,speedup_upper_exact,snapshot_best_cycles,snapshot_best_speedup,single_solver_cycles,single_solver_speedup,relaxed_headroom_speedup,relaxed_mean_contribution_div100,best_algorithm,best_solver_commit,best_record_id,best_result_sha256,single_solver_record_id,baseline_result_sha256
077,4,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6,4486,15619,2060,103852,415406,136672,103852,495320,4.769479644108924,17690/3709,126719,3.9088060985329744,126719,3.9088060985329744,0.8606735455759497,0.008606735455759497,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,82bfc700fe84736654aabe9b55f16eab243b59a467a0ddcd2763deb51afa10fc,a210b5608f4b3f5753fcca5e7f024b9744439571105f55d2dfc8ea10d6cb2854,82bfc700fe84736654aabe9b55f16eab243b59a467a0ddcd2763deb51afa10fc,9d30c6acd8d863b1cdcb8dc149993bcfe4300ba3b697d94bf64b924e751c710c
077,5,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6,4486,15619,2060,83082,415406,136672,83082,495320,5.961820851688693,4060/681,113102,4.379409736344185,113102,4.379409736344185,1.5824111153445082,0.01582411115344508,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,f22f363074f748b70e9f5b62e7abe55d98d67c197c2f1edfdc11eaf4f2284d9e,26e3969e4aaf9fee1f8609bf7eeb6e33bb380b2e418984647d780ceace8f077d,f22f363074f748b70e9f5b62e7abe55d98d67c197c2f1edfdc11eaf4f2284d9e,9d30c6acd8d863b1cdcb8dc149993bcfe4300ba3b697d94bf64b924e751c710c
078,1,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd,1024,246816,5208,2037888,2037888,103296,2037888,2296143,1.1267267877331826,255127/226432,2058994,1.1151771204772816,2058994,1.1151771204772816,0.011549667255900965,0.00011549667255900964,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,33f1d3b7d4c6ae4106589119f30f18f3adc2b6fcb72e978118965983a436be53,8ccca32c97ec35a1690c53bf7539cca9c49fe9c054c529018a208bba01dfbc7e,33f1d3b7d4c6ae4106589119f30f18f3adc2b6fcb72e978118965983a436be53,ab19f8879ab78c48c86f5dcfd18af65f6071e471c0f9580bdf1c93c25bb0f1e7
078,2,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd,1024,246816,5208,1018944,2037888,103296,1018944,2296143,2.253453575466365,255127/113216,1089860,2.106823812232764,1089860,2.106823812232764,0.14662976323360133,0.0014662976323360133,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,fa15dae7c7b5d5ac58e838f7b4ef8fcf9ddc3f2e690549d96e82057c04804e08,c73a80bf5bd80445f51e21b64dd0a3798b401412bd5e8b3dd7cea76e71ada71d,fa15dae7c7b5d5ac58e838f7b4ef8fcf9ddc3f2e690549d96e82057c04804e08,ab19f8879ab78c48c86f5dcfd18af65f6071e471c0f9580bdf1c93c25bb0f1e7
078,3,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd,1024,246816,5208,679296,2037888,103296,679296,2296143,3.380180363199548,765381/226432,848075,2.707476343483772,848075,2.707476343483772,0.6727040197157756,0.006727040197157757,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,37c7c9e4e1b1467f784774938d6d341a175323c5f95c9b86a39635942eb6af7a,08010bf6486a90371981459277dda60e11fc1a2805d54e738e5d7aa54d7c78cd,37c7c9e4e1b1467f784774938d6d341a175323c5f95c9b86a39635942eb6af7a,ab19f8879ab78c48c86f5dcfd18af65f6071e471c0f9580bdf1c93c25bb0f1e7
078,4,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd,1024,246816,5208,509472,2037888,103296,509472,2296143,4.50690715093273,255127/56608,650512,3.5297473374818606,650512,3.5297473374818606,0.9771598134508699,0.009771598134508699,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,e2faf8af7bb571457dc0bcd2cac0a62da7e5c3c8eee338677af1fc25e615d782,81b4d73092962c9b27971b402430a184f7fbcef15f8a13c057eb87d952a2c0b5,e2faf8af7bb571457dc0bcd2cac0a62da7e5c3c8eee338677af1fc25e615d782,ab19f8879ab78c48c86f5dcfd18af65f6071e471c0f9580bdf1c93c25bb0f1e7
078,5,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd,1024,246816,5208,407578,2037888,103296,407578,2296143,5.633628409776779,2296143/407578,609351,3.76817794670067,609351,3.76817794670067,1.8654504630761088,0.018654504630761088,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,b79b164b480e8952cc5c70f79bd7f4d67ec16644aec8135137b9c673b6e36a03,72d2917693ef7818e08ff532cfc9a5745335690ca209456383978e6fd41d8864,b79b164b480e8952cc5c70f79bd7f4d67ec16644aec8135137b9c673b6e36a03,ab19f8879ab78c48c86f5dcfd18af65f6071e471c0f9580bdf1c93c25bb0f1e7
079,1,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5,18720,5952,3096,29424384,29424384,3760128,29424384,31052251,1.0553237410169742,31052251/29424384,29922768,1.0377466082014872,29922768,1.0377466082014872,0.01757713281548698,0.00017577132815486978,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,541b23b688cd3bde7aa9228ae5a48297d24a12f172defd2a38ec53bb677aa7c4,6547edfa0a7628cbc9ffbd369b7ea639afe1bdf3c1560b4868204ef3599afc7b,541b23b688cd3bde7aa9228ae5a48297d24a12f172defd2a38ec53bb677aa7c4,b1be3b65549ebcfd22f19f19a54cbe681170fc94f28666ef7875ad4d38e1ebd8
079,2,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5,18720,5952,3096,14712192,29424384,3760128,14712192,31052251,2.1106474820339485,31052251/14712192,14960916,2.0755581409587487,14960916,2.0755581409587487,0.03508934107519966,0.0003508934107519966,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,77146031281857fa009ba244946adbce8b94d21217fa557ec97dbb5aa800ac99,1670fe0c4b15ce8dcdf778b0dd72c8be4658bffea630d152984d820baafb42e7,77146031281857fa009ba244946adbce8b94d21217fa557ec97dbb5aa800ac99,b1be3b65549ebcfd22f19f19a54cbe681170fc94f28666ef7875ad4d38e1ebd8
079,3,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5,18720,5952,3096,9808128,29424384,3760128,9808128,31052251,3.1659712230509225,31052251/9808128,9971923,3.113968188482803,9971923,3.113968188482803,0.0520030345681195,0.0005200303456811949,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,e8d45c44b6c1e0bee2170065d28c248034ddbe027b5247babff58de9816d0811,a097edbcbc24646adda834482e89a6af3327e351ea871a8a5ccc20504fdbb02e,e8d45c44b6c1e0bee2170065d28c248034ddbe027b5247babff58de9816d0811,b1be3b65549ebcfd22f19f19a54cbe681170fc94f28666ef7875ad4d38e1ebd8
079,4,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5,18720,5952,3096,7356096,29424384,3760128,7356096,31052251,4.221294964067897,31052251/7356096,7604032,4.083656013020461,7604032,4.083656013020461,0.13763895104743615,0.0013763895104743616,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,fb6038c5c912ce17f48a653345ec9914a533997c7a17a028890f22c81da114c2,5005493ab0f8406f9968e56d90d606921321ad84a5ff147a803b3583f278af55,fb6038c5c912ce17f48a653345ec9914a533997c7a17a028890f22c81da114c2,b1be3b65549ebcfd22f19f19a54cbe681170fc94f28666ef7875ad4d38e1ebd8
079,5,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5,18720,5952,3096,5884877,29424384,3760128,5884877,31052251,5.276618525756783,31052251/5884877,6084154,5.1037910940452855,6084154,5.1037910940452855,0.1728274317114975,0.0017282743171149753,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,0feaf4e1f04420cefcfb82255b201c06922ea4bf4cc844af552010ff9c2fd76a,b6714cffb9ac29d31ac7fb5d83bfb6874e3f3774ba03b5886f9028b15cdae522,0feaf4e1f04420cefcfb82255b201c06922ea4bf4cc844af552010ff9c2fd76a,b1be3b65549ebcfd22f19f19a54cbe681170fc94f28666ef7875ad4d38e1ebd8
080,1,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c,1098,746,518,289044,289044,20520,289044,292138,1.0107042526397365,20867/20646,299150,0.9765602540531506,299150,0.9765602540531506,0.03414399858658592,0.0003414399858658592,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,79fe94915e993deb40564d695ba97425cccdbf66888f6d6ce1591d01623ded54,ea551e2564a4112623138b05b2d3d759f48741a78ad3f33b0969fa1965075630,79fe94915e993deb40564d695ba97425cccdbf66888f6d6ce1591d01623ded54,ac2a1d25f8319d6fa55747be8c4f0f506ffd72194c5ed26452f53fa3d2f23cb3
080,2,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c,1098,746,518,144522,289044,20520,144522,292138,2.021408505279473,20867/10323,150648,1.9392092825659817,150648,1.9392092825659817,0.0821992227134914,0.000821992227134914,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,8451e82b70a071c3c57aaafec3d406121634e97048b6785d18ff835bd73dbf80,c440190b5d7f63a9b25b5d900fdba3e1b6d6f753bbd9122e5dd82d0f72e6b14b,8451e82b70a071c3c57aaafec3d406121634e97048b6785d18ff835bd73dbf80,ac2a1d25f8319d6fa55747be8c4f0f506ffd72194c5ed26452f53fa3d2f23cb3
080,3,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c,1098,746,518,96348,289044,20520,96348,292138,3.0321127579192093,20867/6882,100615,2.903523331511206,100615,2.903523331511206,0.12858942640800344,0.0012858942640800344,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,e1a967a53a07c9e18fe9fab2f02c5e9e24aa1c79032b875735b059a50ec1ffe4,d6daa6a70d61309ae67351de094b2c9c3655dfd98945d50935ffb4612c837393,e1a967a53a07c9e18fe9fab2f02c5e9e24aa1c79032b875735b059a50ec1ffe4,ac2a1d25f8319d6fa55747be8c4f0f506ffd72194c5ed26452f53fa3d2f23cb3
080,4,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c,1098,746,518,72261,289044,20520,72261,292138,4.042817010558946,41734/10323,83124,3.5144843847745535,83124,3.5144843847745535,0.5283326257843923,0.005283326257843924,q3-input-sharing,8f8bfce73b0b8e350de1dc40af21f3787c8ac8d6,8b850a493b3d25a3236f29e9b6b35160c8c60e4f4bbbb2915593434bab540891,3b273ad6f5223ce6c3a7ae70cd837027f4f8b9617a91b7d4276a78e312c524fd,b11b737711ad291647ea6a6cc9f016e01db1b5d713afbc382c6841b0253454cc,ac2a1d25f8319d6fa55747be8c4f0f506ffd72194c5ed26452f53fa3d2f23cb3
080,5,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c,1098,746,518,57809,289044,20520,57809,292138,5.053503779688284,292138/57809,68814,4.2453279855843284,68814,4.2453279855843284,0.808175794103955,0.00808175794103955,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,c73ed4698883027cc5afc40e2e470ad22e7dd292827800adcc21f8c138194ab3,a4df8e9147f8cfd8e3cd8e08757094f380cc666668a13bf7a68e258916c56b7c,c73ed4698883027cc5afc40e2e470ad22e7dd292827800adcc21f8c138194ab3,ac2a1d25f8319d6fa55747be8c4f0f506ffd72194c5ed26452f53fa3d2f23cb3
081,1,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e,3485,407,140,151725,0,151725,151725,151795,1.0004613610149942,4337/4335,151795,1.0,151795,1.0,0.000461361014994233,4.61361014994233e-06,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,7ffd0caeafce84434d1d0ccf394037e08106a4ce559d37f8bc03c5b195151abd,3843aec69c1552da19aa1ff20913b5218403f451832c3eda0731a3759997c2bd,7ffd0caeafce84434d1d0ccf394037e08106a4ce559d37f8bc03c5b195151abd,54c01d9f4554e2783e7c821c02d15710fd07378452c127142189fa0accb6eda3
081,2,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e,3485,407,140,75863,0,151725,75863,151795,2.000909534292079,151795/75863,76938,1.9729522472640308,76938,1.9729522472640308,0.027957287028048363,0.00027957287028048365,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,2d492f67f44e7c3193d371b6f4a5f11238a5e9e63480c3ea1a8902cee6f14be1,81bcdbabb17cd0edac919291a69a9fddef446c7e03e4e3f96a744b90d37e5cce,2d492f67f44e7c3193d371b6f4a5f11238a5e9e63480c3ea1a8902cee6f14be1,54c01d9f4554e2783e7c821c02d15710fd07378452c127142189fa0accb6eda3
081,3,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e,3485,407,140,50575,0,151725,50575,151795,3.0013840830449827,4337/1445,52151,2.9106824413721695,52151,2.9106824413721695,0.09070164167281342,0.0009070164167281342,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cae2c0bf59c106ee68514c892f9b16668ecf87a4ac16a34169ad03b845c4725b,c52df66719153263690e1cf132abe0e52578acd92323dbd6c46e86121ff07046,cae2c0bf59c106ee68514c892f9b16668ecf87a4ac16a34169ad03b845c4725b,54c01d9f4554e2783e7c821c02d15710fd07378452c127142189fa0accb6eda3
081,4,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e,3485,407,140,37932,0,151725,37932,151795,4.001766318675525,151795/37932,39937,3.8008613566367027,39937,3.8008613566367027,0.20090496203882183,0.002009049620388218,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,48b38391803ec043a347d45a29c6215d270686f33d439e7dae297e3297ff2c66,1e8e1c9941e7d3e3f3dc83fd2e45c18be061d0ba7ceefa1094bbcf2c0840b80b,48b38391803ec043a347d45a29c6215d270686f33d439e7dae297e3297ff2c66,54c01d9f4554e2783e7c821c02d15710fd07378452c127142189fa0accb6eda3
081,5,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e,3485,407,140,30345,0,151725,30345,151795,5.002306805074971,4337/867,31626,4.799690128375388,31626,4.799690128375388,0.20261667669958383,0.002026166766995838,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,e5ace894c5a9a6417a31e6c3ea5e7ad3d05206c0d096ec3ab1aacbe904461cfa,78f11db661ba377c82d7159ca8f80a225f51061d126cd9bda7a047e2344ef908,e5ace894c5a9a6417a31e6c3ea5e7ad3d05206c0d096ec3ab1aacbe904461cfa,54c01d9f4554e2783e7c821c02d15710fd07378452c127142189fa0accb6eda3
082,1,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c,4113,54690,4120,567936,567936,359766,567936,721041,1.2695814317106153,240347/189312,703323,1.0251918393113832,703323,1.0251918393113832,0.24438959239923203,0.0024438959239923203,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,f22c8f8cf818311ac64443753d06933ea5098a9ae2a4775839d9fc6df0f07405,3ba7a1edd879efb5094587e32684ea874a0b6628b3f3529ee4534ee13c3ac0b8,f22c8f8cf818311ac64443753d06933ea5098a9ae2a4775839d9fc6df0f07405,b151858b2a5713d3dc763f6369a3736b1912e677806f26c42da56c90e19946c6
082,2,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c,4113,54690,4120,283968,567936,359766,283968,721041,2.5391628634212307,240347/94656,703323,1.0251918393113832,703323,1.0251918393113832,1.5139710241098474,0.015139710241098473,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,f2430f6db7d58bb3aadc02257321aff1b33575346b2d89ae1cdb067449e61b96,abfe335c92e0d6240b36d47f168928e85f4d56ac5fc501a3bf352287e41c6722,f2430f6db7d58bb3aadc02257321aff1b33575346b2d89ae1cdb067449e61b96,b151858b2a5713d3dc763f6369a3736b1912e677806f26c42da56c90e19946c6
082,3,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c,4113,54690,4120,189312,567936,359766,189312,721041,3.808744295131846,240347/63104,703323,1.0251918393113832,703323,1.0251918393113832,2.7835524558204625,0.027835524558204625,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,eec747cb59e72f71e2a80875b3ee1844fb994b957b4333d2139ae1e38395fd55,a03d00e13ff65ff972b6cd8d278787a2f2d8b6666f7a3021e5e8ec09086dde77,eec747cb59e72f71e2a80875b3ee1844fb994b957b4333d2139ae1e38395fd55,b151858b2a5713d3dc763f6369a3736b1912e677806f26c42da56c90e19946c6
082,4,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c,4113,54690,4120,141984,567936,359766,141984,721041,5.078325726842461,240347/47328,703323,1.0251918393113832,703323,1.0251918393113832,4.053133887531078,0.040531338875310775,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,04da5c092d852eef8cfb8f8365cf887283518eb673c48d550612a4355fbd0204,7181c825f496e4b8733cb7710b2c479e336db92c4cac9a4bbb5ad0a798b746a6,04da5c092d852eef8cfb8f8365cf887283518eb673c48d550612a4355fbd0204,b151858b2a5713d3dc763f6369a3736b1912e677806f26c42da56c90e19946c6
082,5,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c,4113,54690,4120,113588,567936,359766,113588,721041,6.34786245025883,721041/113588,703323,1.0251918393113832,703323,1.0251918393113832,5.322670610947447,0.05322670610947447,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,efc83281dcf0d2476549e9a37d673b506b72379bc08fcfd67fe59d214771bcda,533b420c665c1b36f0a6e8a7a388bc36743ce39980be9d217ff520127deea8d5,efc83281dcf0d2476549e9a37d673b506b72379bc08fcfd67fe59d214771bcda,b151858b2a5713d3dc763f6369a3736b1912e677806f26c42da56c90e19946c6
083,1,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549,3844,28456,582,810836,810836,71300,810836,1057993,1.304817497003093,1057993/810836,847486,1.2483899439046782,847486,1.2483899439046782,0.05642755309841503,0.0005642755309841504,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,a0893c14d9e446da015f4610d4d6446eb3f17bcdeb17b134789292e294461220,18075510584c2f2d43f0f44cb1a180229936fae3ed925ca27d4aca45c65ba4b9,a0893c14d9e446da015f4610d4d6446eb3f17bcdeb17b134789292e294461220,8582b0d92ebd73a2ba41d8659a769bc6edc2f1ac4b53753e7874292222640e5a
083,2,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549,3844,28456,582,405418,810836,71300,405418,1057993,2.609634994006186,1057993/405418,462293,2.2885767251504996,462293,2.2885767251504996,0.3210582688556864,0.0032105826885568643,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,c78080c789fe33a250d7e020ff41a53ddfe97661edd040462deae3fe1fb39109,7d176b894dca7f90d2ac6619961bf458ab25209e76246713c33804d6d02625ad,c78080c789fe33a250d7e020ff41a53ddfe97661edd040462deae3fe1fb39109,8582b0d92ebd73a2ba41d8659a769bc6edc2f1ac4b53753e7874292222640e5a
083,3,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549,3844,28456,582,270279,810836,71300,270279,1057993,3.914447663340474,1057993/270279,340529,3.1069101310020586,340529,3.1069101310020586,0.8075375323384155,0.008075375323384155,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,4e809b53cd8ef92fe3b5db2afaf86e214e521147bfc98c28d6d7d4b90dd6860c,2d0a16e3123d7f155740a70c3bad80db19e421151b6fc3320c83bae81ba230dd,4e809b53cd8ef92fe3b5db2afaf86e214e521147bfc98c28d6d7d4b90dd6860c,8582b0d92ebd73a2ba41d8659a769bc6edc2f1ac4b53753e7874292222640e5a
083,4,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549,3844,28456,582,202709,810836,71300,202709,1057993,5.219269988012372,1057993/202709,267763,3.951229258710128,267763,3.951229258710128,1.2680407293022444,0.012680407293022444,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,d4f5153dcc3a21de2a4fcc55189ee2440466e1e8bb0a994f3d8eca662b2fc186,b26233c2a653446902eb8b237c41e43d8c910457f96bc40e79d923e59a8aa866,d4f5153dcc3a21de2a4fcc55189ee2440466e1e8bb0a994f3d8eca662b2fc186,8582b0d92ebd73a2ba41d8659a769bc6edc2f1ac4b53753e7874292222640e5a
083,5,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549,3844,28456,582,162168,810836,71300,162168,1057993,6.524055300675842,1057993/162168,245505,4.309456019225678,245505,4.309456019225678,2.2145992814501647,0.022145992814501646,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,d81cf3191505aae56fe549c15337d72b0e84d83c56724b68910c265d32375df8,d4e13100d59b24bffc098a2250046a665dfb96bab4d1da982f377a33448c5f3b,d81cf3191505aae56fe549c15337d72b0e84d83c56724b68910c265d32375df8,8582b0d92ebd73a2ba41d8659a769bc6edc2f1ac4b53753e7874292222640e5a
084,1,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,8616,2328,588,1266552,1266552,1240704,1266552,2507412,1.9797150057794706,208951/105546,1266708,1.9794711962030713,1266708,1.9794711962030713,0.0002438095763992944,2.438095763992944e-06,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,80f911e52f2e950ec3ebea4db716a00fc218c11859f22603e811e3818534f075,13d585506a86737f76c761c83305c596d9ff710184da6899097e25784df368d7,80f911e52f2e950ec3ebea4db716a00fc218c11859f22603e811e3818534f075,3cdf79e5f0cfb89108c8e763e855538e6d702c54e02c657aded96bc229d837d4
084,2,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,8616,2328,588,633276,1266552,1240704,633276,2507412,3.959430011558941,208951/52773,634124,3.954135153376942,634124,3.954135153376942,0.005294858181999076,5.294858181999076e-05,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,c3cd8ffe2c53514edb10dac4b489a729ee70edc5ad58ac13839e4d94db69be4f,634cc6fe06dd6a58d96b928a84067292b8e4389bfc49948d18276cff7c9e3204,c3cd8ffe2c53514edb10dac4b489a729ee70edc5ad58ac13839e4d94db69be4f,3cdf79e5f0cfb89108c8e763e855538e6d702c54e02c657aded96bc229d837d4
084,3,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,8616,2328,588,422184,1266552,1240704,422184,2507412,5.9391450173384115,208951/35182,422652,5.932568638028449,422652,5.932568638028449,0.006576379309962751,6.576379309962752e-05,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,d341e8bd2075414e128befd77f9e6463f2e353fc329af1fe4115a89f9ce044f3,4bf26b68cccc9cc8bc56ed771d18ce4902fe1da0b1881b8601e996eb95b455b0,d341e8bd2075414e128befd77f9e6463f2e353fc329af1fe4115a89f9ce044f3,3cdf79e5f0cfb89108c8e763e855538e6d702c54e02c657aded96bc229d837d4
084,4,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,8616,2328,588,316638,1266552,1240704,316638,2507412,7.918860023117882,417902/52773,317988,7.885240952488773,317988,7.885240952488773,0.03361907062910909,0.00033619070629109087,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,c37d995f4ab9f318890143725a8878d0c5f34747ddbbff133e82085dbd128520,d3473148b4a7415e97fce75e23305e92f33b137d5cd7de4956ab68847aac3109,c37d995f4ab9f318890143725a8878d0c5f34747ddbbff133e82085dbd128520,3cdf79e5f0cfb89108c8e763e855538e6d702c54e02c657aded96bc229d837d4
084,5,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,8616,2328,588,253311,1266552,1240704,253311,2507412,9.898551582836909,835804/84437,254640,9.84688972667295,254640,9.84688972667295,0.051661856163957943,0.0005166185616395794,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,c318424a2f1e2ed9dfe9393145d596c0bea0f36117befc4e6355210d260165e9,c87183281861b275c641e2873c3bb312a07dc67067fc18af2456f14d12a5e354,c318424a2f1e2ed9dfe9393145d596c0bea0f36117befc4e6355210d260165e9,3cdf79e5f0cfb89108c8e763e855538e6d702c54e02c657aded96bc229d837d4
085,1,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,19737,165564,4120,2565216,2565216,1724706,2565216,3187899,1.2427409621645897,354211/285024,3143505,1.0141224524853627,3143505,1.0141224524853627,0.22861850967922698,0.0022861850967922696,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,a4d1f4892f08523c5929fe103bb24551a9bd9170fa7a387f363c39fa210761dc,eed8410593811a7bbc4eebd3fd181019fad15640c97a3419a9cb4208f4ab13f9,a4d1f4892f08523c5929fe103bb24551a9bd9170fa7a387f363c39fa210761dc,c5fc551ed610a15089f26c0b153a5d765edf926c87de21a0bd79b9e767640ed6
085,2,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,19737,165564,4120,1282608,2565216,1724706,1282608,3187899,2.4854819243291795,354211/142512,3143505,1.0141224524853627,3143505,1.0141224524853627,1.4713594718438165,0.014713594718438167,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,81586d1f1b4996d99c68187434b57cb16484a2cbe72e4122850d87976f13e368,9307eb7b83c99eb932a023339146390212c5343c8b2584e89143873d520f1c62,81586d1f1b4996d99c68187434b57cb16484a2cbe72e4122850d87976f13e368,c5fc551ed610a15089f26c0b153a5d765edf926c87de21a0bd79b9e767640ed6
085,3,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,19737,165564,4120,855072,2565216,1724706,855072,3187899,3.7282228864937688,354211/95008,3143505,1.0141224524853627,3143505,1.0141224524853627,2.7141004340084063,0.02714100434008406,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,5877c648618ff0e59c08f0d442993962e3235b27d57c73873a44ba1d11fc381a,2f164f0c8f820526dbe9d2e9e4c4a7e37efc45d69907e294e322be4730c7a338,5877c648618ff0e59c08f0d442993962e3235b27d57c73873a44ba1d11fc381a,c5fc551ed610a15089f26c0b153a5d765edf926c87de21a0bd79b9e767640ed6
