case_id,cores,graph_sha256,config_sha256,B,U,L_safe_compute_window,L_safe_global,L_safe_separator,L_safe_compute_base,L_safe_compute_min_window,L_conditional_archived,A_cell,C_cell_safe,C_cell_safe_global,C_cell_conditional,safe_global_max_makespan_reduction,safe_global_max_relative_speed_gain,safe_max_makespan_reduction,safe_max_relative_speed_gain,conditional_max_makespan_reduction,conditional_max_relative_speed_gain,compute_window_dominant,conditional_dominant,extra_ddr_bytes,spill_bytes,selected,solver_wall_seconds,external_E0_wall_seconds,official_curve_point,L_conditional_combined,C_cell_conditional_combined,old_integer_scalar_certified_by_domination,safe_global_dominant,safe_global_max_makespan_cycles_reduction,mean_speedup_gap_contribution_cap
083,5,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1057993,247686,162308,162308,162168,162168,162308,162582,4.271509088119635,6.518427927150849,6.518427927150849,6.507442398297474,0.34470256695977974,0.5260245952140374,0.34470256695977974,0.5260245952140374,0.3435963276083428,0.5234527807506366,PIPE_M,PIPE_M_rmin_work_qmin,4927872,0,shared-input,1.2794176669849548,0.5350041670026258,4.271509088119635,162582,6.507442398297474,False,PIPE_M,85378,0.02246918839031214
084,1,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,2507412,2509460,1266552,1266552,1266552,1266552,1266552,1266656,0.9991838881671754,1.9797150057794706,1.9797150057794706,1.9795524593891316,0.49528902632438854,0.981331994264744,0.49528902632438854,0.981331994264744,0.49524758314537787,0.981169315110022,PIPE_M,PIPE_M_rmin_work_qmin,0,0,bounded,0.408675333019346,2.428948999993736,1.0,1266656,1.9795524593891316,False,PIPE_M,1242908,0.009805311176122952
084,2,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,2507412,792218,633276,633276,633276,633276,633276,633380,3.1650530535786867,3.959430011558941,3.959430011558941,3.958779879377309,0.20062911976248965,0.2509837732678959,0.20062911976248965,0.2509837732678959,0.20049784276550142,0.2507783636995169,PIPE_M,PIPE_M_rmin_work_qmin,9925632,0,capacity-return,7.326587334013311,1.8267707919876557,3.1650530535786867,633380,3.958779879377309,False,PIPE_M,158942,0.007943769579802544
084,3,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,2507412,560475,422184,422184,422184,422184,422184,422288,4.473726749632009,5.9391450173384115,5.9391450173384115,5.937682340014398,0.246738926803158,0.32756096867716455,0.246738926803158,0.32756096867716455,0.24655336990945176,0.3272340203841928,PIPE_M,PIPE_M_rmin_work_qmin,9925632,0,capacity-return,7.714554082980612,1.795030625013169,4.473726749632009,422288,5.937682340014398,False,PIPE_M,138291,0.014654182677064025
084,4,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,2507412,446068,316638,316638,316638,316638,316638,316742,5.621142964749769,7.918860023117882,7.918860023117882,7.91625992132398,0.29015755445358105,0.40876331962682944,0.29015755445358105,0.40876331962682944,0.28992440614435466,0.40830076213448163,PIPE_M,PIPE_M_rmin_work_qmin,9925632,0,capacity-return,7.590679375018226,1.8118693750002421,5.621142964749769,316742,7.91625992132398,False,PIPE_M,129430,0.022977170583681136
084,5,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,2507412,399121,253311,253311,253311,253311,253311,253415,6.282335432112066,9.898551582836909,9.898551582836909,9.894489276483238,0.3653278078577674,0.5756165346155517,0.3653278078577674,0.5756165346155517,0.3650672352494607,0.574969911015528,PIPE_M,PIPE_M_rmin_work_qmin,9925632,0,capacity-return,7.133505040983437,1.934576667001238,6.282335432112066,253415,9.894489276483238,False,PIPE_M,145810,0.03616216150724843
085,1,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3187899,3187899,2565328,2565328,2565216,2565216,2565328,2565483,1.0,1.2426867051698651,1.2426867051698651,1.2426116251793522,0.1952919462003031,0.24268670516986512,0.1952919462003031,0.24268670516986512,0.1952433248355735,0.2426116251793522,PIPE_M,PIPE_M_rmin_work_qmin,0,0,bounded,0.6490998750086874,46.03824062499916,1.0,2565483,1.2426116251793522,False,PIPE_M,622571,0.002426867051698651
085,2,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3187899,1639782,1282720,1282720,1282608,1282608,1282720,1282875,1.9440992766111593,2.4852649058251215,2.4852649058251215,2.4849646302250803,0.217749676481386,0.278363165772733,0.217749676481386,0.278363165772733,0.21765515172138739,0.2782087109032447,PIPE_M,PIPE_M_rmin_work_qmin,4072170,0,heavy-or-sink,11.02932570799021,4.776936666981783,1.9440992766111593,1282875,2.4849646302250803,False,PIPE_M,357062,0.0054116562921396215
085,3,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3187899,1149298,855184,855184,855072,855072,855184,855339,2.773779298319496,3.7277346161761677,3.7277346161761677,3.7270590958672525,0.25590751919867605,0.3439189694849296,0.25590751919867605,0.3439189694849296,0.2557726542637332,0.34367543161249525,PIPE_M,PIPE_M_rmin_work_qmin,5707938,0,heavy-or-sink,11.296552708983654,4.877704750018893,2.773779298319496,855339,3.7270590958672525,False,PIPE_M,294114,0.009539553178566718
085,4,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3187899,900325,641416,641416,641304,641304,641416,641571,3.5408313664510036,4.970095850430922,4.970095850430922,4.96889510280234,0.28757282092577685,0.40365223193683963,0.28757282092577685,0.40365223193683963,0.28740066087246274,0.40331311733229835,PIPE_M,PIPE_M_rmin_work_qmin,6347354,0,heavy-or-sink,11.983184374985285,3.2423423750151414,3.5408313664510036,641571,4.96889510280234,False,PIPE_M,258909,0.014292644839799182
085,5,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3187899,783703,513353,513353,513044,513044,513156,513311,4.06773867140996,6.20995494328464,6.20995494328464,6.210463052613328,0.34496486551665617,0.5266356678542834,0.34496486551665617,0.5266356678542834,0.34501845724719693,0.5267605798434087,PIPE_M,PIPE_M_rmin_work_qmin,8128530,0,heavy-or-sink,11.973529665992828,3.178419457981363,4.06773867140996,513353,6.20995494328464,True,PIPE_M,270350,0.021422162718746803
086,1,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,118403,118403,79218,79218,79182,79182,79218,79321,1.0,1.4946476810825822,1.4946476810825822,1.492706849384148,0.33094600643564775,0.49464768108258217,0.33094600643564775,0.49464768108258217,0.33007609604486376,0.492706849384148,PIPE_M,PIPE_M_rmin_work_qmin,0,0,bounded,0.29617412501829676,2.921110208000755,1.0,79321,1.492706849384148,False,PIPE_M,39185,0.004946476810825821
086,2,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,118403,69001,39668,39668,39591,39591,39627,39730,1.7159606382516195,2.9848492487647476,2.9848492487647476,2.980191291215706,0.4251097810176664,0.7394625390743168,0.4251097810176664,0.7394625390743168,0.42421124331531423,0.7367480493329976,PIPE_M,PIPE_M_rmin_work_qmin,763138,0,heavy-or-sink,1.9262249160092324,0.7766849159961566,1.7159606382516195,39730,2.980191291215706,False,PIPE_M,29333,0.01268888610513128
086,3,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,118403,55741,26516,26516,26394,26394,26430,26533,2.1241635420964817,4.465341680494795,4.465341680494795,4.462480684430709,0.5242998869772699,1.1021647307286169,0.5242998869772699,1.1021647307286169,0.5239949050070863,1.1008178494704706,PIPE_M,PIPE_M_rmin_work_qmin,1040310,0,heavy-or-sink,1.895831082976656,0.7903253750118893,2.1241635420964817,26533,4.462480684430709,False,PIPE_M,29225,0.023411781383983133
086,4,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,118403,43378,19940,19940,19796,19796,19832,19935,2.729563373138457,5.937963891675025,5.937963891675025,5.9394532229746675,0.5403199778689658,1.1754262788365097,0.5403199778689658,1.1754262788365097,0.5404352436719074,1.1759719087032856,PIPE_M,PIPE_M_rmin_work_qmin,1189418,0,heavy-or-sink,1.9333875409793109,0.949851542012766,2.729563373138457,19940,5.937963891675025,True,PIPE_M,23438,0.03208400518536568
086,5,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,118403,48800,16152,16152,15837,15837,15873,15976,2.4262909836065574,7.330547300643883,7.330547300643883,7.411304456685028,0.669016393442623,2.0212976721149083,0.669016393442623,2.0212976721149083,0.6726229508196722,2.054581872809214,PIPE_V,PIPE_M_rmin_work_qmin,1549534,0,heavy-or-sink,2.089240917004645,0.7838870000268798,2.4262909836065574,16152,7.330547300643883,True,PIPE_V,32648,0.04904256317037326
087,1,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3974071,3948695,3593403,3593403,3593280,3593280,3593403,3593481,1.0064264269587802,1.1059352374337084,1.1059352374337084,1.1059112320337856,0.08997706837322206,0.09887340774190934,0.08997706837322206,0.09887340774190934,0.08995731501166837,0.09884955562586817,PIPE_M,PIPE_M_rmin_work_qmin,10183680,1820160,bounded,0.9100620420067571,26.165906000009272,1.0,3593481,1.1059112320337856,False,PIPE_M,355292,0.000995088104749282
087,2,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3974071,1975773,1796763,1796763,1796640,1796640,1796763,1796841,2.0114006011824235,2.2117947664772704,2.2117947664772704,2.2116987535346757,0.09060251354786197,0.09962916645100095,0.09060251354786197,0.09962916645100095,0.09056303532845122,0.09958143207996706,PIPE_M,PIPE_M_rmin_work_qmin,12303360,2211840,bounded,16.00960758299334,50.03031945799012,2.0114006011824235,1796841,2.2116987535346757,False,PIPE_M,179010,0.0020039416529484687
087,3,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3974071,1378740,1197883,1197883,1197760,1197760,1197883,1197961,2.882393344648012,3.3175785949045107,3.3175785949045107,3.3173625852594535,0.131175566096581,0.15098052146996,0.131175566096581,0.15098052146996,0.13111899270348293,0.15090558039869406,PIPE_M,PIPE_M_rmin_work_qmin,12142080,5437440,bounded,21.400106541987043,81.19367729197256,2.882393344648012,1197961,3.3173625852594535,False,PIPE_M,180857,0.004351852502564988
087,4,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3974071,1046678,898443,898443,898320,898320,898443,898521,3.796842008717103,4.423286730488189,4.423286730488189,4.422902747960259,0.1416242626672195,0.1649909899682005,0.1416242626672195,0.1649909899682005,0.1415497411811465,0.16488985788868593,PIPE_M,PIPE_M_rmin_work_qmin,20657164,6151680,overload,21.047408875019755,14.116848582983948,3.796842008717103,898521,4.422902747960259,False,PIPE_M,148235,0.006264447217710863
087,5,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3974071,869315,718779,718779,718656,718656,718779,718857,4.571497098290033,5.528919181000002,5.528919181000002,5.528319262384591,0.1731662285822746,0.20943294114046185,0.1731662285822746,0.20943294114046185,0.17307650276367026,0.20930171091051486,PIPE_M,PIPE_M_rmin_work_qmin,23863502,4866048,overload,21.101248042017687,13.89148779201787,4.571497098290033,718857,5.528319262384591,False,PIPE_M,150536,0.009574220827099689
088,1,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,243623,243623,173641,173641,173608,173608,173641,173651,1.0,1.4030269348828905,1.4030269348828905,1.4029461390950815,0.28725530840684177,0.40302693488289054,0.28725530840684177,0.40302693488289054,0.2872142613792622,0.4029461390950815,PIPE_M,PIPE_M_rmin_work_qmin,0,0,bounded,0.16162262498983182,1.2984381669957656,1.0,173651,1.4029461390950815,False,PIPE_M,69982,0.004030269348828905
088,2,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,243623,139970,86837,86837,86804,86804,86837,86847,1.7405372579838536,2.8055206881859114,2.8055206881859114,2.8051976464356856,0.3796027720225763,0.6118705160242754,0.3796027720225763,0.6118705160242754,0.3795313281417446,0.6116849171531544,PIPE_M,PIPE_M_rmin_work_qmin,1030894,0,overload,1.8327962500043213,0.5328571670106612,1.7405372579838536,86847,2.8051976464356856,False,PIPE_M,53133,0.010649834302020577
088,3,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,243623,112172,57903,57903,57870,57870,57903,57913,2.1718699853795957,4.207433120909107,4.207433120909107,4.2067066116416,0.48380166173376604,0.9372398666735748,0.48380166173376604,0.9372398666735748,0.483712512926577,0.9369053580370557,PIPE_M,PIPE_M_rmin_work_qmin,1863240,0,heavy-or-sink,1.8303469580132514,0.5285502919869032,2.1718699853795957,57913,4.2067066116416,False,PIPE_M,54269,0.02035563135529511
088,4,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,243623,89713,43437,43437,43402,43402,43435,43445,2.715581911205734,5.608651610378249,5.608651610378249,5.607618828403729,0.5158226789874377,1.065359025715404,0.5158226789874377,1.065359025715404,0.5157335057349548,1.064978708712165,PIPE_M,PIPE_M_rmin_work_qmin,2028578,0,overload,1.8114045829861425,0.5396534590108786,2.715581911205734,43445,5.607618828403729,False,PIPE_M,46276,0.028930696991725156
088,5,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,243623,91469,34759,34759,34722,34722,34755,34765,2.66344881872547,7.008918553468167,7.008918553468167,7.007708902631958,0.6199914725207447,1.6315198941281395,0.6199914725207447,1.6315198941281395,0.6199258765264735,1.631065727024306,PIPE_M,PIPE_M_rmin_work_qmin,2176610,0,overload,1.8120459169731475,0.527293415972963,2.66344881872547,34765,7.007708902631958,False,PIPE_M,56710,0.04345469734742696
089,1,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,693092,694660,589272,589272,589120,589120,589272,589410,0.9977427806408891,1.1761834942098046,1.1761834942098046,1.175908111501332,0.1517116287104483,0.17884440462129536,0.1517116287104483,0.17884440462129536,0.15151297037399591,0.17856839890738185,PIPE_M,PIPE_M_rmin_work_qmin,954880,0,bounded,0.2804014580033254,0.7953988329973072,1.0,589410,1.175908111501332,False,PIPE_M,105388,0.0017844071356891554
089,2,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,693092,330406,294712,294712,294560,294560,294712,294850,2.09769798369279,2.3517603626591383,2.3517603626591383,2.350659657452942,0.10803072583427664,0.1211148511088791,0.10803072583427664,0.1211148511088791,0.10761305787425168,0.12059013057486867,PIPE_M,PIPE_M_rmin_work_qmin,4007040,0,fork-frontier,1.2954326249891892,0.6611181669868529,2.09769798369279,294850,2.350659657452942,False,PIPE_M,35694,0.002540623789663483
089,3,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,693092,232396,196526,196526,196374,196374,196526,196664,2.982374911788499,3.5267191109573286,3.5267191109573286,3.5242443965341903,0.1543486118521833,0.1825203789829335,0.1543486118521833,0.1825203789829335,0.15375479784505752,0.18169059919456543,PIPE_M,PIPE_M_rmin_work_qmin,4245760,0,fork-frontier,1.1557081660139374,0.6580308749980759,2.982374911788499,196664,3.5242443965341903,False,PIPE_M,35870,0.005443441991688296
089,4,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,693092,178160,147432,147432,147280,147280,147432,147570,3.8902784014369107,4.701096098540344,4.701096098540344,4.696699871247543,0.17247418051189944,0.20842150957729655,0.17247418051189944,0.20842150957729655,0.17169959586888195,0.20729145490275802,PIPE_M,PIPE_M_rmin_work_qmin,716160,0,bounded,1.1577241670165677,1.0313367499911692,3.8902784014369107,147570,4.696699871247543,False,PIPE_M,30728,0.00810817697103433
089,5,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,693092,147432,117976,117976,117824,117824,117976,118114,4.701096098540344,5.874855902895504,5.874855902895504,5.867991939990179,0.19979380324488583,0.24967790058995054,0.19979380324488583,0.24967790058995054,0.19885777850127517,0.24821782345869248,PIPE_M,PIPE_M_rmin_work_qmin,954880,0,bounded,1.158181875012815,0.7871121670177672,4.701096098540344,118114,5.867991939990179,False,PIPE_M,29456,0.011737598043551607
090,1,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1178363,1178363,840768,840768,840528,840528,840768,840872,1.0,1.4015316948313923,1.4015316948313923,1.4013583518062203,0.2864949086147478,0.4015316948313923,0.2864949086147478,0.4015316948313923,0.28640665058220605,0.40135835180622026,PIPE_M,PIPE_M_rmin_work_qmin,21233592,21233592,bounded,0.14424983301432803,0.5296412909810897,1.0,840872,1.4013583518062203,False,PIPE_M,337595,0.004015316948313923
090,2,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1178363,512913,420504,420504,420264,420264,420504,420608,2.2973935150795555,2.802263474307022,2.802263474307022,2.8015705835362144,0.18016505723192822,0.21975771930825871,0.18016505723192822,0.21975771930825871,0.17996229380031314,0.21945612066342046,PIPE_M,PIPE_M_rmin_work_qmin,2393088,0,shared-input,0.657519250002224,0.2814172500220593,2.2973935150795555,420608,2.8015705835362144,False,PIPE_M,92409,0.005048699592274666
090,3,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1178363,403245,280416,280416,280176,280176,280416,280520,2.9222011432255823,4.202196023051466,4.202196023051466,4.200638100670184,0.30460142097236176,0.4380242211571379,0.30460142097236176,0.4380242211571379,0.3043435132487694,0.4374910879794667,PIPE_M,PIPE_M_rmin_work_qmin,7016064,1769472,fork-frontier,0.6599703750107437,0.2759830410068389,2.9222011432255823,280520,4.200638100670184,False,PIPE_M,122829,0.01279994879825884
090,4,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1178363,354097,210372,210372,210132,210132,210372,210476,3.327797185516963,5.601330024908258,5.601330024908258,5.598562306391227,0.40589160597237484,0.6831945315916568,0.40589160597237484,0.6831945315916568,0.4055979011400831,0.6823628347174975,PIPE_M,PIPE_M_rmin_work_qmin,6690048,0,shared-input,0.788682707992848,0.28337600000668317,3.327797185516963,210476,5.598562306391227,False,PIPE_M,143725,0.022735328393912946
090,5,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1178363,319844,168346,168346,168106,168106,168346,168450,3.6841804129513136,6.999649531322396,6.999649531322396,6.995327990501632,0.4736621603031478,0.8999204020291542,0.4736621603031478,0.8999204020291542,0.4733370017883718,0.8987474027901454,PIPE_M,PIPE_M_rmin_work_qmin,8838528,0,shared-input,0.795426042022882,0.28198320799856447,3.6841804129513136,168450,6.995327990501632,False,PIPE_M,151498,0.03315469118371082
091,1,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,9186769,9094590,8981613,8981613,8981360,8981360,8981613,8981691,1.0101355861011876,1.0228417768612386,1.0228417768612386,1.022832894162135,0.01242244015398164,0.01257869828058733,0.01242244015398164,0.01257869828058733,0.01241386362661756,0.012569904709480717,PIPE_M,PIPE_M_rmin_work_qmin,55538304,7252608,bounded,1.0723737500084098,11.060907416976988,1.0,8981691,1.022832894162135,False,PIPE_M,112977,0.00012706190760050973
091,2,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,9186769,4540779,4490933,4490933,4490680,4490680,4490933,4491011,2.023170253386038,2.0456259311817835,2.0456259311817835,2.0455904026955176,0.01097741158510468,0.011099252649727775,0.01097741158510468,0.011099252649727775,0.010960233915810469,0.011081691850676867,PIPE_M,PIPE_M_rmin_work_qmin,66532368,1758720,shared-input,22.291619041992817,20.86690845899284,2.023170253386038,4491011,2.0455904026955176,False,PIPE_M,49846,0.00022455677795745643
091,3,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,9186769,3038706,2994040,2994040,2993787,2993787,2994040,2994118,3.023250357224424,3.0683521262240987,3.0683521262240987,3.0682721923451246,0.014699019911765032,0.014918304364671231,0.014699019911765032,0.014918304364671231,0.014673351090891962,0.014891864649289044,PIPE_M,PIPE_M_rmin_work_qmin,73680704,1391424,bounded,23.037692665995564,27.74861283300561,3.023250357224424,2994118,3.0682721923451246,False,PIPE_M,44666,0.0004510176899967489
091,4,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,9186769,2293515,2245593,2245593,2245340,2245340,2245593,2245671,4.005541276163443,4.091021391676942,4.091021391676942,4.090879296210353,0.020894565764775885,0.021340465525141905,0.020894565764775885,0.021340465525141905,0.02086055683089061,0.021304990802303525,PIPE_M,PIPE_M_rmin_work_qmin,80599200,762528,bounded,24.168002499995055,31.47219495801255,4.005541276163443,2245671,4.090879296210353,False,PIPE_M,47922,0.0008548011551349876
091,5,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,9186769,1861803,1796525,1796525,1796272,1796272,1796525,1796603,4.934339991932552,5.113632707588261,5.113632707588261,5.113410697855898,0.035061711684856056,0.03633570365010219,0.035061711684856056,0.03633570365010219,0.03501981681198274,0.036290710858214004,PIPE_M,PIPE_M_rmin_work_qmin,85227520,337920,bounded,22.428419833013322,38.08221299998695,4.934339991932552,1796603,5.113410697855898,False,PIPE_M,65278,0.0017929271565570914
092,1,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,4815554,4912704,3714292,3714292,3714152,3714152,3714292,3714566,0.9802247397767095,1.2964931136270386,1.2964931136270386,1.2963974795440436,0.24394142207631475,0.3226488385942732,0.24394142207631475,0.3226488385942732,0.24388564831099124,0.3225512751691584,PIPE_M,PIPE_M_rmin_work_qmin,71983424,56166624,bounded,0.5262362079811282,3.6081537090067286,1.0,3714566,1.2963974795440436,False,PIPE_M,1198412,0.00316268373850329
092,2,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,4815554,1955568,1857216,1857216,1857076,1857076,1857216,1857490,2.4624835341956914,2.592888495468486,2.592888495468486,2.592506016183129,0.050293316315259795,0.05295668355215555,0.050293316315259795,0.05295668355215555,0.050153203570522775,0.052801360976371337,PIPE_M,PIPE_M_rmin_work_qmin,25504352,0,fork-frontier,7.611132416990586,2.944624333002139,2.4624835341956914,1857490,2.592506016183129,False,PIPE_M,98352,0.0013040496127279466
092,3,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,4815554,1343229,1238191,1238191,1238051,1238051,1238191,1238465,3.585058095082819,3.8891851095671024,3.8891851095671024,3.8883246599621306,0.07819813300636003,0.08483182320013638,0.07819813300636003,0.08483182320013638,0.07799414693994844,0.08459181325269594,PIPE_M,PIPE_M_rmin_work_qmin,26434752,0,fork-frontier,7.415472749999026,3.297166042000754,3.585058095082819,1238465,3.8883246599621306,False,PIPE_M,105038,0.0030412701448428335
092,4,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,4815554,1045928,928678,928678,928538,928538,928678,928952,4.604097031535631,5.185386107994375,5.185386107994375,5.1838566470603435,0.11210140659777723,0.12625474060977004,0.11210140659777723,0.12625474060977004,0.11183943827873433,0.1259225449754131,PIPE_M,PIPE_M_rmin_work_qmin,27365152,0,fork-frontier,7.500379999983124,2.9351691250049043,4.604097031535631,928952,5.1838566470603435,False,PIPE_M,117250,0.005812890764587433
