case,cores,baseline_cycles,lower_bound_cycles,makespan_cycles,speedup,speedup_ceiling,possible_speedup_gain,possible_mean_gain_contribution,possible_relative_makespan_reduction_pct,relative_suboptimality_upper_bound_pct,certified_within_5pct,graph_sha256
074,4,1682239,395022,408601,4.117070198066084,4.258595723782473,0.14152552571638832,0.0014152552571638833,3.323290936635004,3.4375300616168225,True,a8a94915cbac32e098d7c54cfc73af8ea2050eb51199b949a92cfe18ae62162e
074,5,1682239,316051,336399,5.000725329147827,5.322682098775197,0.32195676962736997,0.0032195676962736997,6.048769467210069,6.438201429516122,False,a8a94915cbac32e098d7c54cfc73af8ea2050eb51199b949a92cfe18ae62162e
075,1,1441809,1107632,1123934,1.2828235465783577,1.301703995550869,0.018880448972511177,0.00018880448972511177,1.4504410401322443,1.4717884640385925,True,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c
075,2,1441809,553872,587399,2.4545649549965187,2.6031447699107373,0.14857981491421857,0.0014857981491421856,5.707704643691935,6.053203628275128,False,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c
075,3,1441809,369286,444511,3.243584523217648,3.9043153544948903,0.6607308312772422,0.006607308312772422,16.92309076715762,20.370390429098318,False,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c
075,4,1441809,279170,383596,3.7586653666878695,5.164627288032381,1.4059619213445118,0.014059619213445118,27.222911604917677,37.40588172081527,False,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c
075,5,1441809,225745,343930,4.192158288023726,6.3868922899732,2.194734001949474,0.02194734001949474,34.363097141860266,52.35331901038782,False,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c
076,1,6185113,6061746,6090538,1.0155281848664273,1.0203517270436604,0.004823542177233131,4.823542177233131e-05,0.47273327906336426,0.4749786612636031,True,543a082b17fe8de0dbab92b19f27335e4c8d1db389f75251378f1f4704368307
076,2,6185113,3030924,3046487,2.0302443437309923,2.040669116084732,0.01042477235373962,0.0001042477235373962,0.5108506945869173,0.5134737789532107,True,543a082b17fe8de0dbab92b19f27335e4c8d1db389f75251378f1f4704368307
076,3,6185113,2020650,2040164,3.0316744144098218,3.060952168856556,0.029277754446734416,0.0002927775444673442,0.9564917330175393,0.9657288496276006,True,543a082b17fe8de0dbab92b19f27335e4c8d1db389f75251378f1f4704368307
076,4,6185113,1515513,1525945,4.053300086176107,4.081200887092358,0.027900800916250468,0.00027900800916250465,0.6836419399126492,0.6883477739880739,True,543a082b17fe8de0dbab92b19f27335e4c8d1db389f75251378f1f4704368307
076,5,6185113,1212431,1223373,5.05578674696924,5.101414431006796,0.045627684037556016,0.00045627684037556014,0.8944124155102373,0.9024843475628819,True,543a082b17fe8de0dbab92b19f27335e4c8d1db389f75251378f1f4704368307
077,1,495320,415473,427102,1.1597229701570118,1.1921833669095223,0.032460396752510556,0.0003246039675251056,2.722768799958797,2.7989785136459,True,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6
077,2,495320,207770,225243,2.199047251190936,2.3839822881070414,0.18493503691610558,0.0018493503691610557,7.7573997860088895,8.409780045242332,False,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6
077,3,495320,138536,167154,2.963255441090252,3.5753883467113243,0.6121329056210723,0.006121329056210723,17.120738959283056,20.65744643991454,False,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6
077,4,495320,103919,122380,4.04739336492891,4.766404603585485,0.7190112386565755,0.0071901123865657545,15.084981206079428,17.764797582732704,False,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6
077,5,495320,83149,113920,4.347963483146067,5.957016921430204,1.6090534382841364,0.016090534382841363,27.011060393258425,37.0070596158703,False,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6
078,1,2296143,2038704,2061245,1.113959281890314,1.1262758105149153,0.01231652862460142,0.0001231652862460142,1.0935623858396304,1.105653395490469,True,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd
078,2,2296143,1019760,1020602,2.2497927693655315,2.251650388326665,0.001857618961133678,1.857618961133678e-05,0.08250032823764464,0.08256844747784875,True,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd
078,3,2296143,680112,710847,3.23015079194257,3.3761248147363965,0.14597402279382665,0.0014597402279382665,4.323715229859593,4.519108617404188,True,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd
078,4,2296143,510288,516480,4.445753949814127,4.499700169316151,0.053946219502024384,0.0005394621950202439,1.1988847583643159,1.2134324146364506,True,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd
078,5,2296143,408394,477473,4.808948359383672,5.622372023095344,0.8134236637116716,0.008134236637116717,14.467624347345298,16.91479306747896,False,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd
079,1,31052251,29424792,31304177,0.991952319973146,1.0553091080473909,0.06335678807424483,0.0006335678807424483,6.0036237336633995,6.387079983437105,False,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5
079,2,31052251,14712600,15593578,1.991348682130554,2.1105889509671982,0.11924026883664429,0.001192402688366443,5.649620632288499,5.987915120373022,False,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5
079,3,31052251,9808536,10356963,2.9982004377151874,3.165839529976747,0.1676390922615596,0.001676390922615596,5.295249196120522,5.591323720481833,False,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5
079,4,31052251,7356504,7738844,4.012518019487148,4.221060846293294,0.20854282680614578,0.002085428268061458,4.940531169771612,5.197305676718189,False,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5
079,5,31052251,5885496,6212296,4.998514397897331,5.276063563716635,0.27754916581930367,0.0027754916581930367,5.26053491333961,5.55263311707288,False,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5
080,1,292138,289196,295392,0.9889841295634276,1.0101730314388857,0.021188901875458077,0.00021188901875458078,2.09755172787347,2.142491597394147,True,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c
080,2,292138,144674,146585,1.9929597162056145,2.019284736718415,0.0263250205128005,0.000263250205128005,1.3036804584370842,1.3209007838312248,True,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c
080,3,292138,96500,99193,2.9451473390259393,3.0273367875647668,0.08218944853882748,0.0008218944853882748,2.7149093181978556,2.790673575129543,True,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c
080,4,292138,72520,112232,2.602983106422411,4.028378378378378,1.4253952719559675,0.014253952719559674,35.38384774395894,54.76006618863762,False,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c
080,5,292138,58016,110852,2.635387724172771,5.035472972972973,2.400085248800202,0.02400085248800202,47.663551401869164,91.07142857142858,False,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c
081,1,151795,151725,151795,1.0,1.0004613610149942,0.00046136101499416604,4.6136101499416605e-06,0.046114825916532265,0.046136101499416604,True,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e
081,2,151795,75863,77562,1.9570794976921688,2.000909534292079,0.04383003659991025,0.0004383003659991025,2.19050565998814,2.239563423539792,True,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e
081,3,151795,50575,56714,2.6764996297210564,3.0013840830449827,0.32488445332392635,0.0032488445332392634,10.824487780794867,12.13840830449826,False,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e
081,4,151795,37932,47085,3.2238504831687376,4.001766318675525,0.7779158355067874,0.007779158355067875,19.43931188276521,24.130022144890862,False,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e
081,5,151795,30345,40036,3.791462683584774,5.002306805074971,1.2108441214901973,0.012108441214901972,24.205714856629037,31.936068545065076,False,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e
082,1,721041,568048,586186,1.2300549654887698,1.2693311128637017,0.0392761473749319,0.000392761473749319,3.094239712309743,3.193040024786642,True,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c
082,2,721041,284080,299647,2.4063014146645885,2.53816178541256,0.13186037074797152,0.0013186037074797152,5.195112916198063,5.479794424105888,False,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c
082,3,721041,189805,209077,3.4486863691367295,3.798851452806828,0.35016508367009846,0.003501650836700985,9.217656652812122,10.15357867284845,False,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c
082,4,721041,142758,176595,4.08302047056825,5.050792249821376,0.9677717792531269,0.009677717792531269,19.16079164189246,23.702349430504775,False,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c
082,5,721041,114530,162408,4.439688931579725,6.2956517942897054,1.8559628627099807,0.018559628627099808,29.480074873158955,41.80389417619838,False,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c
083,1,1057993,810976,835336,1.2665478322495378,1.3045922444067395,0.03804441215720167,0.0003804441215720167,2.916191807847379,3.0037880282523854,True,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549
083,2,1057993,405558,419057,2.524699503886106,2.6087341391366956,0.0840346352505894,0.0008403463525058941,3.221280159978235,3.3285004857505074,True,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549
083,3,1057993,270419,286046,3.6986813309747384,3.9124210946716023,0.21373976369686387,0.0021373976369686385,5.4631073323870964,5.778809920900518,False,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549
083,4,1057993,202849,210367,5.029272652079461,5.215667812017807,0.18639515993834532,0.0018639515993834532,3.5737544386714615,3.706205108233207,True,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549
083,5,1057993,162308,184594,5.73145931070349,6.518427927150849,0.7869686164473597,0.007869686164473597,12.072981787057003,13.730684870739584,False,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549
084,1,2507412,1266552,1266708,1.9794711962030713,1.9797150057794706,0.0002438095763992454,2.4380957639924537e-06,0.012315387603145656,0.012316904477671642,True,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee
084,2,2507412,633276,634124,3.954135153376942,3.959430011558941,0.005294858181998929,5.294858181998929e-05,0.1337277882559218,0.1339068589367054,True,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee
084,3,2507412,422184,422652,5.932568638028449,5.9391450173384115,0.00657637930996291,6.57637930996291e-05,0.11072939439539242,0.11085214029902257,True,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee
084,4,2507412,316932,317988,7.885240952488773,7.911514141834841,0.02627318934606837,0.0002627318934606837,0.33208800332088506,0.33319450229070124,True,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee
084,5,2507412,253428,254640,9.84688972667295,9.893981722619442,0.047091995946491494,0.00047091995946491494,0.4759660697455259,0.478242341019941,True,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee
085,1,3187899,2565328,2612553,1.2202236662758612,1.2426867051698651,0.022463038894003917,0.00022463038894003916,1.8076188310820918,1.8408951993663214,True,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6
085,2,3187899,1282720,1321266,2.4127609429138417,2.4852649058251215,0.0725039629112798,0.0007250396291127981,2.917353507923459,3.0050205812648167,True,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6
085,3,3187899,855184,926015,3.4425997419048286,3.7277346161761677,0.2851348742713391,0.002851348742713391,7.649012165029722,8.282545042938128,False,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6
085,4,3187899,641416,724833,4.398115152041918,4.970095850430922,0.5719806983890035,0.005719806983890035,11.508444014000464,13.00513239457699,False,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6
085,5,3187899,513353,663286,4.806220845909608,6.20995494328464,1.4037340973750325,0.014037340973750326,22.604577814095272,29.206608318252748,False,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6
086,1,118403,79218,90912,1.3023913234776487,1.4946476810825822,0.19225635760493343,0.0019225635760493343,12.862988384371699,14.761796561387563,False,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a
086,2,118403,39668,54402,2.176445718907393,2.9848492487647476,0.8084035298573546,0.008084035298573546,27.083563104297635,37.143289301199964,False,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a
086,3,118403,26516,43067,2.7492743864211575,4.465341680494795,1.7160672940736377,0.017160672940736376,38.43081709893886,62.41891688037411,False,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a
086,4,118403,19940,45190,2.620115069705687,5.937963891675025,3.317848821969338,0.03317848821969338,55.875193626908604,126.62988966900701,False,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a
086,5,118403,16152,41466,2.8554237206385955,7.330547300643883,4.475123580005288,0.044751235800052885,61.04760526696571,156.72362555720656,False,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a
087,1,3974071,3593403,3680317,1.0798175809312078,1.1059352374337084,0.02611765650250053,0.0002611765650250053,2.3615900478138108,2.4187100639700088,True,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83
087,2,3974071,1796763,1857937,2.1389697282523574,2.2117947664772704,0.07282503822491293,0.0007282503822491293,3.2925766589502192,3.404678302035391,True,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83
087,3,3974071,1197883,1285627,3.0911539661192555,3.3175785949045107,0.22642462878525516,0.0022642462878525514,6.824996674774253,7.324922383905608,False,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83
087,4,3974071,898443,1014377,3.9177455719126124,4.423286730488189,0.5055411585755767,0.005055411585755767,11.429084058491078,12.903879266686925,False,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83
087,5,3974071,718779,868451,4.576045165472778,5.528919181000002,0.9528740155272235,0.009528740155272235,17.234363251352125,20.82309026835787,False,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83
088,1,243623,173641,182359,1.335952708668067,1.4030269348828905,0.06707422621482362,0.0006707422621482362,4.780679867733428,5.020703635662094,False,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825
088,2,243623,86837,106593,2.285544078879476,2.8055206881859114,0.5199766093064353,0.005199766093064353,18.53405007833535,22.750670797010496,False,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825
088,3,243623,57903,85510,2.8490585896386387,4.207433120909107,1.358374531270468,0.013583745312704681,32.285112852297985,47.67801322902094,False,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825
088,4,243623,43437,92115,2.644770124301145,5.608651610378249,2.963881486077104,0.02963881486077104,52.84481354828203,112.06575039712688,False,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825
088,5,243623,34759,93547,2.6042844773215603,7.008918553468167,4.404634076146607,0.04404634076146607,62.84327664168814,169.1302971892172,False,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825
089,1,693092,589272,589412,1.1759041213955603,1.1761834942098046,0.00027937281424428306,2.7937281424428308e-06,0.023752485527950284,0.02375812867403404,True,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84
089,2,693092,294712,294992,2.3495281227965505,2.3517603626591383,0.0022322398625878037,2.2322398625878038e-05,0.09491782828009443,0.09500800781780949,True,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84
089,3,693092,196526,206626,3.3543310135220157,3.5267191109573286,0.17238809743531291,0.0017238809743531291,4.888058617986124,5.139269104342437,False,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84
089,4,693092,147432,147992,4.6833072057949074,4.701096098540344,0.017788892745436158,0.0001778889274543616,0.3783988323693199,0.3798361278419815,True,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84
089,5,693092,117976,119306,5.80936415603574,5.874855902895504,0.065491746859764,0.0006549174685976399,1.1147804804452432,1.1273479351732618,True,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84
090,1,1178363,840768,840883,1.4013400199552137,1.4015316948313923,0.00019167487617854917,1.9167487617854917e-06,0.01367610000440056,0.01367797061733178,True,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312
090,2,1178363,420504,431111,2.7333169415765313,2.802263474307022,0.06894653273049078,0.0006894653273049078,2.4603872320585696,2.522449251374548,True,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312
090,3,1178363,280416,330540,3.564963393235312,4.202196023051466,0.6372326298161544,0.006372326298161543,15.164276638228358,17.87487161930845,False,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312
090,4,1178363,210372,290754,4.052783452678209,5.601330024908258,1.5485465722300482,0.015485465722300482,27.646051301099895,38.20945753237124,False,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312
090,5,1178363,168346,260978,4.5151813562829055,6.999649531322396,2.48446817503949,0.024844681750394903,35.494179586018745,55.02477041331544,False,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312
091,1,9186769,8981613,9013014,1.019278234783614,1.0228417768612386,0.0035635420776245486,3.5635420776245485e-05,0.3483962190672263,0.34961426193713674,True,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3
091,2,9186769,4490933,4508443,2.03768107969869,2.0456259311817835,0.00794485148309354,7.94485148309354e-05,0.38838241938513596,0.38989670965920986,True,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3
091,3,9186769,2994040,3051545,3.0105304034513662,3.0683521262240987,0.05782172277273245,0.0005782172277273245,1.8844552513562762,1.9206490227251516,True,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3
091,4,9186769,2245593,2298823,3.9962924505279442,4.091021391676942,0.09472894114899777,0.0009472894114899776,2.315532774815632,2.3704206416746088,True,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3
091,5,9186769,1796525,1851628,4.961455000680482,5.113632707588261,0.15217770690777854,0.0015217770690777854,2.9759217294186513,3.067199176187363,True,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3
092,1,4815554,3714292,3856866,1.248566582297648,1.2964931136270386,0.04792653132939062,0.0004792653132939062,3.696628298727511,3.838524273266608,True,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d
092,2,4815554,1857216,1926496,2.4996439130940318,2.592888495468486,0.09324458237445432,0.0009324458237445432,3.5961663040047886,3.7303146214549,True,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d
092,3,4815554,1238191,1296643,3.7138626437654776,3.8891851095671024,0.1753224658016248,0.001753224658016248,4.507948602660871,4.720757944452836,True,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d
092,4,4815554,928678,970497,4.961946301740243,5.185386107994375,0.22343980625413185,0.0022343980625413183,4.3090292911776125,4.50306780175691,True,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d
092,5,4815554,742971,791297,6.085646729356992,6.481483126528492,0.3958363971714993,0.0039583639717149935,6.107188577740086,6.504426148530706,False,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d
093,1,74205,74100,74205,1.0,1.001417004048583,0.001417004048583026,1.417004048583026e-05,0.14149989892864312,0.1417004048583026,True,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36
093,2,74205,37116,37827,1.9616940280751844,1.9992725509214355,0.03757852284625107,0.00037578522846251074,1.8796098025220087,1.9156159068865142,True,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36
093,3,74205,24788,25103,2.956021192686133,2.993585605938357,0.03756441325222415,0.0003756441325222415,1.2548300999880468,1.2707761820235586,True,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36
093,4,74205,18624,19743,3.7585473332320314,3.984375,0.22582766676796862,0.0022582766676796863,5.667831636529408,6.0083762886598,False,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36
093,5,74205,15008,15630,4.747600767754319,4.944363006396588,0.19676223864226916,0.0019676223864226916,3.9795265515035205,4.144456289978682,True,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36
094,1,94892,70997,71319,1.3305290315343736,1.336563516768314,0.0060344852339404564,6.0344852339404565e-05,0.45149258963249617,0.45354029043480626,True,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec
094,2,94892,35525,38834,2.4435288664572283,2.671133004926108,0.22760413846887984,0.0022760413846887985,8.520883761652165,9.314567206192814,False,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec
094,3,94892,23701,27853,3.4068861522995726,4.003712923505337,0.5968267712057647,0.0059682677120576465,14.90683229813664,17.51824817518248,False,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec
094,4,94892,17789,24174,3.9253743691569456,5.334307718252853,1.408933349095907,0.014089333490959071,26.41267477455117,35.89296756422509,False,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec
094,5,94892,14242,20349,4.663226694186447,6.662828254458644,1.9996015602721968,0.01999601560272197,30.011302766720725,42.88021345316668,False,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec
095,1,2084853,1069992,1070301,1.9479127834132641,1.948475315703295,0.0005625322900308927,5.625322900308926e-06,0.028870383191270665,0.028878720588565443,True,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f
095,2,2084853,534996,535614,3.8924542674388647,3.89695063140659,0.0044963639677253475,4.496363967725348e-05,0.1153815994354157,0.11551488235426177,True,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f
095,3,2084853,356664,357591,5.830272573974177,5.845425947109885,0.01515337313570786,0.0001515337313570786,0.25923471228302963,0.259908485297089,True,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f
095,4,2084853,267498,269686,7.730668258641531,7.79390126281318,0.06323300417164912,0.0006323300417164912,0.811313898385535,0.8179500407479612,True,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f
095,5,2084853,214230,216624,9.62429370706847,9.731844279512673,0.10755057244420385,0.0010755057244420385,1.105140704631069,1.1174905475423547,True,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f
096,1,84194,53130,54837,1.535350219742145,1.5846790890269151,0.049328869284770205,0.0004932886928477021,3.1128617539252668,3.21287408243931,True,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a
096,2,84194,26565,28547,2.9493116614705572,3.1693581780538302,0.220046516583273,0.00220046516583273,6.942936210459938,7.460944852249196,False,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a
096,3,84194,17710,20442,4.118677233147442,4.754037267080745,0.6353600339333036,0.0063536003393330365,13.364641424518153,15.426312817617172,False,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a
096,4,84194,13283,16513,5.098649548840307,6.338477753519537,1.2398282046792293,0.012398282046792292,19.560346393750383,24.316795904539635,False,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a
096,5,84194,10626,16806,5.0097584196120435,7.923395445134576,2.913637025522532,0.029136370255225322,36.77258122099251,58.15923207227556,False,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a
097,1,11491509,10303896,11491509,1.0,1.1152586361508308,0.11525863615083076,0.0011525863615083076,10.334700168620149,11.525863615083075,False,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf
097,2,11491509,5152152,5617602,2.045625339780212,2.2304289547358076,0.18480361495559539,0.001848036149555954,8.285563840229337,9.034089056378768,False,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf
097,3,11491509,3436560,3660459,3.1393628503966307,3.3438988407011663,0.20453599030453562,0.002045359903045356,6.1166919230621115,6.515207067532658,False,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf
097,4,11491509,2576280,2626908,4.37453805005733,4.460504681168196,0.08596663111086578,0.0008596663111086577,1.9272848535236142,1.9651590665610952,True,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf
097,5,11491509,2061936,2102348,5.466035594487687,5.573164734501944,0.10712914001425666,0.0010712914001425667,1.9222317142547296,1.9599056420761762,True,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf
098,1,177430,162701,163064,1.0881003777657852,1.0905280237982558,0.0024276460324705873,2.4276460324705873e-05,0.22261198057204057,0.2231086471502941,True,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8
098,2,177430,81351,82752,2.1441173627223513,2.1810426423768607,0.036925279654509424,0.00036925279654509424,1.693010440835263,1.722166906368705,True,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8
098,3,177430,54234,57389,3.091707470072662,3.271563963565291,0.179856493492629,0.00179856493492629,5.497569220582344,5.817383928900699,False,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8
098,4,177430,40676,45949,3.861455091514505,4.362031664863801,0.5005765733492962,0.005005765733492961,11.475766610807636,12.963418231881207,False,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8
098,5,177430,32541,38611,4.595322576467846,5.452506069266464,0.8571834927986179,0.00857183492798618,15.720908549377121,18.653391106603976,False,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8
099,1,1622999,1595554,1597968,1.0156642686211488,1.0172009220621803,0.001536653441031488,1.536653441031488e-05,0.1510668549057348,0.15129541212643982,True,6a07bc2eba4657ec873f015cb53404696202df8fe912a94340cbdc674cbd7938
099,2,1622999,797812,801077,2.02602121893401,2.0343125949471808,0.008291376013170648,8.291376013170648e-05,0.4075763004055766,0.4092442831143073,True,6a07bc2eba4657ec873f015cb53404696202df8fe912a94340cbdc674cbd7938
